d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0115,0.01,0.95,4,0,0,0.912,0,0,0.019,14,45,3532,52,81,85,166,1428,25
0.0115,0.01,0.95,4,0,0,0.568,0,0,0.029,12,67,3818,77,101,79,180,1459,29
0.0115,0.01,0.95,4,0,0,0.679,0,0,0.009,10,27,3138,53,32,82,114,1440,31
0.0115,0.01,0.95,4,0,0,1,0,0,0.008,1,27,1726,23,75,81,156,1359,24
0.0115,0.01,0.95,4,0,0,0.589,0,0,0.021,43,45,2813,180,95,89,184,1443,16
0.0115,0.01,0.95,4,0,0,0.695,10,131,0.009,26,26,2444,110,82,92,174,1433,4
0.0115,0.01,0.95,4,0,0,0.985,0,0,0.007,7,34,3104,87,75,78,153,1443,20
0.0115,0.01,0.95,4,0,0,1,0,0,0.006,0,28,2969,68,30,93,123,1419,10
0.0115,0.01,0.95,4,0,0,0.819,0,0,0.003,52,22,3693,287,95,79,174,1484,7
0.0115,0.01,0.95,4,0,0,0.861,0,0,0.002,12,27,3950,95,38,82,120,1492,23
0.0115,0.01,0.95,4,0,0,0.905,0,0,0.011,12,39,3036,96,70,97,167,1382,33
0.0115,0.01,0.95,4,0,0,0.181,0,0,0.011,5,32,2594,26,48,77,125,1425,37
0.0115,0.01,0.95,4,0,0,1,0,0,0.006,1,43,3332,22,56,83,139,1427,6
0.0115,0.01,0.95,4,0,0,0.829,0,0,0.007,9,14,2315,92,13,78,91,1409,9
0.0115,0.01,0.95,4,0,0,0.623,0,0,0.009,54,43,3487,155,91,79,170,1417,46
0.0115,0.01,0.95,4,0,0,0.796,0,0,0.015,29,48,3437,153,72,94,166,1434,22
0.0115,0.01,0.95,4,0,0,1,0,0,0.02,1,52,3424,9,64,76,140,1400,5
0.0115,0.01,0.95,4,0,0,0.364,1,13,0.011,17,32,3108,89,114,79,193,1438,18
0.0115,0.01,0.95,4,0,0,0.787,0,0,0.011,42,67,3255,136,117,92,209,1449,34
0.0115,0.01,0.95,4,0,0,0.508,0,0,0.008,21,33,3783,49,50,87,137,1461,50
0.0115,0.01,0.95,4,0,0,0,0,0,0.005,0,17,2688,0,39,82,121,1439,40
0.0115,0.01,0.95,4,0,0,0.745,4,52,0.027,78,68,2506,195,128,87,215,1408,11
0.0115,0.01,0.95,4,0,0,0.835,0,0,0.016,57,55,2622,354,96,89,185,1400,27
0.0115,0.01,0.95,4,0,0,0.386,0,0,0.015,31,45,2489,64,91,82,173,1402,39
0.0115,0.01,0.95,5,0,0,1,0,0,0.006,0,21,3520,6,49,73,122,1435,8
0.0115,0.01,0.95,4,0,0,0.958,0,0,0.01,27,37,2608,152,90,83,173,1464,36
0.0115,0.01,0.95,4,1,13,0.268,0,0,0.005,50,37,2052,104,56,90,146,1475,2
0.0115,0.01,0.95,4,0,0,0.897,4,52,0.012,24,40,2864,447,89,91,180,1456,44
0.0115,0.01,0.95,4,0,0,0.522,3,42,0.017,67,43,3007,131,101,98,199,1419,1
0.0115,0.01,0.95,4,0,0,0.642,0,0,0.007,23,34,2881,93,82,79,161,1450,38
0.0115,0.01,0.95,5,1,14,0.576,5,68,0.006,7,55,3264,31,87,82,169,1429,21
0.0115,0.01,0.95,4,0,0,0.751,0,0,0.003,27,48,3463,146,88,71,159,1526,48
0.0115,0.01,0.95,4,0,0,1,0,0,0.002,2,33,2514,29,54,88,142,1416,17
0.0115,0.01,0.95,4,0,0,0.723,0,0,0.004,53,22,3185,179,104,73,177,1451,12
0.0115,0.01,0.95,4,0,0,0.852,0,0,0.009,25,23,2452,295,36,87,123,1407,47
0.0115,0.01,0.95,5,8,111,0.994,0,0,0.019,27,42,3041,73,89,85,174,1418,28
0.0115,0.01,0.95,4,5,66,0.573,0,0,0.018,64,63,2525,291,138,90,228,1456,32
0.0115,0.01,0.95,5,0,0,0.915,0,0,0.013,10,52,3815,89,22,88,110,1447,19
0.0115,0.01,0.95,5,0,0,0.383,0,0,0.005,47,37,3030,116,92,71,163,1408,35
0.0115,0.01,0.95,5,0,0,0,4,54,0.034,0,42,2738,0,31,57,88,1395,15
0.0115,0.01,0.95,4,0,0,0.766,0,0,0.015,31,40,3369,169,86,88,174,1429,42
0.0115,0.01,0.95,4,0,0,0.286,0,0,0.016,6,48,3067,19,68,84,152,1389,26
0.0115,0.01,0.95,5,0,0,0.666,0,0,0.005,43,34,3557,178,80,79,159,1473,14
0.0115,0.01,0.95,5,0,0,1,0,0,0.015,0,73,2906,1,74,72,146,1423,13
0.0115,0.01,0.95,5,0,0,0.694,0,0,0.007,52,31,4099,226,85,76,161,1492,3
0.0115,0.01,0.95,4,0,0,0.327,0,0,0.016,40,45,2330,106,98,87,185,1411,30
0.0115,0.01,0.95,5,0,0,0.991,0,0,0.003,9,28,3601,118,70,79,149,1426,43
0.0115,0.01,0.95,5,0,0,0.859,0,0,0.009,51,21,2692,409,90,62,152,1423,41
0.0115,0.01,0.95,5,0,0,0.795,0,0,0.002,4,25,3418,21,79,83,162,1430,25
0.0115,0.01,0.95,5,0,0,0.978,0,0,0.013,10,66,3750,60,92,80,172,1459,29
