d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,3,0,0,1,0,0,0.003,1,23,3103,19,106,83,189,1433,5
0.01,0.01,0.95,4,0,0,0,0,0,0.005,0,10,3457,0,104,88,192,1449,5
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,25,3668,0,100,80,180,1447,5
0.01,0.01,0.95,6,0,0,0,0,0,0.007,0,18,3835,0,99,95,194,1445,5
0.01,0.01,0.95,7,0,0,0,0,0,0.008,0,27,3760,0,103,90,193,1446,5
0.01,0.01,0.95,3,0,0,1,0,0,0.015,0,18,2033,34,87,65,152,1422,6
0.01,0.01,0.95,4,0,0,0,0,0,0.012,0,14,2086,3,84,74,158,1432,6
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,13,2558,0,79,78,157,1413,6
0.01,0.01,0.95,6,0,0,0,0,0,0.002,0,13,2792,0,67,76,143,1430,6
0.01,0.01,0.95,7,0,0,0,0,0,0.001,0,13,2938,0,70,76,146,1433,6
0.01,0.01,0.95,3,0,0,0.053,0,0,0.018,9,14,2749,60,97,56,153,1396,7
0.01,0.01,0.95,4,0,0,1,0,0,0.019,0,25,2588,8,86,62,148,1394,7
0.01,0.01,0.95,5,0,0,1,0,0,0.022,0,23,2400,25,67,73,140,1396,7
0.01,0.01,0.95,6,0,0,0,0,0,0.009,0,15,2315,1,63,80,143,1403,7
0.01,0.01,0.95,7,0,0,0,0,0,0.008,0,17,3021,0,62,90,152,1393,7
0.01,0.01,0.95,3,0,0,0.549,0,0,0.008,16,24,2717,123,107,92,199,1428,8
0.01,0.01,0.95,4,0,0,1,0,0,0.007,5,23,2925,66,104,96,200,1413,8
0.01,0.01,0.95,5,0,0,0.999,0,0,0.017,3,20,2698,25,104,94,198,1444,8
0.01,0.01,0.95,6,0,0,0.94,0,0,0.011,1,23,2756,26,111,92,203,1436,8
0.01,0.01,0.95,7,0,0,0.199,0,0,0.007,8,16,2985,13,122,81,203,1422,8
0.01,0.01,0.95,3,0,0,1,0,0,0.029,3,36,3650,42,64,139,203,1426,9
0.01,0.01,0.95,4,0,0,1,0,0,0.012,1,30,3864,12,60,145,205,1448,9
0.01,0.01,0.95,5,0,0,1,0,0,0.028,0,46,3792,2,60,153,213,1440,9
0.01,0.01,0.95,6,0,0,0,0,0,0.011,0,44,3690,0,81,138,219,1434,9
0.01,0.01,0.95,7,0,0,0,0,0,0.008,0,25,3723,0,96,107,203,1424,9
0.01,0.01,0.95,3,0,0,1,0,0,0.01,0,16,2147,10,61,106,167,1405,10
0.01,0.01,0.95,4,0,0,0,1,14,0.017,0,27,2417,0,58,116,174,1412,10
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,10,2622,0,64,117,181,1410,10
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,13,2876,0,62,110,172,1410,10
0.01,0.01,0.95,7,0,0,0,0,0,0.013,0,21,2876,0,59,117,176,1418,10
0.01,0.01,0.95,3,0,0,1,2,27,0.007,0,23,2787,24,114,60,174,1465,11
0.01,0.01,0.95,4,0,0,0,2,26,0.003,0,15,3160,0,122,53,175,1477,11
0.01,0.01,0.95,5,0,0,0,2,26,0.003,0,11,3224,0,133,43,176,1491,11
0.01,0.01,0.95,6,0,0,0,1,13,0.004,0,20,3290,0,137,36,173,1482,11
0.01,0.01,0.95,7,0,0,0,0,0,0.006,0,15,3351,0,139,35,174,1471,11
0.01,0.01,0.95,3,0,0,1,0,0,0.004,0,13,2776,7,115,56,171,1453,12
0.01,0.01,0.95,4,0,0,0,0,0,0.016,0,22,3165,0,118,54,172,1450,12
0.01,0.01,0.95,5,0,0,0,0,0,0.004,0,14,3003,0,122,49,171,1446,12
0.01,0.01,0.95,6,0,0,0,0,0,0.001,0,11,2803,0,125,50,175,1455,12
0.01,0.01,0.95,7,0,0,0,0,0,0.006,0,13,3138,0,130,41,171,1447,12
0.01,0.01,0.95,3,0,0,1,0,0,0.013,2,11,2372,23,77,77,154,1413,13
0.01,0.01,0.95,4,0,0,0,0,0,0.006,0,9,2371,0,79,81,160,1410,13
0.01,0.01,0.95,5,0,0,0,0,0,0.004,0,7,2516,0,78,66,144,1426,13
0.01,0.01,0.95,6,0,0,0,0,0,0.016,0,18,2353,0,79,62,141,1442,13
0.01,0.01,0.95,7,0,0,0,0,0,0.039,0,33,2286,0,98,67,165,1425,13
0.01,0.01,0.95,3,0,0,0.506,0,0,0.002,4,18,2727,70,102,57,159,1375,14
0.01,0.01,0.95,4,0,0,0.929,0,0,0.006,3,17,2659,48,111,46,157,1365,14
0.01,0.01,0.95,5,0,0,1,0,0,0.016,0,21,2844,14,113,45,158,1374,14
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,11,2867,6,103,52,155,1379,14
0.01,0.01,0.95,7,0,0,0,0,0,0.016,0,24,3181,0,101,53,154,1375,14
0.01,0.01,0.95,3,0,0,1,0,0,0.017,0,35,2702,110,127,71,198,1408,15
0.01,0.01,0.95,4,0,0,1,3,41,0.006,0,17,3027,53,126,71,197,1381,15
0.01,0.01,0.95,5,0,0,1,1,14,0.004,1,20,3521,21,133,62,195,1367,15
0.01,0.01,0.95,6,0,0,0.167,0,0,0.018,10,36,3448,28,123,60,183,1375,15
0.01,0.01,0.95,7,0,0,1,1,14,0.018,9,31,3574,67,119,65,184,1387,15
0.01,0.01,0.95,3,0,0,0.416,0,0,0.01,7,19,2975,100,108,59,167,1488,16
0.01,0.01,0.95,4,0,0,1,0,0,0.019,3,21,2202,35,116,52,168,1460,16
0.01,0.01,0.95,5,0,0,1,0,0,0.014,0,20,2609,2,130,42,172,1469,16
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,14,2739,2,127,43,170,1491,16
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,12,3007,0,128,35,163,1483,16
0.01,0.01,0.95,3,0,0,1,0,0,0.012,0,16,3169,66,97,62,159,1460,17
0.01,0.01,0.95,4,0,0,1,0,0,0.01,1,31,3111,82,98,61,159,1460,17
0.01,0.01,0.95,5,0,0,0.807,0,0,0.005,1,18,3438,13,102,56,158,1469,17
0.01,0.01,0.95,6,0,0,1,0,0,0.023,0,30,3312,10,101,61,162,1454,17
0.01,0.01,0.95,7,0,0,1,0,0,0.001,2,20,3456,12,97,65,162,1451,17
0.01,0.01,0.95,3,0,0,0.997,0,0,0.008,2,27,2527,14,109,91,200,1358,18
0.01,0.01,0.95,4,0,0,1,0,0,0.014,4,24,2870,31,126,77,203,1348,18
0.01,0.01,0.95,5,0,0,1,0,0,0.01,1,24,2793,75,118,78,196,1376,18
0.01,0.01,0.95,6,0,0,0.991,1,13,0.028,3,37,2748,92,112,84,196,1361,18
0.01,0.01,0.95,7,0,0,1,0,0,0.01,0,22,3256,4,109,88,197,1356,18
0.01,0.01,0.95,3,0,0,1,0,0,0.009,1,19,3127,7,77,70,147,1463,19
0.01,0.01,0.95,4,0,0,0,0,0,0.002,0,6,3298,0,78,64,142,1460,19
0.01,0.01,0.95,5,0,0,0,0,0,0.012,0,19,2878,0,81,63,144,1481,19
0.01,0.01,0.95,6,0,0,0,0,0,0.013,0,18,2870,0,81,59,140,1469,19
0.01,0.01,0.95,7,0,0,0,0,0,0.009,0,13,3711,0,83,57,140,1463,19
0.01,0.01,0.95,3,0,0,0.695,0,0,0.024,13,22,2063,168,114,74,188,1424,20
0.01,0.01,0.95,4,0,0,1,0,0,0.005,1,28,2171,44,106,72,178,1420,20
0.01,0.01,0.95,5,0,0,0,1,13,0.028,0,30,2516,7,98,75,173,1415,20
0.01,0.01,0.95,6,0,0,0,0,0,0.025,0,34,3076,0,91,81,172,1422,20
0.01,0.01,0.95,7,0,0,0,0,0,0.012,0,22,3219,0,80,91,171,1415,20
0.01,0.01,0.95,3,0,0,0,7,92,0.002,0,9,1823,11,100,92,192,1404,21
0.01,0.01,0.95,4,0,0,0,7,92,0.008,0,12,2698,0,112,83,195,1404,21
0.01,0.01,0.95,5,0,0,0,10,132,0.008,0,15,3218,0,114,78,192,1408,21
0.01,0.01,0.95,6,0,0,0,8,106,0.029,0,41,3243,0,109,86,195,1427,21
0.01,0.01,0.95,7,0,0,0,8,107,0.002,0,20,3425,0,117,83,200,1398,21
0.01,0.01,0.95,3,0,0,1,0,0,0.005,3,28,3898,35,113,86,199,1522,22
0.01,0.01,0.95,4,0,0,1,1,13,0.008,0,20,3783,6,110,79,189,1527,22
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,19,3588,0,111,73,184,1522,22
0.01,0.01,0.95,6,0,0,0,0,0,0.011,0,21,3575,0,110,79,189,1477,22
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,22,3664,0,110,75,185,1515,22
0.01,0.01,0.95,3,0,0,0.14,0,0,0.021,10,30,2386,43,87,101,188,1414,23
0.01,0.01,0.95,4,0,0,0.516,0,0,0.011,5,27,2915,35,93,106,199,1428,23
0.01,0.01,0.95,5,0,0,1,0,0,0.013,0,19,2861,15,91,106,197,1421,23
0.01,0.01,0.95,6,0,0,0,0,0,0.017,0,20,2629,1,90,113,203,1421,23
0.01,0.01,0.95,7,0,0,0,0,0,0.024,0,31,3044,0,87,101,188,1399,23
0.01,0.01,0.95,3,0,0,1,0,0,0.007,0,16,3086,25,86,74,160,1415,24
0.01,0.01,0.95,4,0,0,1,0,0,0.018,0,34,3287,4,93,68,161,1429,24
0.01,0.01,0.95,5,0,0,0,0,0,0.012,0,27,3313,0,87,73,160,1409,24
0.01,0.01,0.95,6,0,0,0,0,0,0.013,0,26,3548,0,83,79,162,1426,24
0.01,0.01,0.95,7,0,0,0,0,0,0.016,0,38,3520,0,72,91,163,1428,24
0.01,0.01,0.95,3,0,0,1,0,0,0.013,1,22,2528,21,93,64,157,1444,25
0.01,0.01,0.95,4,0,0,0.617,0,0,0.009,3,15,2574,22,96,61,157,1453,25
0.01,0.01,0.95,5,0,0,1,0,0,0.016,0,31,2724,7,91,56,147,1456,25
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,18,3010,0,93,66,159,1460,25
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,19,3106,0,94,63,157,1462,25
0.01,0.01,0.95,3,0,0,1,0,0,0.005,3,15,3372,123,92,60,152,1448,26
0.01,0.01,0.95,4,0,0,1,0,0,0.002,0,15,3960,9,100,60,160,1456,26
0.01,0.01,0.95,5,0,0,0,0,0,0.013,0,25,3932,0,102,50,152,1468,26
0.01,0.01,0.95,6,0,0,0,0,0,0.003,0,10,3875,0,114,40,154,1469,26
0.01,0.01,0.95,7,0,0,0,0,0,0.004,0,8,3389,0,109,38,147,1457,26
0.01,0.01,0.95,3,0,0,0.971,0,0,0.011,2,15,2368,9,119,75,194,1375,27
0.01,0.01,0.95,4,0,0,1,0,0,0.004,0,8,2739,2,110,83,193,1406,27
0.01,0.01,0.95,5,0,0,0,0,0,0.017,0,25,2275,0,117,70,187,1398,27
0.01,0.01,0.95,6,0,0,0,0,0,0.004,0,17,2536,0,129,65,194,1402,27
0.01,0.01,0.95,7,0,0,0,0,0,0.01,0,9,2437,0,127,61,188,1392,27
0.01,0.01,0.95,3,2,27,1,0,0,0.011,1,22,2883,31,67,78,145,1409,28
0.01,0.01,0.95,4,0,0,1,0,0,0.01,0,22,3261,2,54,93,147,1398,28
0.01,0.01,0.95,5,0,0,0,0,0,0.013,0,29,3461,0,54,101,155,1409,28
0.01,0.01,0.95,6,0,0,0,0,0,0.009,0,21,3116,0,53,101,154,1404,28
0.01,0.01,0.95,7,0,0,0,0,0,0.009,0,18,2923,0,54,89,143,1410,28
0.01,0.01,0.95,3,0,0,0.75,0,0,0.006,8,14,3250,59,62,110,172,1478,29
0.01,0.01,0.95,4,0,0,1,0,0,0.014,7,23,3182,38,68,110,178,1452,29
0.01,0.01,0.95,5,0,0,0.755,0,0,0.006,3,16,3213,18,70,100,170,1462,29
0.01,0.01,0.95,6,0,0,1,0,0,0.01,1,19,3212,7,71,98,169,1479,29
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,19,3161,0,76,99,175,1476,29
0.01,0.01,0.95,3,0,0,1,0,0,0.016,1,23,3185,60,101,65,166,1438,30
0.01,0.01,0.95,4,0,0,0.427,0,0,0.02,2,31,3258,13,97,74,171,1440,30
0.01,0.01,0.95,5,0,0,0.999,0,0,0.001,2,13,3309,8,108,60,168,1458,30
0.01,0.01,0.95,6,0,0,0,0,0,0.007,0,15,3653,1,105,55,160,1467,30
0.01,0.01,0.95,7,0,0,0,0,0,0.026,0,27,3526,0,113,54,167,1440,30
0.01,0.01,0.95,3,0,0,0.985,0,0,0.007,1,24,3019,15,108,66,174,1443,31
0.01,0.01,0.95,4,0,0,0,0,0,0.007,0,18,2735,0,108,61,169,1473,31
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,10,2443,0,113,53,166,1439,31
0.01,0.01,0.95,6,0,0,0,0,0,0.004,0,9,2831,0,110,55,165,1450,31
0.01,0.01,0.95,7,0,0,0,0,0,0.017,0,18,2993,0,113,56,169,1443,31
0.01,0.01,0.95,3,0,0,1,0,0,0.011,2,11,1815,32,86,76,162,1422,32
0.01,0.01,0.95,4,0,0,1,0,0,0.004,0,11,2030,4,61,85,146,1425,32
0.01,0.01,0.95,5,0,0,0,0,0,0.004,0,8,1926,0,59,79,138,1431,32
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,7,1690,0,63,76,139,1438,32
0.01,0.01,0.95,7,0,0,0,0,0,0.016,0,16,1716,0,57,79,136,1438,32
0.01,0.01,0.95,3,0,0,0.999,0,0,0.005,5,11,2297,35,98,101,199,1377,33
0.01,0.01,0.95,4,0,0,1,0,0,0.004,0,14,2322,14,96,101,197,1380,33
0.01,0.01,0.95,5,0,0,0,0,0,0.032,0,25,2406,1,97,98,195,1393,33
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,17,2770,0,98,92,190,1374,33
0.01,0.01,0.95,7,0,0,0,0,0,0.007,0,18,2935,0,101,96,197,1372,33
0.01,0.01,0.95,3,0,0,1,0,0,0.009,0,20,3253,33,74,81,155,1409,34
0.01,0.01,0.95,4,0,0,0,0,0,0,0,8,3485,1,87,72,159,1414,34
0.01,0.01,0.95,5,0,0,0,0,0,0.012,0,33,3512,0,81,86,167,1405,34
0.01,0.01,0.95,6,0,0,0,0,0,0.019,0,37,3747,0,79,84,163,1402,34
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,14,3500,0,74,79,153,1413,34
0.01,0.01,0.95,3,0,0,0.907,0,0,0.003,6,15,2357,104,85,65,150,1415,35
0.01,0.01,0.95,4,0,0,1,0,0,0.003,2,8,2385,86,92,60,152,1410,35
0.01,0.01,0.95,5,0,0,1,0,0,0.011,0,12,2176,12,99,64,163,1422,35
0.01,0.01,0.95,6,0,0,1,0,0,0.011,0,18,2228,6,97,57,154,1430,35
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,6,2274,1,104,53,157,1432,35
0.01,0.01,0.95,3,0,0,1,0,0,0.006,1,16,3138,9,67,62,129,1445,36
0.01,0.01,0.95,4,0,0,0,0,0,0.001,0,4,3519,0,71,57,128,1468,36
0.01,0.01,0.95,5,0,0,0,0,0,0.008,0,9,3288,0,77,46,123,1463,36
0.01,0.01,0.95,6,0,0,0,0,0,0.004,0,5,3104,0,79,48,127,1456,36
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,11,3026,0,70,57,127,1471,36
0.01,0.01,0.95,3,0,0,1,0,0,0.005,1,18,3587,120,104,54,158,1486,37
0.01,0.01,0.95,4,0,0,1,0,0,0.01,0,18,3351,17,100,53,153,1477,37
0.01,0.01,0.95,5,0,0,1,0,0,0.016,2,28,3481,15,108,43,151,1482,37
0.01,0.01,0.95,6,0,0,0,0,0,0.002,0,19,3838,0,113,37,150,1487,37
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,7,4194,0,113,34,147,1472,37
0.01,0.01,0.95,3,0,0,0,0,0,0.012,0,16,2657,1,88,42,130,1389,38
0.01,0.01,0.95,4,0,0,0,0,0,0.007,0,17,2672,0,90,41,131,1386,38
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,14,2755,0,95,29,124,1391,38
0.01,0.01,0.95,6,0,0,0,0,0,0.011,0,17,2717,0,107,23,130,1388,38
0.01,0.01,0.95,7,0,0,0,0,0,0.012,0,20,2621,0,104,25,129,1389,38
0.01,0.01,0.95,3,0,0,1,0,0,0.005,1,15,2962,25,98,67,165,1426,39
0.01,0.01,0.95,4,0,0,0,0,0,0.011,0,25,2918,7,101,63,164,1418,39
0.01,0.01,0.95,5,0,0,0,0,0,0.004,0,14,3301,0,96,58,154,1434,39
0.01,0.01,0.95,6,0,0,0,0,0,0.002,0,11,3168,0,96,51,147,1431,39
0.01,0.01,0.95,7,0,0,0,0,0,0,0,7,2859,0,103,50,153,1425,39
0.01,0.01,0.95,3,1,14,0.912,0,0,0.003,2,19,3255,37,92,94,186,1456,40
0.01,0.01,0.95,4,1,14,0,0,0,0.011,0,19,3364,2,83,97,180,1441,40
0.01,0.01,0.95,5,0,0,0,0,0,0.002,0,12,3365,0,85,91,176,1411,40
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,18,3866,0,90,93,183,1459,40
0.01,0.01,0.95,7,0,0,0,0,0,0.009,0,26,3891,0,104,80,184,1449,40
0.01,0.01,0.95,3,0,0,1,0,0,0.003,2,15,3150,123,85,79,164,1415,41
0.01,0.01,0.95,4,0,0,0.549,0,0,0.01,7,20,3405,35,87,75,162,1435,41
0.01,0.01,0.95,5,0,0,1,0,0,0.016,2,27,3705,49,77,68,145,1416,41
0.01,0.01,0.95,6,0,0,0,0,0,0.003,0,13,3880,0,72,71,143,1424,41
0.01,0.01,0.95,7,0,0,0,0,0,0.008,0,17,3932,0,73,67,140,1408,41
0.01,0.01,0.95,3,0,0,0,0,0,0.007,0,15,2831,1,87,60,147,1377,42
0.01,0.01,0.95,4,0,0,0,0,0,0.005,0,16,2728,0,84,60,144,1384,42
0.01,0.01,0.95,5,0,0,0,0,0,0.016,0,16,2332,0,93,58,151,1393,42
0.01,0.01,0.95,6,0,0,0,0,0,0.015,0,22,1908,0,86,56,142,1379,42
0.01,0.01,0.95,7,0,0,0,0,0,0.034,0,17,2154,0,91,52,143,1389,42
0.01,0.01,0.95,3,0,0,0.318,0,0,0.014,5,26,3158,15,105,73,178,1461,43
0.01,0.01,0.95,4,0,0,0.985,0,0,0.01,6,16,3250,10,97,61,158,1478,43
0.01,0.01,0.95,5,0,0,0,0,0,0.03,0,36,3252,3,89,62,151,1480,43
0.01,0.01,0.95,6,0,0,0,0,0,0.007,0,19,3278,0,89,62,151,1487,43
0.01,0.01,0.95,7,0,0,0,0,0,0.016,0,29,3700,0,89,64,153,1495,43
0.01,0.01,0.95,3,0,0,0.271,4,52,0.035,15,31,2766,68,84,92,176,1407,44
0.01,0.01,0.95,4,0,0,0.893,0,0,0.003,9,9,2899,82,76,79,155,1428,44
0.01,0.01,0.95,5,0,0,0.967,3,38,0.003,1,13,3106,19,76,69,145,1444,44
0.01,0.01,0.95,6,0,0,0,4,51,0.001,0,16,3231,0,83,69,152,1410,44
0.01,0.01,0.95,7,0,0,0,1,13,0.006,0,12,3549,0,83,69,152,1430,44
0.01,0.01,0.95,3,2,26,1,0,0,0.003,0,9,2999,4,95,54,149,1454,45
0.01,0.01,0.95,4,0,0,0,1,13,0.001,0,7,2916,0,96,50,146,1440,45
0.01,0.01,0.95,5,0,0,0,0,0,0,0,7,2859,0,98,54,152,1442,45
0.01,0.01,0.95,6,0,0,0,0,0,0.007,0,16,2882,0,100,48,148,1430,45
0.01,0.01,0.95,7,0,0,0,3,39,0.026,0,26,3325,0,100,45,145,1459,45
0.01,0.01,0.95,3,0,0,1,1,14,0.012,3,19,2466,69,85,73,158,1432,46
0.01,0.01,0.95,4,0,0,1,1,14,0.01,0,17,2348,38,81,66,147,1439,46
0.01,0.01,0.95,5,0,0,1,0,0,0.012,9,18,2506,33,92,61,153,1443,46
0.01,0.01,0.95,6,0,0,0.405,0,0,0.012,2,19,2470,23,81,57,138,1435,46
0.01,0.01,0.95,7,0,0,1,0,0,0.003,3,15,2125,37,94,56,150,1434,46
0.01,0.01,0.95,3,0,0,0.999,0,0,0.022,2,18,2595,75,86,102,188,1452,47
0.01,0.01,0.95,4,0,0,0.744,0,0,0.005,5,17,2488,136,84,107,191,1448,47
0.01,0.01,0.95,5,0,0,0.799,0,0,0.007,10,19,2850,57,84,114,198,1444,47
0.01,0.01,0.95,6,0,0,1,0,0,0.005,1,15,3010,67,81,105,186,1456,47
0.01,0.01,0.95,7,0,0,1,0,0,0.006,1,10,2684,9,79,111,190,1457,47
0.01,0.01,0.95,3,0,0,0,0,0,0.008,0,20,3365,0,76,83,159,1474,48
0.01,0.01,0.95,4,0,0,0,0,0,0.009,0,17,3097,0,56,79,135,1473,48
0.01,0.01,0.95,5,0,0,0,0,0,0.015,0,20,3077,0,73,61,134,1479,48
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,16,3422,0,83,39,122,1475,48
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,11,3524,0,88,40,128,1476,48
0.01,0.01,0.95,3,0,0,1,0,0,0.013,0,24,2911,26,66,104,170,1452,49
0.01,0.01,0.95,4,0,0,0,0,0,0.002,0,20,2753,1,61,96,157,1433,49
0.01,0.01,0.95,5,0,0,0,0,0,0.003,0,8,2748,0,58,92,150,1424,49
0.01,0.01,0.95,6,0,0,0,0,0,0,0,6,2775,0,61,93,154,1442,49
0.01,0.01,0.95,7,0,0,0,0,0,0.009,0,15,2511,0,60,95,155,1445,49
0.01,0.01,0.95,3,0,0,0.827,0,0,0.012,13,23,2990,106,94,103,197,1431,50
0.01,0.01,0.95,4,0,0,0.323,0,0,0.011,12,21,3267,34,97,101,198,1426,50
0.01,0.01,0.95,5,0,0,0.473,0,0,0,19,11,3370,43,95,101,196,1421,50
0.01,0.01,0.95,6,0,0,0.62,0,0,0.015,9,25,3218,116,101,96,197,1420,50
0.01,0.01,0.95,7,0,0,1,0,0,0.01,3,19,3024,33,99,92,191,1421,50
0.01,0.01,0.95,3,2,26,1,0,0,0.009,0,25,2968,6,80,85,165,1417,51
0.01,0.01,0.95,4,0,0,0,0,0,0.006,0,22,3417,0,85,80,165,1428,51
0.01,0.01,0.95,5,0,0,0,0,0,0.012,0,22,3339,0,86,80,166,1412,51
0.01,0.01,0.95,6,0,0,0,0,0,0.004,0,19,3128,0,91,74,165,1422,51
0.01,0.01,0.95,7,0,0,0,0,0,0.011,0,19,3304,0,93,70,163,1438,51
0.01,0.01,0.95,3,0,0,0,0,0,0.02,0,32,3164,0,70,130,200,1406,52
0.01,0.01,0.95,4,0,0,0,0,0,0.011,0,28,3153,0,66,140,206,1427,52
0.01,0.01,0.95,5,0,0,0,0,0,0.005,0,12,3379,0,66,127,193,1409,52
0.01,0.01,0.95,6,0,0,0,0,0,0.012,0,27,3469,0,77,125,202,1421,52
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,23,3553,0,68,118,186,1415,52
0.01,0.01,0.95,3,0,0,0,0,0,0.005,0,18,2871,4,103,94,197,1422,53
0.01,0.01,0.95,4,0,0,0,0,0,0.002,0,9,3207,0,99,96,195,1435,53
0.01,0.01,0.95,5,0,0,0,0,0,0.013,0,27,3268,0,96,105,201,1431,53
0.01,0.01,0.95,6,0,0,0,0,0,0.019,0,32,3342,0,84,106,190,1447,53
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,15,3328,0,70,118,188,1441,53
0.01,0.01,0.95,3,0,0,1,0,0,0.008,7,17,2064,54,108,78,186,1402,54
0.01,0.01,0.95,4,0,0,1,1,13,0.03,0,22,2115,16,113,70,183,1414,54
0.01,0.01,0.95,5,0,0,0,1,13,0.007,0,14,2318,2,112,78,190,1387,54
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,19,2749,0,115,67,182,1399,54
0.01,0.01,0.95,7,0,0,0,0,0,0.004,0,11,2605,0,116,64,180,1400,54
0.01,0.01,0.95,3,0,0,0.651,0,0,0.003,7,16,3002,56,108,62,170,1415,55
0.01,0.01,0.95,4,0,0,1,0,0,0.008,0,18,3171,17,98,65,163,1431,55
0.01,0.01,0.95,5,0,0,0,0,0,0.002,0,16,3042,0,87,74,161,1422,55
0.01,0.01,0.95,6,0,0,0,0,0,0.008,0,12,3282,0,76,82,158,1428,55
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,12,3339,0,72,86,158,1415,55
0.01,0.01,0.95,3,0,0,1,0,0,0.001,0,15,2391,18,87,77,164,1437,56
0.01,0.01,0.95,4,0,0,0,0,0,0.006,0,13,2720,1,82,80,162,1455,56
0.01,0.01,0.95,5,0,0,0,0,0,0.003,0,10,3059,0,89,71,160,1448,56
0.01,0.01,0.95,6,0,0,0,0,0,0.013,0,19,3105,0,88,75,163,1452,56
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,16,3267,0,86,74,160,1464,56
0.01,0.01,0.95,3,0,0,0,0,0,0.011,0,21,3728,0,76,91,167,1490,57
0.01,0.01,0.95,4,0,0,0,0,0,0.008,0,13,3163,0,76,85,161,1476,57
