d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,6,0,0,1,0,0,0.018,0,51,3569,2,144,64,208,1479,16
0.01,0.01,0.95,7,0,0,0,0,0,0.019,0,69,3499,0,145,59,204,1486,16
0.01,0.01,0.95,3,0,0,0,0,0,0.012,0,58,3280,0,76,74,150,1463,17
0.01,0.01,0.95,4,0,0,0,0,0,0.02,0,56,3671,0,79,74,153,1454,17
0.01,0.01,0.95,5,0,0,0,0,0,0.005,0,38,3889,0,80,69,149,1463,17
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,32,3907,0,86,61,147,1455,17
0.01,0.01,0.95,7,0,0,0,0,0,0.01,0,40,3792,0,79,70,149,1449,17
0.01,0.01,0.95,3,0,0,1,0,0,0.022,2,59,2829,47,96,80,176,1351,18
0.01,0.01,0.95,4,1,14,1,2,27,0.02,0,49,2655,7,106,70,176,1358,18
0.01,0.01,0.95,5,0,0,0,2,27,0.019,0,57,2506,1,103,69,172,1340,18
0.01,0.01,0.95,6,0,0,0,1,13,0.017,0,56,2423,0,102,70,172,1353,18
0.01,0.01,0.95,7,0,0,0,0,0,0.018,0,49,2267,0,115,62,177,1348,18
0.01,0.01,0.95,3,0,0,0.31,0,0,0.006,2,40,3712,35,70,74,144,1464,19
0.01,0.01,0.95,4,0,0,1,0,0,0.01,0,40,3463,14,75,73,148,1463,19
0.01,0.01,0.95,5,0,0,0,0,0,0.01,0,48,3297,0,74,70,144,1473,19
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,23,3455,0,73,65,138,1459,19
0.01,0.01,0.95,7,0,0,0,0,0,0.007,0,20,3491,0,72,64,136,1475,19
0.01,0.01,0.95,3,0,0,0,0,0,0.016,0,76,3196,1,75,87,162,1418,20
0.01,0.01,0.95,4,0,0,0,0,0,0.015,0,62,3481,0,79,88,167,1431,20
0.01,0.01,0.95,5,0,0,0,0,0,0.007,0,43,3314,0,81,81,162,1420,20
0.01,0.01,0.95,6,0,0,0,0,0,0.029,0,59,2975,0,80,78,158,1420,20
0.01,0.01,0.95,7,0,0,0,0,0,0.021,0,63,3024,0,82,77,159,1418,20
0.01,0.01,0.95,3,0,0,1,6,81,0.023,0,68,2336,61,136,84,220,1377,21
0.01,0.01,0.95,4,0,0,1,9,121,0.015,0,58,2951,6,149,77,226,1377,21
0.01,0.01,0.95,5,0,0,0,11,148,0.043,0,97,3046,0,160,69,229,1374,21
0.01,0.01,0.95,6,0,0,0,6,80,0.019,0,66,2723,0,162,63,225,1377,21
0.01,0.01,0.95,7,0,0,0,5,67,0.021,0,68,2874,0,162,64,226,1383,21
0.01,0.01,0.95,3,0,0,0.683,0,0,0.01,4,68,2982,23,114,87,201,1528,22
0.01,0.01,0.95,4,0,0,1,0,0,0.014,1,40,3692,36,114,75,189,1529,22
0.01,0.01,0.95,5,0,0,1,0,0,0.013,0,42,3700,15,111,63,174,1502,22
0.01,0.01,0.95,6,0,0,1,0,0,0.007,0,47,3735,4,118,60,178,1502,22
0.01,0.01,0.95,7,0,0,0,1,14,0.001,0,31,3684,0,125,60,185,1514,22
0.01,0.01,0.95,3,0,0,1,0,0,0.019,0,56,2668,8,119,61,180,1421,23
0.01,0.01,0.95,4,0,0,0,0,0,0.033,0,69,2897,0,112,50,162,1413,23
0.01,0.01,0.95,5,0,0,0,0,0,0.011,0,56,3105,0,130,48,178,1419,23
0.01,0.01,0.95,6,0,0,0,0,0,0.009,0,33,3124,0,123,45,168,1435,23
0.01,0.01,0.95,7,0,0,0,0,0,0.003,0,33,3067,0,119,43,162,1416,23
0.01,0.01,0.95,3,0,0,0.781,0,0,0.027,3,87,3156,36,113,68,181,1439,24
0.01,0.01,0.95,4,0,0,0.838,0,0,0.016,4,56,3343,13,103,74,177,1439,24
0.01,0.01,0.95,5,0,0,1,0,0,0.016,0,34,3398,48,104,71,175,1437,24
0.01,0.01,0.95,6,0,0,0.473,0,0,0.037,4,71,3420,13,99,70,169,1436,24
0.01,0.01,0.95,7,0,0,1,0,0,0.016,1,58,3456,11,102,66,168,1433,24
0.01,0.01,0.95,3,0,0,1,0,0,0.015,0,53,2627,74,96,52,148,1457,25
0.01,0.01,0.95,4,0,0,1,0,0,0.017,0,48,3275,3,110,45,155,1468,25
0.01,0.01,0.95,5,0,0,0,0,0,0.026,0,65,3236,0,110,39,149,1469,25
0.01,0.01,0.95,6,0,0,0,0,0,0.009,0,45,3247,0,102,43,145,1478,25
0.01,0.01,0.95,7,0,0,0,0,0,0.022,0,59,3008,0,112,44,156,1446,25
0.01,0.01,0.95,3,0,0,0.884,1,13,0.023,8,68,2816,74,102,51,153,1449,26
0.01,0.01,0.95,4,0,0,0.537,0,0,0.01,7,50,3180,39,108,42,150,1440,26
0.01,0.01,0.95,5,0,0,0.74,0,0,0.012,9,30,3345,43,110,39,149,1450,26
0.01,0.01,0.95,6,0,0,0.493,0,0,0.013,17,50,3756,36,118,37,155,1449,26
0.01,0.01,0.95,7,0,0,0.89,0,0,0.008,4,46,3604,67,120,33,153,1447,26
0.01,0.01,0.95,3,0,0,0.814,0,0,0.021,1,62,3165,36,83,88,171,1380,27
0.01,0.01,0.95,4,0,0,1,0,0,0.011,3,54,3352,33,71,84,155,1396,27
0.01,0.01,0.95,5,0,0,0.993,0,0,0.015,1,48,3495,167,80,72,152,1383,27
0.01,0.01,0.95,6,0,0,1,0,0,0.013,0,29,3510,4,84,70,154,1381,27
0.01,0.01,0.95,7,0,0,0,0,0,0.013,0,30,3267,0,93,65,158,1393,27
0.01,0.01,0.95,3,2,27,1,0,0,0.013,2,47,2501,28,56,89,145,1448,28
0.01,0.01,0.95,4,3,40,1,0,0,0.004,1,45,2403,4,67,64,131,1438,28
0.01,0.01,0.95,5,0,0,0,0,0,0.009,0,46,2953,1,76,55,131,1471,28
0.01,0.01,0.95,6,0,0,0,0,0,0.017,0,42,3257,0,74,51,125,1428,28
0.01,0.01,0.95,7,0,0,0,0,0,0.02,0,37,3292,0,77,50,127,1431,28
0.01,0.01,0.95,3,0,0,0.763,0,0,0.011,8,60,3623,73,125,64,189,1472,29
0.01,0.01,0.95,4,0,0,0.566,0,0,0.022,6,58,3673,61,130,60,190,1463,29
0.01,0.01,0.95,5,0,0,0.957,0,0,0.011,3,56,3293,61,133,60,193,1453,29
0.01,0.01,0.95,6,0,0,0.78,0,0,0.024,3,66,3790,30,130,54,184,1473,29
0.01,0.01,0.95,7,0,0,0.47,0,0,0.013,15,62,4114,75,136,56,192,1472,29
0.01,0.01,0.95,3,0,0,0.822,0,0,0.011,5,45,2776,63,78,74,152,1453,30
0.01,0.01,0.95,4,0,0,0.919,0,0,0.005,2,26,2807,131,68,76,144,1456,30
0.01,0.01,0.95,5,0,0,1,0,0,0.004,0,31,2705,117,65,80,145,1453,30
0.01,0.01,0.95,6,0,0,0.525,0,0,0.007,2,26,2713,6,57,89,146,1452,30
0.01,0.01,0.95,7,0,0,1,0,0,0.017,0,45,2591,24,53,87,140,1462,30
0.01,0.01,0.95,3,0,0,0.708,0,0,0.01,2,52,2535,50,72,82,154,1450,31
0.01,0.01,0.95,4,0,0,1,0,0,0.028,1,59,3126,27,78,80,158,1452,31
0.01,0.01,0.95,5,0,0,1,0,0,0.009,0,55,3083,7,74,76,150,1433,31
0.01,0.01,0.95,6,0,0,0,0,0,0.012,0,45,3120,0,77,73,150,1441,31
0.01,0.01,0.95,7,0,0,0,0,0,0.029,0,60,2952,0,88,66,154,1454,31
0.01,0.01,0.95,3,2,27,1,0,0,0.014,3,50,3000,39,95,62,157,1418,32
0.01,0.01,0.95,4,1,13,1,0,0,0.015,0,61,3230,7,100,51,151,1426,32
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,39,3363,0,106,45,151,1429,32
0.01,0.01,0.95,6,0,0,0,0,0,0.03,0,49,3329,0,100,47,147,1423,32
0.01,0.01,0.95,7,0,0,0,0,0,0.012,0,36,3105,0,83,54,137,1424,32
0.01,0.01,0.95,3,0,0,0.763,0,0,0.032,14,93,3079,77,110,82,192,1384,33
0.01,0.01,0.95,4,0,0,0.721,0,0,0.018,7,84,3321,55,106,79,185,1399,33
0.01,0.01,0.95,5,0,0,1,0,0,0.015,0,66,3406,25,107,81,188,1398,33
0.01,0.01,0.95,6,0,0,0,0,0,0.02,0,62,3484,0,109,79,188,1407,33
0.01,0.01,0.95,7,0,0,0,0,0,0.007,0,54,3659,0,106,69,175,1390,33
0.01,0.01,0.95,3,0,0,1,0,0,0.01,1,44,2866,9,72,93,165,1437,34
0.01,0.01,0.95,4,0,0,1,0,0,0.011,1,44,2933,12,55,88,143,1412,34
0.01,0.01,0.95,5,0,0,1,0,0,0.013,0,31,2752,53,55,70,125,1426,34
0.01,0.01,0.95,6,0,0,1,0,0,0.021,0,46,3030,3,64,61,125,1421,34
0.01,0.01,0.95,7,0,0,0,0,0,0.009,0,43,3449,0,68,59,127,1412,34
0.01,0.01,0.95,3,0,0,1,1,13,0.018,0,52,2877,23,88,71,159,1415,35
0.01,0.01,0.95,4,0,0,1,0,0,0.015,0,64,2813,7,92,67,159,1398,35
0.01,0.01,0.95,5,0,0,0,0,0,0.012,0,31,3192,0,94,68,162,1408,35
0.01,0.01,0.95,6,0,0,0,0,0,0.011,0,44,3481,0,93,66,159,1428,35
0.01,0.01,0.95,7,0,0,0,0,0,0.01,0,37,3357,0,93,65,158,1403,35
0.01,0.01,0.95,3,0,0,1,0,0,0.014,0,47,3309,76,61,90,151,1470,36
0.01,0.01,0.95,4,0,0,1,0,0,0.009,0,43,3553,15,65,93,158,1465,36
0.01,0.01,0.95,5,0,0,1,0,0,0.005,0,29,3463,5,67,91,158,1462,36
0.01,0.01,0.95,6,0,0,1,0,0,0.019,1,46,3814,5,67,91,158,1443,36
0.01,0.01,0.95,7,0,0,0,0,0,0.003,0,27,3906,0,63,97,160,1471,36
0.01,0.01,0.95,3,0,0,1,0,0,0.01,2,56,3117,16,79,91,170,1488,37
0.01,0.01,0.95,4,0,0,1,0,0,0.014,1,66,3107,24,82,88,170,1487,37
0.01,0.01,0.95,5,0,0,1,0,0,0.013,0,41,3612,9,92,71,163,1486,37
0.01,0.01,0.95,6,0,0,0,0,0,0.015,0,51,3616,1,86,75,161,1480,37
0.01,0.01,0.95,7,0,0,0,0,0,0.011,0,55,3740,0,90,71,161,1500,37
0.01,0.01,0.95,3,0,0,0.99,0,0,0.025,3,35,2862,52,62,43,105,1385,38
0.01,0.01,0.95,4,0,0,1,0,0,0.014,1,39,2722,25,66,33,99,1394,38
0.01,0.01,0.95,5,0,0,1,0,0,0.035,2,43,2580,12,72,31,103,1381,38
0.01,0.01,0.95,6,0,0,0,0,0,0.002,0,30,2568,0,72,33,105,1376,38
0.01,0.01,0.95,7,0,0,0,0,0,0.001,0,21,3163,0,74,25,99,1385,38
0.01,0.01,0.95,3,0,0,1,0,0,0.021,0,50,2442,11,105,56,161,1429,39
0.01,0.01,0.95,4,0,0,0,0,0,0.026,0,52,2859,2,109,51,160,1419,39
0.01,0.01,0.95,5,0,0,0,0,0,0.009,0,36,2934,0,106,53,159,1434,39
0.01,0.01,0.95,6,0,0,0,0,0,0.014,0,36,2806,0,107,50,157,1438,39
0.01,0.01,0.95,7,0,0,0,0,0,0.011,0,41,2903,0,105,53,158,1422,39
0.01,0.01,0.95,3,0,0,0.511,0,0,0.024,2,67,3346,25,72,108,180,1456,40
0.01,0.01,0.95,4,0,0,1,0,0,0.012,0,48,3799,17,74,98,172,1449,40
0.01,0.01,0.95,5,0,0,1,0,0,0.016,0,53,3543,1,83,101,184,1427,40
0.01,0.01,0.95,6,0,0,0,0,0,0.017,0,82,3357,0,74,100,174,1442,40
0.01,0.01,0.95,7,0,0,0,0,0,0.013,0,55,3533,0,78,98,176,1454,40
0.01,0.01,0.95,3,0,0,1,0,0,0.012,3,45,3300,12,66,77,143,1414,41
0.01,0.01,0.95,4,0,0,0,0,0,0.01,0,40,3254,0,57,76,133,1402,41
0.01,0.01,0.95,5,0,0,0,0,0,0.01,0,45,3228,0,63,62,125,1413,41
0.01,0.01,0.95,6,0,0,0,0,0,0.028,0,54,2930,0,68,58,126,1409,41
0.01,0.01,0.95,7,0,0,0,0,0,0.022,0,59,3482,0,67,66,133,1433,41
0.01,0.01,0.95,3,0,0,1,0,0,0.024,1,69,3048,41,68,97,165,1368,42
0.01,0.01,0.95,4,0,0,0.588,0,0,0.002,3,51,3395,11,64,101,165,1381,42
0.01,0.01,0.95,5,0,0,0.743,0,0,0.005,4,47,3469,28,56,93,149,1370,42
0.01,0.01,0.95,6,0,0,1,0,0,0.006,2,47,3451,25,56,95,151,1385,42
0.01,0.01,0.95,7,0,0,1,0,0,0.007,0,38,3354,5,56,91,147,1371,42
0.01,0.01,0.95,3,0,0,1,0,0,0.01,1,53,3138,23,70,67,137,1480,43
0.01,0.01,0.95,4,0,0,1,0,0,0.021,0,49,3682,4,65,68,133,1485,43
0.01,0.01,0.95,5,0,0,0,0,0,0.012,0,39,3658,0,66,61,127,1480,43
0.01,0.01,0.95,6,0,0,0,0,0,0.013,0,52,3717,0,73,60,133,1471,43
0.01,0.01,0.95,7,0,0,0,0,0,0.004,0,43,4116,0,70,58,128,1490,43
0.01,0.01,0.95,3,0,0,0.979,4,51,0.011,2,48,2847,18,97,87,184,1395,44
0.01,0.01,0.95,4,0,0,1,7,89,0.029,0,73,2762,12,96,87,183,1402,44
0.01,0.01,0.95,5,0,0,0.971,8,102,0.038,3,78,3289,32,94,90,184,1431,44
0.01,0.01,0.95,6,0,0,1,4,51,0.004,0,28,3175,9,80,76,156,1420,44
0.01,0.01,0.95,7,0,0,0,3,38,0.011,0,27,3132,0,89,63,152,1419,44
0.01,0.01,0.95,3,7,100,1,3,43,0.012,3,32,2555,35,71,77,148,1458,45
0.01,0.01,0.95,4,1,14,1,1,14,0.003,0,36,3185,5,77,76,153,1452,45
0.01,0.01,0.95,5,0,0,0,3,43,0.007,0,47,3067,0,81,65,146,1457,45
0.01,0.01,0.95,6,0,0,0,2,29,0.019,0,51,3230,0,88,56,144,1461,45
0.01,0.01,0.95,7,0,0,0,5,74,0.01,0,43,3286,0,94,49,143,1459,45
0.01,0.01,0.95,3,0,0,0,0,0,0.006,1,59,3376,4,76,82,158,1432,46
0.01,0.01,0.95,4,0,0,0,0,0,0.009,0,39,3515,0,93,55,148,1425,46
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,43,3759,0,107,43,150,1418,46
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,41,3897,0,106,43,149,1404,46
0.01,0.01,0.95,7,0,0,0,0,0,0.018,0,39,3990,0,113,35,148,1426,46
0.01,0.01,0.95,3,0,0,1,0,0,0.018,1,52,2595,9,59,77,136,1455,47
0.01,0.01,0.95,4,0,0,0,0,0,0.019,0,45,3341,0,50,83,133,1459,47
0.01,0.01,0.95,5,0,0,0,0,0,0.009,0,36,3504,0,51,77,128,1462,47
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,24,3517,0,57,60,117,1460,47
0.01,0.01,0.95,7,0,0,0,0,0,0.016,0,59,3429,0,67,50,117,1458,47
0.01,0.01,0.95,3,0,0,0.493,0,0,0.016,8,53,2699,47,97,59,156,1467,48
0.01,0.01,0.95,4,0,0,1,0,0,0.014,5,53,2784,108,93,70,163,1467,48
0.01,0.01,0.95,5,0,0,1,0,0,0.007,2,44,3565,24,86,77,163,1479,48
0.01,0.01,0.95,6,0,0,0,0,0,0.015,0,48,3528,3,81,81,162,1480,48
0.01,0.01,0.95,7,0,0,0,0,0,0.02,0,65,3774,0,71,88,159,1481,48
0.01,0.01,0.95,3,0,0,1,0,0,0.005,0,56,3095,12,97,73,170,1443,49
0.01,0.01,0.95,4,0,0,0,0,0,0.004,0,34,3542,0,86,77,163,1447,49
0.01,0.01,0.95,5,0,0,0,0,0,0.008,0,45,3318,0,88,72,160,1447,49
0.01,0.01,0.95,6,0,0,0,0,0,0.012,0,44,3440,0,90,72,162,1456,49
0.01,0.01,0.95,7,0,0,0,0,0,0.017,0,37,3437,0,92,68,160,1440,49
0.01,0.01,0.95,3,0,0,0.614,0,0,0.016,2,54,2697,53,69,85,154,1438,50
0.01,0.01,0.95,4,0,0,1,0,0,0.017,0,40,3106,6,75,78,153,1420,50
0.01,0.01,0.95,5,0,0,0,0,0,0.01,0,33,3063,0,72,82,154,1419,50
0.01,0.01,0.95,6,0,0,0,0,0,0.024,0,58,2926,0,68,87,155,1413,50
0.01,0.01,0.95,7,0,0,0,0,0,0.024,0,61,3279,0,65,93,158,1419,50
0.01,0.01,0.95,3,3,41,1,0,0,0.036,0,59,2241,84,97,68,165,1421,51
0.01,0.01,0.95,4,3,41,0.661,0,0,0.003,8,52,2425,122,100,67,167,1422,51
0.01,0.01,0.95,5,5,67,0.976,0,0,0.035,6,57,2556,50,101,60,161,1409,51
0.01,0.01,0.95,6,0,0,1,0,0,0.031,0,59,2614,4,101,54,155,1422,51
0.01,0.01,0.95,7,0,0,0,0,0,0.013,0,46,3098,0,101,63,164,1437,51
0.01,0.01,0.95,3,0,0,1,0,0,0.012,0,57,2964,6,99,49,148,1414,52
0.01,0.01,0.95,4,0,0,0,0,0,0.01,0,44,2849,0,97,56,153,1422,52
0.01,0.01,0.95,5,0,0,0,0,0,0.02,0,48,2549,0,97,61,158,1400,52
0.01,0.01,0.95,6,0,0,0,0,0,0.009,0,38,2721,0,98,68,166,1413,52
0.01,0.01,0.95,7,0,0,0,0,0,0.003,0,38,2947,0,106,52,158,1423,52
0.01,0.01,0.95,3,0,0,1,0,0,0.02,2,60,3728,22,67,122,189,1458,53
0.01,0.01,0.95,4,0,0,0,0,0,0.006,0,48,3944,1,61,117,178,1439,53
0.01,0.01,0.95,5,0,0,0,0,0,0.002,0,32,4112,0,46,89,135,1441,53
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,24,3856,0,67,67,134,1442,53
0.01,0.01,0.95,7,0,0,0,0,0,0.016,0,58,3822,0,80,61,141,1444,53
0.01,0.01,0.95,3,0,0,0.973,0,0,0.018,1,49,2338,7,76,82,158,1398,54
0.01,0.01,0.95,4,0,0,0,0,0,0.02,0,42,2532,0,68,90,158,1411,54
0.01,0.01,0.95,5,0,0,0,0,0,0.005,0,40,2475,0,66,87,153,1400,54
0.01,0.01,0.95,6,0,0,0,0,0,0.004,0,38,2623,0,68,82,150,1402,54
0.01,0.01,0.95,7,0,0,0,0,0,0.015,0,39,2954,0,75,75,150,1391,54
0.01,0.01,0.95,3,0,0,0,0,0,0.033,0,51,2234,1,57,92,149,1414,55
0.01,0.01,0.95,4,0,0,0,0,0,0.008,0,40,2454,0,52,98,150,1420,55
0.01,0.01,0.95,5,0,0,0,0,0,0.004,0,36,2892,0,53,96,149,1422,55
0.01,0.01,0.95,6,0,0,0,0,0,0.027,0,43,2917,0,48,101,149,1419,55
0.01,0.01,0.95,7,0,0,0,0,0,0.015,0,44,2928,0,48,101,149,1420,55
0.01,0.01,0.95,3,0,0,0.803,0,0,0.013,8,64,2628,95,76,104,180,1445,56
0.01,0.01,0.95,4,0,0,1,0,0,0.011,2,44,3438,69,71,112,183,1453,56
0.01,0.01,0.95,5,0,0,0.288,0,0,0.007,3,52,3397,44,73,110,183,1435,56
0.01,0.01,0.95,6,0,0,0.665,0,0,0.027,3,58,3526,18,66,110,176,1420,56
0.01,0.01,0.95,7,0,0,1,0,0,0.025,1,66,3345,23,61,117,178,1423,56
0.01,0.01,0.95,3,0,0,1,0,0,0.028,1,74,3172,11,106,98,204,1474,57
0.01,0.01,0.95,4,0,0,0,0,0,0.008,0,53,3153,3,107,97,204,1481,57
