d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,3,0,0,0.628,0,0,0.015,43,40,2738,213,76,55,131,1475,67
0.01,0.01,0.95,4,0,0,0.756,0,0,0.003,35,30,3064,181,81,41,122,1475,67
0.01,0.01,0.95,5,0,0,0.869,0,0,0.019,33,39,2836,169,88,35,123,1489,67
0.01,0.01,0.95,6,0,0,0.631,0,0,0.004,20,49,2875,123,89,34,123,1491,67
0.01,0.01,0.95,7,0,0,0.953,0,0,0.011,24,39,3462,70,88,33,121,1491,67
0.01,0.01,0.95,3,0,0,0.73,0,0,0.012,29,38,2378,201,86,37,123,1466,68
0.01,0.01,0.95,4,0,0,0.808,0,0,0.017,23,49,2428,149,81,37,118,1457,68
0.01,0.01,0.95,5,0,0,0.669,0,0,0.026,40,47,2743,137,75,42,117,1476,68
0.01,0.01,0.95,6,0,0,0.731,0,0,0.01,43,40,3289,180,73,51,124,1464,68
0.01,0.01,0.95,7,0,0,0.729,0,0,0.002,46,28,3834,178,81,49,130,1473,68
0.01,0.01,0.95,3,1,13,0.25,1,13,0.022,26,50,2587,71,57,75,132,1408,69
0.01,0.01,0.95,4,2,27,0.995,0,0,0.005,11,33,2757,43,58,68,126,1399,69
0.01,0.01,0.95,5,0,0,1,1,13,0.014,0,33,2779,3,55,71,126,1400,69
0.01,0.01,0.95,6,0,0,0,1,13,0.016,0,63,3285,0,56,70,126,1378,69
0.01,0.01,0.95,7,0,0,0,1,13,0.014,0,43,3522,0,50,75,125,1400,69
0.01,0.01,0.95,3,0,0,0.814,2,26,0.007,23,46,3485,117,80,53,133,1442,70
0.01,0.01,0.95,4,0,0,0.796,1,13,0.01,9,38,3432,79,94,50,144,1455,70
0.01,0.01,0.95,5,0,0,0.454,2,26,0.003,17,26,3300,64,83,59,142,1448,70
0.01,0.01,0.95,6,0,0,0.696,0,0,0.004,19,28,3549,102,88,52,140,1458,70
0.01,0.01,0.95,7,0,0,0.45,1,13,0.015,41,46,3645,78,90,44,134,1473,70
0.01,0.01,0.95,3,2,26,0.758,1,13,0.003,52,32,3151,225,62,61,123,1417,71
0.01,0.01,0.95,4,2,26,0.949,1,13,0.009,39,29,2858,218,60,64,124,1448,71
0.01,0.01,0.95,5,0,0,0.771,1,13,0.026,35,37,2108,360,62,63,125,1419,71
0.01,0.01,0.95,6,1,13,0.825,1,13,0.011,40,45,2388,295,66,55,121,1414,71
0.01,0.01,0.95,7,0,0,0.904,2,25,0,28,23,2884,347,57,58,115,1415,71
0.01,0.01,0.95,3,0,0,0.828,2,26,0.008,22,49,3148,258,44,89,133,1420,72
0.01,0.01,0.95,4,0,0,0.605,2,26,0.009,28,46,3296,110,33,87,120,1432,72
0.01,0.01,0.95,5,0,0,0.876,3,40,0.006,23,19,2957,179,31,73,104,1405,72
0.01,0.01,0.95,6,0,0,0.805,6,80,0.001,18,24,2912,186,37,62,99,1414,72
0.01,0.01,0.95,7,1,13,0.932,2,26,0.003,28,7,2538,226,39,58,97,1422,72
0.01,0.01,0.95,3,0,0,0.78,0,0,0.011,22,41,2683,160,66,54,120,1381,73
0.01,0.01,0.95,4,0,0,0.666,0,0,0.017,11,35,3157,74,68,51,119,1374,73
0.01,0.01,0.95,5,0,0,0.278,0,0,0.009,14,25,3335,46,69,50,119,1411,73
0.01,0.01,0.95,6,0,0,0.843,0,0,0.01,9,34,3023,35,66,49,115,1392,73
0.01,0.01,0.95,7,0,0,0.738,0,0,0.017,25,34,3044,89,72,51,123,1403,73
0.01,0.01,0.95,3,0,0,0.982,0,0,0.027,3,56,2906,43,54,62,116,1472,74
0.01,0.01,0.95,4,0,0,1,0,0,0.016,0,48,3244,9,60,57,117,1458,74
0.01,0.01,0.95,5,0,0,0,0,0,0.007,0,35,3205,1,60,51,111,1458,74
0.01,0.01,0.95,6,0,0,0,1,13,0.004,0,40,3293,0,64,41,105,1460,74
0.01,0.01,0.95,7,0,0,0,0,0,0.007,0,45,2936,0,72,39,111,1456,74
0.01,0.01,0.95,3,0,0,0.5,0,0,0.005,26,32,2945,184,61,67,128,1440,75
0.01,0.01,0.95,4,0,0,0.534,0,0,0.006,25,21,3400,130,66,59,125,1435,75
0.01,0.01,0.95,5,0,0,0.636,0,0,0.01,54,36,3919,152,72,54,126,1441,75
0.01,0.01,0.95,6,0,0,0.567,0,0,0.007,35,37,3670,109,79,48,127,1441,75
0.01,0.01,0.95,7,0,0,0.703,0,0,0.003,10,23,3394,67,75,49,124,1437,75
0.01,0.01,0.95,3,0,0,0.926,4,55,0.017,15,66,1778,141,92,55,147,1416,76
0.01,0.01,0.95,4,0,0,0.806,5,69,0.01,41,33,2258,140,97,44,141,1418,76
0.01,0.01,0.95,5,0,0,0.854,0,0,0.017,52,38,2225,298,94,48,142,1416,76
0.01,0.01,0.95,6,0,0,0.71,0,0,0.007,35,22,2572,179,86,41,127,1422,76
0.01,0.01,0.95,7,0,0,0.683,2,27,0,43,16,3024,179,86,34,120,1412,76
0.01,0.01,0.95,3,0,0,0.829,0,0,0.011,13,36,2500,152,77,45,122,1499,77
0.01,0.01,0.95,4,0,0,0.919,0,0,0.015,28,35,2872,178,81,43,124,1505,77
0.01,0.01,0.95,5,0,0,0.924,0,0,0.011,52,33,2852,222,77,42,119,1487,77
0.01,0.01,0.95,6,0,0,0.977,0,0,0.015,23,27,2760,189,79,37,116,1488,77
0.01,0.01,0.95,7,0,0,0.86,0,0,0.004,35,31,2687,226,75,41,116,1509,77
0.01,0.01,0.95,3,0,0,0.663,0,0,0.006,19,36,2170,105,76,50,126,1417,78
0.01,0.01,0.95,4,0,0,0.778,0,0,0.003,15,29,2510,76,77,53,130,1428,78
0.01,0.01,0.95,5,0,0,0.86,0,0,0.009,31,35,2648,86,77,49,126,1405,78
0.01,0.01,0.95,6,0,0,0.842,0,0,0.007,28,26,2671,138,77,49,126,1413,78
0.01,0.01,0.95,7,0,0,0.671,0,0,0.003,21,29,2434,121,77,47,124,1414,78
0.01,0.01,0.95,3,0,0,0.378,7,93,0.006,31,46,2590,91,91,43,134,1399,79
0.01,0.01,0.95,4,0,0,0.789,9,120,0.013,39,39,2689,143,92,40,132,1388,79
0.01,0.01,0.95,5,0,0,0.719,5,67,0.006,46,17,2531,300,98,35,133,1410,79
0.01,0.01,0.95,6,0,0,0.779,5,67,0.005,41,21,2362,273,100,35,135,1406,79
0.01,0.01,0.95,7,0,0,0.701,4,53,0.014,50,40,2395,457,102,27,129,1414,79
0.01,0.01,0.95,3,0,0,1,4,52,0.003,4,33,2506,129,84,32,116,1398,80
0.01,0.01,0.95,4,0,0,1,2,26,0.022,2,42,2301,253,80,36,116,1413,80
0.01,0.01,0.95,5,0,0,0.999,1,13,0.007,4,37,2971,31,77,37,114,1417,80
0.01,0.01,0.95,6,0,0,0,0,0,0.004,0,34,3362,2,77,36,113,1415,80
0.01,0.01,0.95,7,0,0,0,0,0,0.015,0,33,3695,0,76,27,103,1417,80
0.01,0.01,0.95,3,0,0,1,0,0,0.014,1,36,2825,28,51,67,118,1413,81
0.01,0.01,0.95,4,0,0,0,0,0,0.008,0,34,3378,0,58,58,116,1406,81
0.01,0.01,0.95,5,0,0,0,0,0,0.013,0,41,3363,0,64,59,123,1405,81
0.01,0.01,0.95,6,0,0,0,0,0,0,0,18,3540,0,62,56,118,1424,81
0.01,0.01,0.95,7,0,0,0,0,0,0.007,0,37,3310,0,68,51,119,1414,81
0.01,0.01,0.95,3,0,0,0.702,0,0,0.007,42,46,2819,161,82,45,127,1443,82
0.01,0.01,0.95,4,0,0,0.627,0,0,0.013,56,35,2607,151,84,42,126,1444,82
0.01,0.01,0.95,5,0,0,0.56,0,0,0.005,55,26,2901,223,79,45,124,1451,82
0.01,0.01,0.95,6,0,0,0.952,0,0,0.021,37,43,2982,212,85,42,127,1449,82
0.01,0.01,0.95,7,0,0,0.543,0,0,0,63,41,2758,206,83,43,126,1440,82
0.01,0.01,0.95,3,0,0,0.912,0,0,0.013,29,40,2847,153,64,49,113,1431,83
0.01,0.01,0.95,4,0,0,0.699,0,0,0.005,32,27,2942,117,66,50,116,1436,83
0.01,0.01,0.95,5,0,0,0.87,0,0,0.016,14,30,2773,110,70,47,117,1448,83
0.01,0.01,0.95,6,0,0,0.992,0,0,0.002,31,20,2999,60,69,42,111,1453,83
0.01,0.01,0.95,7,0,0,0.672,0,0,0.006,11,31,2629,13,73,32,105,1459,83
0.01,0.01,0.95,3,0,0,0.999,14,188,0.015,2,44,3111,34,65,52,117,1474,84
0.01,0.01,0.95,4,0,0,1,3,40,0.011,0,39,3422,17,62,38,100,1468,84
0.01,0.01,0.95,5,0,0,1,5,67,0.01,0,31,3341,5,60,42,102,1481,84
0.01,0.01,0.95,6,0,0,0,5,66,0.017,0,54,3162,0,60,44,104,1473,84
0.01,0.01,0.95,7,0,0,0,4,53,0.035,0,53,3860,0,62,44,106,1482,84
0.01,0.01,0.95,3,0,0,0.996,1,13,0.012,7,40,2806,69,61,44,105,1513,85
0.01,0.01,0.95,4,0,0,1,1,13,0.004,1,29,2885,20,66,38,104,1498,85
0.01,0.01,0.95,5,0,0,1,0,0,0.034,0,49,3052,13,74,33,107,1488,85
0.01,0.01,0.95,6,0,0,0,1,13,0.024,0,47,3252,2,73,33,106,1504,85
0.01,0.01,0.95,7,0,0,0,1,13,0.005,0,31,3671,0,71,34,105,1522,85
0.01,0.01,0.95,3,18,233,0.594,0,0,0.018,65,38,3016,204,49,97,146,1442,86
0.01,0.01,0.95,4,14,181,0.737,1,13,0.006,60,36,3105,234,50,99,149,1447,86
0.01,0.01,0.95,5,13,169,0.947,1,13,0.012,45,33,3018,743,52,97,149,1454,86
0.01,0.01,0.95,6,7,91,0.626,1,13,0.009,52,44,2904,616,49,101,150,1446,86
0.01,0.01,0.95,7,10,130,0.481,1,13,0.006,96,58,3526,376,54,97,151,1441,86
0.01,0.01,0.95,3,0,0,0.661,0,0,0.006,27,29,2433,237,56,51,107,1393,87
0.01,0.01,0.95,4,0,0,0.958,0,0,0.014,35,32,2083,272,57,59,116,1409,87
0.01,0.01,0.95,5,0,0,0.907,0,0,0.007,32,29,2331,408,57,54,111,1383,87
0.01,0.01,0.95,6,0,0,0.795,0,0,0.007,37,16,2385,323,52,55,107,1404,87
0.01,0.01,0.95,7,0,0,0.957,0,0,0.009,13,25,2910,266,54,58,112,1403,87
0.01,0.01,0.95,3,0,0,0.546,0,0,0.023,35,44,2690,125,58,63,121,1395,88
0.01,0.01,0.95,4,0,0,0.794,0,0,0.017,29,38,2824,134,42,64,106,1387,88
0.01,0.01,0.95,5,0,0,0.934,0,0,0.003,4,18,3122,91,46,52,98,1402,88
0.01,0.01,0.95,6,0,0,0.999,0,0,0.002,14,20,3382,66,45,50,95,1406,88
0.01,0.01,0.95,7,0,0,0.101,0,0,0.002,12,46,3385,39,43,56,99,1396,88
0.01,0.01,0.95,3,0,0,0.998,0,0,0.011,3,47,2427,34,59,80,139,1445,89
0.01,0.01,0.95,4,0,0,0,0,0,0.014,0,37,2336,3,61,74,135,1445,89
0.01,0.01,0.95,5,0,0,0,0,0,0.013,0,46,2478,0,63,77,140,1452,89
0.01,0.01,0.95,6,0,0,0,0,0,0.003,0,39,2542,0,69,66,135,1447,89
0.01,0.01,0.95,7,0,0,0,0,0,0.021,0,42,2397,0,68,70,138,1435,89
0.01,0.01,0.95,3,2,25,1,0,0,0.004,4,28,2745,19,44,41,85,1468,90
0.01,0.01,0.95,4,1,13,1,0,0,0.004,1,19,3034,11,32,37,69,1491,90
0.01,0.01,0.95,5,0,0,0,0,0,0.004,0,26,2922,0,43,37,80,1474,90
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,35,3170,0,35,38,73,1464,90
0.01,0.01,0.95,7,0,0,0,0,0,0.004,0,29,3321,0,33,39,72,1462,90
0.01,0.01,0.95,3,0,0,0.703,0,0,0.01,47,52,3597,217,75,93,168,1431,91
0.01,0.01,0.95,4,0,0,0.722,0,0,0.009,46,34,3815,153,75,91,166,1417,91
0.01,0.01,0.95,5,0,0,0.781,0,0,0.006,40,34,3904,157,79,92,171,1433,91
0.01,0.01,0.95,6,0,0,0.61,0,0,0.008,39,31,3951,114,75,84,159,1432,91
0.01,0.01,0.95,7,0,0,0.715,0,0,0.003,55,22,3865,168,81,85,166,1418,91
0.01,0.01,0.95,3,0,0,0.306,0,0,0.009,39,37,2706,88,72,60,132,1439,92
0.01,0.01,0.95,4,0,0,0.369,0,0,0.006,29,37,3279,116,74,57,131,1463,92
0.01,0.01,0.95,5,0,0,0.712,0,0,0.018,22,45,3358,81,74,58,132,1459,92
0.01,0.01,0.95,6,0,0,0.429,0,0,0.011,41,34,3252,120,70,61,131,1459,92
0.01,0.01,0.95,7,0,0,0.453,0,0,0.01,18,43,3409,73,66,64,130,1422,92
0.01,0.01,0.95,3,0,0,0.671,0,0,0.023,54,39,2453,317,85,69,154,1519,93
0.01,0.01,0.95,4,0,0,0.687,0,0,0.03,70,57,3047,321,79,81,160,1519,93
0.01,0.01,0.95,5,0,0,0.969,0,0,0.011,47,31,3269,392,74,72,146,1519,93
0.01,0.01,0.95,6,0,0,0.782,1,13,0.005,33,44,3623,321,79,62,141,1500,93
0.01,0.01,0.95,7,0,0,0.704,0,0,0.009,82,39,3905,399,83,67,150,1504,93
0.01,0.01,0.95,3,0,0,0.551,0,0,0.01,21,40,2793,112,65,66,131,1445,94
0.01,0.01,0.95,4,0,0,0.599,0,0,0.011,11,24,2934,71,55,64,119,1437,94
0.01,0.01,0.95,5,0,0,0.824,0,0,0.009,24,52,2995,58,56,65,121,1419,94
0.01,0.01,0.95,6,0,0,0.735,0,0,0.009,32,35,2939,120,45,69,114,1465,94
0.01,0.01,0.95,7,0,0,0.197,0,0,0.016,16,43,2699,91,33,71,104,1456,94
0.01,0.01,0.95,3,0,0,0.759,6,77,0.004,24,38,2239,110,71,52,123,1406,95
0.01,0.01,0.95,4,0,0,0.42,3,38,0.014,23,31,3010,169,77,42,119,1458,95
0.01,0.01,0.95,5,0,0,0.895,3,38,0.006,36,31,3261,193,78,43,121,1430,95
0.01,0.01,0.95,6,0,0,0.87,2,25,0.003,30,27,3450,119,88,30,118,1443,95
0.01,0.01,0.95,7,0,0,1,0,0,0.005,7,31,3616,99,87,24,111,1437,95
0.01,0.01,0.95,3,0,0,0.725,0,0,0.016,26,61,2993,172,72,54,126,1453,96
0.01,0.01,0.95,4,0,0,0.639,0,0,0.015,31,36,3419,159,79,50,129,1464,96
0.01,0.01,0.95,5,0,0,0.789,0,0,0.008,36,37,4083,188,83,43,126,1460,96
0.01,0.01,0.95,6,0,0,0.621,0,0,0.011,66,38,4313,202,87,40,127,1455,96
0.01,0.01,0.95,7,0,0,0.468,0,0,0.008,44,41,4126,121,88,40,128,1477,96
0.01,0.01,0.95,3,0,0,0.955,0,0,0.005,35,54,2874,178,39,87,126,1538,97
0.01,0.01,0.95,4,0,0,0.904,0,0,0.009,16,39,3119,112,35,88,123,1532,97
0.01,0.01,0.95,5,0,0,0.566,0,0,0.005,9,32,3703,60,33,86,119,1533,97
0.01,0.01,0.95,6,0,0,0.821,0,0,0.007,32,25,3675,195,33,91,124,1540,97
0.01,0.01,0.95,7,0,0,0.729,0,0,0.008,68,43,3752,223,34,95,129,1562,97
0.01,0.01,0.95,3,3,39,0.82,17,219,0.015,37,50,2712,156,68,66,134,1458,98
0.01,0.01,0.95,4,0,0,0.607,8,103,0.014,27,54,3080,134,71,65,136,1474,98
0.01,0.01,0.95,5,0,0,0.572,11,140,0.009,32,35,2929,113,66,62,128,1462,98
0.01,0.01,0.95,6,1,13,0.841,6,77,0.016,19,29,2991,113,58,73,131,1491,98
0.01,0.01,0.95,7,0,0,0.569,6,76,0.016,84,38,2659,171,57,73,130,1461,98
0.01,0.01,0.95,3,2,26,0.852,12,155,0.006,17,24,2583,87,63,54,117,1442,99
0.01,0.01,0.95,4,3,39,0.797,8,104,0.024,20,51,2885,83,64,57,121,1435,99
0.01,0.01,0.95,5,3,39,1,6,77,0.014,5,40,3275,57,51,51,102,1435,99
0.01,0.01,0.95,6,4,52,0.93,9,116,0.014,14,47,3346,35,55,64,119,1426,99
0.01,0.01,0.95,7,1,13,0.486,6,77,0,16,18,3233,47,53,52,105,1440,99
0.01,0.01,0.95,3,2,27,0.866,0,0,0.007,28,37,2863,232,61,48,109,1469,100
0.01,0.01,0.95,4,4,54,0.57,0,0,0.001,34,22,3241,161,62,43,105,1467,100
0.01,0.01,0.95,5,5,68,0.962,0,0,0.005,23,27,3050,158,64,45,109,1468,100
0.01,0.01,0.95,6,1,13,0.931,0,0,0.01,13,31,2842,86,65,47,112,1455,100
0.01,0.01,0.95,7,1,13,1,0,0,0.01,3,19,2927,48,63,44,107,1465,100
