d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,4,0,0,0.665,0,0,0.01,36,52,3661,132,77,112,189,1447,40
0.01,0.01,0.95,5,0,0,0.845,0,0,0.005,53,40,3545,147,70,116,186,1461,40
0.01,0.01,0.95,6,0,0,0.465,0,0,0.014,45,49,3292,122,66,120,186,1405,40
0.01,0.01,0.95,7,0,0,0.61,0,0,0.014,41,72,3779,176,59,132,191,1456,40
0.01,0.01,0.95,3,0,0,0.987,0,0,0.012,21,50,2695,112,89,70,159,1422,41
0.01,0.01,0.95,4,0,0,0.717,0,0,0.02,28,46,2897,125,90,66,156,1418,41
0.01,0.01,0.95,5,0,0,0.941,0,0,0.016,42,37,2391,207,97,55,152,1413,41
0.01,0.01,0.95,6,0,0,0.688,0,0,0.016,42,49,3161,218,88,53,141,1439,41
0.01,0.01,0.95,7,0,0,0.896,0,0,0.009,40,37,3454,182,74,60,134,1424,41
0.01,0.01,0.95,3,0,0,0.916,0,0,0.011,8,60,3275,55,87,78,165,1387,42
0.01,0.01,0.95,4,0,0,1,0,0,0.017,1,45,3638,10,92,69,161,1392,42
0.01,0.01,0.95,5,0,0,0,0,0,0.003,0,45,4096,0,96,67,163,1391,42
0.01,0.01,0.95,6,0,0,0,0,0,0.01,0,26,4157,0,93,59,152,1380,42
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,42,4176,0,98,62,160,1393,42
0.01,0.01,0.95,3,0,0,0.677,0,0,0.01,12,64,3317,110,85,76,161,1477,43
0.01,0.01,0.95,4,0,0,0.733,0,0,0.009,18,54,3606,76,90,73,163,1491,43
0.01,0.01,0.95,5,0,0,0.898,0,0,0.004,14,67,4049,75,97,69,166,1489,43
0.01,0.01,0.95,6,0,0,0.283,0,0,0.006,25,46,4360,103,93,64,157,1487,43
0.01,0.01,0.95,7,0,0,0.561,0,0,0.01,39,51,3852,127,97,58,155,1483,43
0.01,0.01,0.95,3,0,0,0.848,12,155,0.01,33,79,2661,230,89,87,176,1424,44
0.01,0.01,0.95,4,0,0,0.649,5,65,0.011,44,60,2659,164,83,89,172,1432,44
0.01,0.01,0.95,5,1,13,0.856,7,90,0.024,26,52,2316,223,69,83,152,1426,44
0.01,0.01,0.95,6,0,0,0.732,3,39,0.033,42,56,2378,173,68,91,159,1435,44
0.01,0.01,0.95,7,2,26,0.748,5,64,0.02,57,59,2811,232,64,107,171,1424,44
0.01,0.01,0.95,3,5,66,0.904,4,52,0.003,2,53,2973,138,87,93,180,1449,45
0.01,0.01,0.95,4,3,39,1,0,0,0.009,3,53,3583,84,86,88,174,1447,45
0.01,0.01,0.95,5,5,66,0.796,2,26,0.012,8,57,3501,28,83,87,170,1456,45
0.01,0.01,0.95,6,3,39,0.833,1,13,0.008,8,68,3748,44,86,80,166,1467,45
0.01,0.01,0.95,7,4,53,0.994,5,66,0.018,17,49,3912,111,90,75,165,1465,45
0.01,0.01,0.95,3,0,0,0.715,1,13,0.017,36,72,3436,221,97,71,168,1416,46
0.01,0.01,0.95,4,0,0,0.854,0,0,0.019,23,53,3624,106,110,58,168,1423,46
0.01,0.01,0.95,5,0,0,0.82,1,13,0.01,20,59,3312,102,108,54,162,1432,46
0.01,0.01,0.95,6,0,0,0.679,0,0,0.019,29,59,3440,154,112,54,166,1423,46
0.01,0.01,0.95,7,0,0,0.74,0,0,0.017,39,62,4004,142,117,49,166,1426,46
0.01,0.01,0.95,3,0,0,0.933,0,0,0.013,21,59,2647,225,65,91,156,1452,47
0.01,0.01,0.95,4,0,0,0.775,0,0,0.011,32,59,3181,306,65,87,152,1451,47
0.01,0.01,0.95,5,0,0,0.756,0,0,0.017,54,63,3706,184,76,81,157,1457,47
0.01,0.01,0.95,6,0,0,0.402,0,0,0.021,41,62,3892,116,67,84,151,1442,47
0.01,0.01,0.95,7,0,0,0.348,0,0,0.018,61,56,3951,195,62,89,151,1452,47
0.01,0.01,0.95,3,0,0,0.903,0,0,0.017,21,72,3729,118,98,69,167,1470,48
0.01,0.01,0.95,4,0,0,0.797,0,0,0.001,25,40,3670,133,88,76,164,1480,48
0.01,0.01,0.95,5,0,0,0.888,0,0,0.012,14,56,3657,79,83,80,163,1469,48
0.01,0.01,0.95,6,0,0,0.656,0,0,0.017,15,72,3825,75,84,82,166,1474,48
0.01,0.01,0.95,7,0,0,0.628,0,0,0.017,55,77,3570,164,81,88,169,1471,48
0.01,0.01,0.95,3,0,0,0.699,0,0,0.016,3,63,3214,94,98,76,174,1420,49
0.01,0.01,0.95,4,0,0,0.803,0,0,0.02,12,70,3549,73,89,80,169,1444,49
0.01,0.01,0.95,5,0,0,0.731,0,0,0.025,19,51,3387,113,99,75,174,1456,49
0.01,0.01,0.95,6,0,0,0.876,0,0,0.012,21,57,3204,191,108,68,176,1420,49
0.01,0.01,0.95,7,0,0,0.855,0,0,0.007,22,33,3317,238,100,68,168,1430,49
0.01,0.01,0.95,3,0,0,0.506,0,0,0.012,38,57,2698,127,88,104,192,1425,50
0.01,0.01,0.95,4,0,0,0.576,0,0,0.004,54,49,3217,174,91,97,188,1410,50
0.01,0.01,0.95,5,0,0,0.399,0,0,0.004,60,49,3692,159,90,97,187,1418,50
0.01,0.01,0.95,6,0,0,0.821,0,0,0.014,43,56,3698,169,98,91,189,1418,50
0.01,0.01,0.95,7,0,0,0.689,0,0,0.021,49,67,4110,179,99,83,182,1425,50
0.01,0.01,0.95,3,3,37,0.491,0,0,0.01,25,74,3027,55,80,83,163,1426,51
0.01,0.01,0.95,4,11,136,0.496,0,0,0.026,51,58,3168,135,86,81,167,1424,51
0.01,0.01,0.95,5,6,74,0.378,0,0,0.025,29,62,2941,60,81,74,155,1419,51
0.01,0.01,0.95,6,4,49,0.338,0,0,0.013,34,69,3109,54,77,76,153,1412,51
0.01,0.01,0.95,7,10,123,0.645,0,0,0.009,31,30,3632,94,88,73,161,1438,51
0.01,0.01,0.95,3,0,0,0.785,0,0,0.038,21,107,3065,222,95,116,211,1423,52
0.01,0.01,0.95,4,0,0,0.841,0,0,0.009,22,64,3020,204,89,121,210,1445,52
0.01,0.01,0.95,5,0,0,0.336,0,0,0.016,66,51,3153,169,77,124,201,1427,52
0.01,0.01,0.95,6,0,0,0.763,0,0,0.014,69,60,2970,212,78,131,209,1421,52
0.01,0.01,0.95,7,0,0,0.652,0,0,0.037,64,93,3017,266,68,135,203,1438,52
0.01,0.01,0.95,3,0,0,0.821,0,0,0.011,25,68,3065,126,45,115,160,1430,53
0.01,0.01,0.95,4,0,0,0.41,0,0,0.016,59,52,3281,118,41,126,167,1435,53
0.01,0.01,0.95,5,0,0,0.773,0,0,0.019,48,59,3191,242,37,132,169,1430,53
0.01,0.01,0.95,6,0,0,0.73,0,0,0.006,31,53,3229,189,35,128,163,1436,53
0.01,0.01,0.95,7,0,0,0.506,0,0,0.018,56,42,3193,169,39,124,163,1441,53
0.01,0.01,0.95,3,0,0,0.663,0,0,0.011,44,45,2608,178,68,67,135,1383,54
0.01,0.01,0.95,4,0,0,0.508,0,0,0.005,36,30,2957,200,71,64,135,1387,54
0.01,0.01,0.95,5,0,0,0.525,0,0,0.01,19,60,3300,146,74,64,138,1374,54
0.01,0.01,0.95,6,0,0,0.994,0,0,0.002,26,39,3460,114,70,66,136,1381,54
0.01,0.01,0.95,7,0,0,0.967,0,0,0.015,1,60,3500,22,66,66,132,1370,54
0.01,0.01,0.95,3,0,0,0.731,0,0,0.014,45,51,3334,195,74,78,152,1433,55
0.01,0.01,0.95,4,0,0,0.631,0,0,0.015,38,49,3579,95,79,79,158,1418,55
0.01,0.01,0.95,5,0,0,0.813,0,0,0.002,39,46,3460,106,75,88,163,1415,55
