d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,6,0,0,0.865,0,0,0.012,20,24,2064,141,64,77,141,1421,66
0.01,0.01,0.95,7,0,0,0.835,0,0,0.031,31,25,1929,319,84,83,167,1405,66
0.01,0.01,0.95,3,0,0,0.98,0,0,0.023,5,40,2921,83,90,51,141,1471,67
0.01,0.01,0.95,4,0,0,0.556,0,0,0.009,15,28,3219,177,94,46,140,1473,67
0.01,0.01,0.95,5,0,0,0.732,0,0,0.005,11,23,3097,70,97,38,135,1474,67
0.01,0.01,0.95,6,0,0,0.994,0,0,0.009,3,22,3041,61,98,36,134,1480,67
0.01,0.01,0.95,7,0,0,0,0,0,0.009,0,16,3225,1,105,34,139,1480,67
0.01,0.01,0.95,3,0,0,0.981,0,0,0.009,4,21,2346,123,56,70,126,1456,68
0.01,0.01,0.95,4,0,0,0.641,0,0,0.006,12,24,2325,219,49,78,127,1449,68
0.01,0.01,0.95,5,0,0,0.996,0,0,0.01,12,20,2558,456,45,77,122,1456,68
0.01,0.01,0.95,6,0,0,1,0,0,0.016,3,35,3178,122,39,87,126,1466,68
0.01,0.01,0.95,7,0,0,0.416,0,0,0.006,11,25,3574,51,47,91,138,1458,68
0.01,0.01,0.95,3,0,0,0.567,0,0,0.01,12,29,2678,94,78,82,160,1397,69
0.01,0.01,0.95,4,3,39,0.827,0,0,0.006,25,23,2798,82,80,80,160,1393,69
0.01,0.01,0.95,5,1,13,1,0,0,0.01,10,14,2555,22,76,90,166,1398,69
0.01,0.01,0.95,6,0,0,1,1,13,0.008,2,17,2476,23,83,80,163,1398,69
0.01,0.01,0.95,7,0,0,0,0,0,0.013,0,32,3006,2,86,83,169,1397,69
0.01,0.01,0.95,3,0,0,0.248,2,26,0.001,12,27,3253,39,81,67,148,1435,70
0.01,0.01,0.95,4,0,0,0.778,3,40,0.008,8,28,3307,63,84,62,146,1465,70
0.01,0.01,0.95,5,0,0,0.767,2,27,0.007,2,29,3577,34,86,57,143,1456,70
0.01,0.01,0.95,6,0,0,0.286,6,80,0.016,6,38,3454,77,88,57,145,1456,70
0.01,0.01,0.95,7,0,0,0.981,4,53,0.007,2,25,3583,44,90,48,138,1461,70
0.01,0.01,0.95,3,0,0,0.472,0,0,0.011,12,31,2701,58,73,69,142,1415,71
0.01,0.01,0.95,4,1,13,0.38,0,0,0.002,19,23,2636,104,72,60,132,1430,71
0.01,0.01,0.95,5,2,26,0.74,1,13,0.003,23,18,3096,165,71,63,134,1430,71
0.01,0.01,0.95,6,0,0,0.871,3,38,0.013,33,25,3022,212,79,64,143,1406,71
0.01,0.01,0.95,7,2,25,0.741,0,0,0.001,15,27,2998,160,71,68,139,1432,71
0.01,0.01,0.95,3,0,0,0.955,0,0,0.016,7,27,2284,115,88,75,163,1410,72
0.01,0.01,0.95,4,0,0,1,0,0,0.013,0,40,2740,59,92,65,157,1425,72
0.01,0.01,0.95,5,0,0,0,1,14,0.012,0,23,2812,1,105,56,161,1415,72
0.01,0.01,0.95,6,0,0,0,2,28,0.016,0,34,2970,0,107,50,157,1420,72
0.01,0.01,0.95,7,0,0,0,3,42,0.004,0,30,3241,0,117,36,153,1404,72
0.01,0.01,0.95,3,0,0,0.77,0,0,0.015,14,47,2232,383,80,86,166,1401,73
0.01,0.01,0.95,4,0,0,0.49,0,0,0.012,17,34,2452,69,73,91,164,1374,73
0.01,0.01,0.95,5,0,0,1,0,0,0.022,7,32,2391,29,74,92,166,1400,73
0.01,0.01,0.95,6,0,0,0,0,0,0.011,0,35,2561,1,81,88,169,1386,73
0.01,0.01,0.95,7,0,0,0,0,0,0.022,0,46,2610,0,80,83,163,1388,73
0.01,0.01,0.95,3,0,0,0.943,0,0,0.02,15,39,2819,119,105,72,177,1463,74
0.01,0.01,0.95,4,0,0,0.011,0,0,0.013,7,34,2704,26,94,73,167,1458,74
0.01,0.01,0.95,5,0,0,0.038,0,0,0.012,3,35,2958,9,96,70,166,1442,74
0.01,0.01,0.95,6,0,0,0,0,0,0.017,0,30,3248,1,81,68,149,1446,74
0.01,0.01,0.95,7,0,0,0,0,0,0.023,0,37,3256,0,70,70,140,1449,74
0.01,0.01,0.95,3,0,0,0.278,0,0,0.018,8,33,2151,69,103,74,177,1446,75
0.01,0.01,0.95,4,0,0,0.789,0,0,0.008,11,21,1893,98,115,60,175,1445,75
0.01,0.01,0.95,5,0,0,0.862,0,0,0.008,8,12,2245,141,117,59,176,1432,75
0.01,0.01,0.95,6,0,0,0.927,0,0,0.003,12,26,2757,89,119,64,183,1444,75
0.01,0.01,0.95,7,0,0,0.88,0,0,0.022,8,34,3027,83,117,62,179,1452,75
0.01,0.01,0.95,3,0,0,0.757,2,27,0.009,28,16,3027,104,110,86,196,1426,76
0.01,0.01,0.95,4,0,0,0.69,2,27,0.002,16,28,3240,91,114,84,198,1433,76
0.01,0.01,0.95,5,0,0,0.979,3,41,0.005,8,25,3514,45,117,83,200,1423,76
0.01,0.01,0.95,6,0,0,0,1,14,0.019,2,28,3337,1,120,82,202,1414,76
0.01,0.01,0.95,7,0,0,0,1,14,0.007,0,60,3115,0,124,77,201,1424,76
0.01,0.01,0.95,3,0,0,0.862,0,0,0.014,16,48,2629,196,88,78,166,1476,77
0.01,0.01,0.95,4,0,0,0.677,0,0,0.008,25,32,2766,161,91,72,163,1486,77
0.01,0.01,0.95,5,0,0,0.809,0,0,0.008,21,37,2720,167,99,66,165,1494,77
0.01,0.01,0.95,6,0,0,0.991,0,0,0.005,10,22,2959,124,95,67,162,1484,77
0.01,0.01,0.95,7,0,0,0.981,0,0,0.009,2,32,2973,39,97,62,159,1450,77
0.01,0.01,0.95,3,0,0,0,0,0,0.007,0,34,3151,2,98,80,178,1408,78
0.01,0.01,0.95,4,0,0,0,0,0,0.015,0,42,3193,0,97,76,173,1413,78
0.01,0.01,0.95,5,0,0,0,0,0,0.013,0,47,3117,0,86,76,162,1415,78
0.01,0.01,0.95,6,0,0,0,0,0,0.011,0,33,3236,0,79,86,165,1417,78
0.01,0.01,0.95,7,0,0,0,0,0,0.012,0,22,3223,0,81,85,166,1415,78
0.01,0.01,0.95,3,0,0,0.906,3,39,0.016,3,34,2228,32,98,75,173,1386,79
0.01,0.01,0.95,4,0,0,0.995,2,26,0.005,5,19,2429,24,111,56,167,1390,79
0.01,0.01,0.95,5,0,0,1,10,131,0.001,1,26,2618,13,118,50,168,1396,79
0.01,0.01,0.95,6,0,0,0,6,79,0.003,0,18,2560,1,116,49,165,1400,79
0.01,0.01,0.95,7,0,0,0,6,79,0.011,0,27,2462,0,118,50,168,1405,79
0.01,0.01,0.95,3,0,0,0.959,2,26,0.013,13,31,2506,156,110,65,175,1410,80
0.01,0.01,0.95,4,0,0,0.458,0,0,0.026,14,37,2326,178,117,53,170,1414,80
0.01,0.01,0.95,5,0,0,0.762,0,0,0.006,27,25,2916,130,120,55,175,1417,80
0.01,0.01,0.95,6,0,0,1,1,14,0.02,9,36,2865,73,128,44,172,1420,80
0.01,0.01,0.95,7,0,0,0,1,14,0.009,0,28,2875,7,127,38,165,1410,80
0.01,0.01,0.95,3,0,0,0.833,0,0,0.019,11,40,2872,101,123,64,187,1414,81
0.01,0.01,0.95,4,0,0,0.64,0,0,0.005,26,32,3145,145,121,60,181,1395,81
0.01,0.01,0.95,5,0,0,0.868,0,0,0.02,28,38,2963,162,128,53,181,1417,81
0.01,0.01,0.95,6,0,0,0.823,0,0,0.008,7,39,2603,122,125,52,177,1418,81
0.01,0.01,0.95,7,0,0,1,0,0,0.018,10,36,2565,73,123,52,175,1415,81
0.01,0.01,0.95,3,0,0,0.779,0,0,0.009,20,27,3297,75,95,68,163,1453,82
0.01,0.01,0.95,4,0,0,0.254,0,0,0.018,8,48,3272,33,99,71,170,1440,82
0.01,0.01,0.95,5,0,0,0.178,0,0,0.024,20,45,3324,50,117,55,172,1439,82
0.01,0.01,0.95,6,0,0,0.778,0,0,0.011,15,41,3259,83,120,47,167,1431,82
0.01,0.01,0.95,7,0,0,0.394,0,0,0.014,18,31,3094,80,107,55,162,1451,82
0.01,0.01,0.95,3,0,0,0.96,0,0,0.013,11,28,2874,84,99,64,163,1463,83
0.01,0.01,0.95,4,0,0,0.481,0,0,0.021,1,29,3267,26,91,63,154,1449,83
0.01,0.01,0.95,5,0,0,1,0,0,0.003,2,28,3580,12,94,66,160,1458,83
0.01,0.01,0.95,6,0,0,0,0,0,0.018,0,43,3865,1,92,64,156,1444,83
0.01,0.01,0.95,7,0,0,0,0,0,0.008,0,28,3923,0,94,65,159,1458,83
0.01,0.01,0.95,3,0,0,1,6,76,0.016,0,38,3534,16,81,79,160,1492,84
0.01,0.01,0.95,4,0,0,0,7,89,0.018,0,35,3867,0,75,71,146,1485,84
0.01,0.01,0.95,5,0,0,0,10,127,0.002,0,30,3587,0,83,65,148,1486,84
0.01,0.01,0.95,6,0,0,0,6,76,0.01,0,35,3455,0,80,61,141,1484,84
0.01,0.01,0.95,7,0,0,0,9,113,0.005,0,22,3331,0,86,58,144,1490,84
0.01,0.01,0.95,3,0,0,0.742,0,0,0.021,11,50,3029,66,84,107,191,1484,85
0.01,0.01,0.95,4,0,0,0.868,0,0,0.025,12,40,3153,82,77,107,184,1473,85
0.01,0.01,0.95,5,0,0,0.999,0,0,0.025,5,42,3195,46,77,105,182,1481,85
0.01,0.01,0.95,6,0,0,0.534,2,24,0.008,5,38,2925,27,84,98,182,1481,85
0.01,0.01,0.95,7,0,0,1,0,0,0.012,1,26,2986,18,84,96,180,1507,85
0.01,0.01,0.95,3,3,39,0.676,0,0,0.014,7,24,2492,95,91,95,186,1436,86
0.01,0.01,0.95,4,4,51,0.777,0,0,0.035,21,37,2108,85,93,92,185,1432,86
0.01,0.01,0.95,5,9,115,0.655,0,0,0.011,20,33,2713,266,95,88,183,1444,86
0.01,0.01,0.95,6,7,88,0.758,2,25,0.017,20,72,3561,199,93,88,181,1461,86
0.01,0.01,0.95,7,9,113,0.479,1,13,0.011,22,32,3427,119,94,87,181,1430,86
0.01,0.01,0.95,3,0,0,0.787,1,14,0.022,13,38,2812,111,53,104,157,1403,87
0.01,0.01,0.95,4,0,0,0.484,0,0,0.018,13,29,2872,44,51,98,149,1403,87
0.01,0.01,0.95,5,0,0,0.91,0,0,0,11,7,2720,56,51,97,148,1399,87
0.01,0.01,0.95,6,0,0,1,0,0,0.009,0,16,2801,22,59,90,149,1373,87
0.01,0.01,0.95,7,0,0,0,0,0,0.004,0,11,2993,0,71,80,151,1396,87
0.01,0.01,0.95,3,0,0,0.803,0,0,0.011,12,28,2459,56,115,68,183,1429,88
0.01,0.01,0.95,4,0,0,1,1,14,0.012,2,30,2480,171,122,58,180,1415,88
0.01,0.01,0.95,5,0,0,1,1,14,0.001,5,26,2455,273,124,50,174,1425,88
0.01,0.01,0.95,6,0,0,0.959,0,0,0.006,6,23,2502,479,125,52,177,1410,88
0.01,0.01,0.95,7,0,0,0.573,0,0,0.016,51,28,2852,427,124,55,179,1400,88
0.01,0.01,0.95,3,0,0,1,0,0,0.003,2,13,2978,72,92,37,129,1447,89
0.01,0.01,0.95,4,0,0,0,0,0,0.016,0,28,3403,1,91,34,125,1454,89
0.01,0.01,0.95,5,0,0,0,0,0,0.004,0,13,3235,0,94,27,121,1451,89
0.01,0.01,0.95,6,0,0,0,0,0,0.003,0,10,3143,0,95,22,117,1444,89
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,7,3188,0,101,30,131,1435,89
0.01,0.01,0.95,3,4,55,1,0,0,0.006,2,25,3177,44,71,92,163,1480,90
0.01,0.01,0.95,4,1,14,1,0,0,0.011,0,30,3420,12,67,102,169,1475,90
0.01,0.01,0.95,5,0,0,0,0,0,0.02,0,42,3751,0,65,105,170,1473,90
0.01,0.01,0.95,6,0,0,0,0,0,0.01,0,32,3820,0,60,108,168,1481,90
0.01,0.01,0.95,7,0,0,0,0,0,0.001,0,21,4033,0,62,106,168,1473,90
0.01,0.01,0.95,3,0,0,0.458,0,0,0.025,24,56,3164,121,106,79,185,1440,91
0.01,0.01,0.95,4,0,0,0.774,0,0,0.014,25,39,3221,138,110,72,182,1450,91
0.01,0.01,0.95,5,0,0,0.753,0,0,0.009,18,27,3542,89,116,74,190,1431,91
0.01,0.01,0.95,6,0,0,0.563,0,0,0.003,8,25,3551,46,122,63,185,1448,91
0.01,0.01,0.95,7,0,0,0.831,0,0,0.01,13,25,3822,58,130,58,188,1452,91
0.01,0.01,0.95,3,0,0,0.533,0,0,0.034,16,64,3196,80,65,110,175,1461,92
0.01,0.01,0.95,4,0,0,0.627,0,0,0.007,22,22,3122,112,61,100,161,1444,92
0.01,0.01,0.95,5,0,0,0.774,0,0,0.008,24,24,3669,117,59,103,162,1470,92
0.01,0.01,0.95,6,0,0,0.796,0,0,0.005,24,21,3922,92,57,107,164,1456,92
0.01,0.01,0.95,7,0,0,0.719,0,0,0.01,9,34,3913,91,61,98,159,1461,92
0.01,0.01,0.95,3,0,0,0.816,0,0,0.009,32,38,3213,166,120,71,191,1485,93
0.01,0.01,0.95,4,0,0,0.754,0,0,0.006,41,38,3324,231,123,68,191,1494,93
0.01,0.01,0.95,5,0,0,0.574,0,0,0.009,47,41,3703,223,125,62,187,1526,93
0.01,0.01,0.95,6,0,0,0.599,0,0,0.01,36,26,4259,188,118,63,181,1533,93
0.01,0.01,0.95,7,0,0,0.481,1,13,0.01,38,36,3954,165,117,71,188,1525,93
0.01,0.01,0.95,3,0,0,0.128,0,0,0.016,9,33,3286,44,96,79,175,1426,94
0.01,0.01,0.95,4,0,0,0.679,0,0,0.004,7,23,3379,32,82,71,153,1448,94
0.01,0.01,0.95,5,0,0,1,0,0,0,1,16,3190,72,77,66,143,1444,94
0.01,0.01,0.95,6,0,0,1,0,0,0.012,0,32,3084,27,89,67,156,1424,94
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,42,3255,0,90,67,157,1434,94
0.01,0.01,0.95,3,0,0,0.725,3,42,0.021,6,34,2869,180,64,86,150,1416,95
0.01,0.01,0.95,4,0,0,1,4,57,0.01,1,37,3317,9,71,79,150,1432,95
0.01,0.01,0.95,5,0,0,0,0,0,0.018,0,28,3719,0,70,79,149,1434,95
0.01,0.01,0.95,6,0,0,0,3,42,0.021,0,25,3241,0,73,77,150,1444,95
0.01,0.01,0.95,7,0,0,0,3,43,0.004,0,27,3235,0,71,85,156,1441,95
0.01,0.01,0.95,3,0,0,0.718,0,0,0.011,19,25,3912,127,51,108,159,1469,96
0.01,0.01,0.95,4,0,0,0.779,0,0,0.011,24,41,4109,128,53,113,166,1461,96
0.01,0.01,0.95,5,0,0,0.893,0,0,0.02,18,45,4067,120,49,123,172,1464,96
0.01,0.01,0.95,6,0,0,0.992,0,0,0.011,4,36,3947,64,50,111,161,1472,96
0.01,0.01,0.95,7,0,0,1,0,0,0.001,1,13,3725,18,51,106,157,1467,96
0.01,0.01,0.95,3,0,0,0.7,0,0,0.013,27,45,2930,216,108,106,214,1537,97
0.01,0.01,0.95,4,0,0,0.585,0,0,0.007,21,49,3050,65,105,109,214,1518,97
0.01,0.01,0.95,5,0,0,0.861,0,0,0.024,25,40,3372,78,93,110,203,1536,97
0.01,0.01,0.95,6,0,0,0.399,0,0,0.009,34,33,3494,58,101,102,203,1538,97
0.01,0.01,0.95,7,0,0,0.721,0,0,0.005,17,49,3441,133,98,108,206,1527,97
0.01,0.01,0.95,3,3,37,0.977,12,147,0.005,7,28,2919,56,108,70,178,1467,98
0.01,0.01,0.95,4,0,0,1,8,98,0.004,0,30,3242,18,113,71,184,1465,98
0.01,0.01,0.95,5,0,0,0,5,61,0.021,0,52,3335,2,108,73,181,1449,98
0.01,0.01,0.95,6,0,0,0,3,36,0.008,0,30,3430,0,120,57,177,1449,98
0.01,0.01,0.95,7,0,0,0,9,108,0.016,0,57,3434,0,124,53,177,1464,98
0.01,0.01,0.95,3,0,0,1,9,118,0.022,1,43,2636,13,112,61,173,1440,99
0.01,0.01,0.95,4,0,0,0,4,53,0.003,0,29,2840,0,105,63,168,1447,99
0.01,0.01,0.95,5,0,0,0,5,66,0.031,0,35,2819,0,104,63,167,1426,99
0.01,0.01,0.95,6,0,0,0,9,118,0.026,0,65,3367,0,102,66,168,1430,99
0.01,0.01,0.95,7,0,0,0,6,78,0.027,0,50,3109,0,108,64,172,1432,99
0.01,0.01,0.95,3,0,0,0.8,0,0,0.007,9,28,3213,85,87,93,180,1446,100
0.01,0.01,0.95,4,0,0,0.815,0,0,0.002,24,26,3605,261,82,83,165,1435,100
0.01,0.01,0.95,5,1,14,0.611,0,0,0.019,35,30,3356,288,79,96,175,1441,100
0.01,0.01,0.95,6,3,41,0.508,0,0,0.02,36,45,3205,165,80,85,165,1442,100
0.01,0.01,0.95,7,1,14,0.998,0,0,0.01,17,32,3491,98,87,82,169,1440,100
