d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.0085,0.01,0.95,4,0,0,0.539,0,0,0.013,75,53,3160,199,154,47,201,1450,9
0.0085,0.01,0.95,5,0,0,0.565,0,0,0.035,72,50,2648,172,69,107,176,1339,18
0.0085,0.01,0.95,5,1,13,0.62,0,0,0.01,69,40,3513,149,70,95,165,1462,19
0.0085,0.01,0.95,5,0,0,0.656,0,0,0.02,62,48,2902,197,82,87,169,1403,3
0.0085,0.01,0.95,5,0,0,0.693,4,52,0.007,55,43,3549,199,115,70,185,1465,11
0.0085,0.01,0.95,5,0,0,0.632,0,0,0.006,32,40,3438,205,97,51,148,1447,26
0.0085,0.01,0.95,5,0,0,0.786,0,0,0.016,26,46,2863,77,62,83,145,1431,6
0.0085,0.01,0.95,5,0,0,0.419,0,0,0.005,52,45,3219,150,106,63,169,1424,23
0.0085,0.01,0.95,5,2,26,0.741,12,158,0.018,58,52,3172,188,127,44,171,1396,21
0.0085,0.01,0.95,5,0,0,0.566,0,0,0.012,29,38,3636,121,60,82,142,1449,12
0.0085,0.01,0.95,5,0,0,0.58,0,0,0.004,57,45,3161,298,128,59,187,1486,16
0.0085,0.01,0.95,5,10,130,0.761,0,0,0.005,78,38,2759,213,88,75,163,1397,28
0.0085,0.01,0.95,5,0,0,0.895,2,26,0.008,62,41,2763,336,97,59,156,1362,4
0.0085,0.01,0.95,5,0,0,0.658,0,0,0.01,58,50,2920,224,77,81,158,1413,7
0.0085,0.01,0.95,5,0,0,0.749,4,51,0.003,58,23,3515,188,82,59,141,1457,1
0.0085,0.01,0.95,6,0,0,0.677,0,0,0.002,51,27,3521,193,95,61,156,1442,8
0.0085,0.01,0.95,5,0,0,0.713,2,27,0.005,32,48,3434,276,86,83,169,1511,22
0.0085,0.01,0.95,5,0,0,0.766,0,0,0.014,44,58,3649,147,66,99,165,1448,17
0.0085,0.01,0.95,6,0,0,0.489,0,0,0.011,86,48,3433,190,65,105,170,1416,10
