d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.0085,0.95,4,0,0,0.905,0,0,0.009,43,44,2599,223,108,50,158,1417,35
0.01,0.0085,0.95,5,14,186,0.96,0,0,0.014,30,41,3244,162,91,71,162,1426,32
0.01,0.0085,0.95,3,0,0,0.719,0,0,0.025,44,55,2635,252,95,73,168,1436,40
0.01,0.0085,0.95,7,1,13,0.668,6,80,0.021,75,31,1868,234,86,60,146,1458,1
0.01,0.0085,0.95,6,0,0,0.779,0,0,0.016,36,43,3371,144,65,82,147,1477,31
0.01,0.0085,0.95,4,0,0,0.666,0,0,0.005,39,47,2112,171,102,64,166,1371,38
0.01,0.0085,0.95,4,0,0,0.762,0,0,0.014,31,49,2899,143,119,38,157,1477,37
0.01,0.0085,0.95,5,0,0,0.775,0,0,0.007,34,27,3562,152,117,52,169,1460,36
0.01,0.0085,0.95,5,0,0,0.532,0,0,0.017,71,39,2709,223,103,53,156,1414,33
0.01,0.0085,0.95,7,0,0,0.665,0,0,0.013,38,48,2730,141,68,88,156,1418,30
0.01,0.0085,0.95,5,0,0,0.993,0,0,0.023,21,45,2028,261,90,57,147,1414,34
0.01,0.0085,0.95,4,0,0,0.68,0,0,0.016,53,41,2636,208,130,70,200,1425,39
0.01,0.0085,0.95,5,0,0,0.631,0,0,0.004,23,43,3037,143,117,43,160,1415,35
0.01,0.0085,0.95,6,11,145,0.788,2,26,0.007,35,49,3357,186,78,82,160,1429,32
0.01,0.0085,0.95,7,0,0,0.569,0,0,0.021,74,64,2720,220,122,53,175,1393,7
0.01,0.0085,0.95,7,0,0,0.704,0,0,0.027,50,32,2218,224,91,67,158,1474,16
0.01,0.0085,0.95,7,0,0,0.821,0,0,0.005,48,37,2972,161,67,82,149,1461,31
0.01,0.0085,0.95,7,0,0,0.614,1,13,0.007,60,31,2926,221,115,52,167,1425,8
0.01,0.0085,0.95,4,0,0,0.81,0,0,0.014,60,51,2753,292,92,76,168,1446,40
0.01,0.0085,0.95,5,0,0,0.606,0,0,0.005,47,45,3462,150,113,42,155,1482,37
0.01,0.0085,0.95,5,0,0,0.668,0,0,0.03,48,56,2308,190,115,54,169,1377,38
0.01,0.0085,0.95,3,0,0,0.847,0,0,0.034,53,47,2106,273,67,99,166,1437,41
0.01,0.0085,0.95,6,0,0,0.414,0,0,0.007,55,28,3453,97,118,52,170,1468,36
0.01,0.0085,0.95,6,0,0,0.37,0,0,0.03,56,66,3015,173,101,59,160,1396,33
0.01,0.0085,0.95,7,0,0,0.364,5,65,0.009,111,33,3142,195,45,126,171,1461,11
0.01,0.0085,0.95,6,0,0,0.698,0,0,0.02,48,48,2668,127,81,58,139,1400,34
0.01,0.0085,0.95,3,5,65,0.474,1,13,0.027,6,57,2853,49,75,73,148,1447,45
0.01,0.0085,0.95,7,12,157,0.853,1,13,0.012,35,37,3664,206,79,81,160,1426,32
0.01,0.0085,0.95,3,0,0,0.474,0,0,0.033,40,50,2769,290,91,59,150,1385,42
0.01,0.0085,0.95,6,0,0,0.685,0,0,0.006,37,39,3206,156,118,41,159,1411,35
0.01,0.0085,0.95,5,0,0,0.611,0,0,0.026,77,69,2639,236,119,73,192,1410,39
0.01,0.0085,0.95,7,0,0,0.719,0,0,0.011,67,46,3397,173,117,50,167,1467,36
0.01,0.0085,0.95,4,1,13,0.982,0,0,0.005,6,35,2974,34,82,63,145,1456,45
0.01,0.0085,0.95,6,0,0,0.682,0,0,0.026,43,39,3106,252,119,38,157,1482,37
0.01,0.0085,0.95,6,0,0,0.91,0,0,0.008,24,27,2000,162,105,55,160,1374,38
0.01,0.0085,0.95,7,0,0,0.911,0,0,0.012,47,39,3064,192,78,64,142,1420,34
0.01,0.0085,0.95,7,0,0,0.682,0,0,0.025,48,40,2523,160,96,69,165,1382,33
0.01,0.0085,0.95,5,0,0,0.486,0,0,0.013,95,63,3052,283,81,87,168,1458,40
0.01,0.0085,0.95,4,0,0,0.684,0,0,0.023,62,75,1986,263,63,110,173,1440,41
0.01,0.0085,0.95,7,0,0,0.816,0,0,0.015,38,32,3097,195,120,33,153,1416,35
0.01,0.0085,0.95,3,0,0,0.524,2,26,0.022,40,60,2411,94,91,81,172,1429,44
0.01,0.0085,0.95,6,0,0,0.65,0,0,0.029,93,60,2559,298,117,74,191,1416,39
0.01,0.0085,0.95,4,0,0,0.734,0,0,0.014,39,53,2799,227,76,64,140,1366,42
0.01,0.0085,0.95,3,0,0,0.513,0,0,0.015,24,53,2618,116,77,68,145,1483,43
0.01,0.0085,0.95,5,5,64,0.703,3,39,0,34,21,2838,100,87,62,149,1459,45
0.01,0.0085,0.95,3,0,0,0.59,0,0,0.029,71,74,2408,339,81,111,192,1436,53
0.01,0.0085,0.95,7,0,0,0.597,0,0,0.006,56,41,3137,204,123,37,160,1477,37
0.01,0.0085,0.95,7,0,0,0.692,0,0,0.023,43,43,2163,227,116,57,173,1385,38
0.01,0.0085,0.95,3,0,0,0.609,0,0,0.02,16,58,2087,89,71,74,145,1426,46
0.01,0.0085,0.95,6,0,0,0.52,0,0,0.014,57,47,3126,158,79,91,170,1449,40
0.01,0.0085,0.95,5,0,0,0.835,0,0,0.019,50,51,2265,248,55,115,170,1415,41
0.01,0.0085,0.95,6,8,102,0.594,0,0,0.006,24,15,2936,107,85,63,148,1450,45
0.01,0.0085,0.95,7,0,0,0.945,0,0,0.018,48,52,2992,299,110,78,188,1442,39
0.01,0.0085,0.95,3,0,0,0.55,0,0,0.011,88,57,2256,260,86,93,179,1420,55
0.01,0.0085,0.95,4,0,0,0.345,0,0,0.019,96,52,2751,185,72,118,190,1434,53
0.01,0.0085,0.95,3,0,0,0.554,0,0,0.026,69,86,2252,320,116,99,215,1416,50
0.01,0.0085,0.95,5,0,0,0.729,0,0,0.02,32,38,2760,125,70,65,135,1378,42
0.01,0.0085,0.95,4,0,0,0.559,5,64,0.013,49,56,2196,186,98,72,170,1404,44
0.01,0.0085,0.95,3,9,124,0.582,0,0,0.015,23,51,2555,110,67,84,151,1416,51
0.01,0.0085,0.95,3,0,0,0.719,0,0,0.014,66,63,2553,191,109,77,186,1452,49
0.01,0.0085,0.95,3,0,0,0.695,0,0,0.02,67,51,2219,292,83,118,201,1445,47
0.01,0.0085,0.95,4,0,0,0.599,0,0,0.013,62,48,3189,187,79,68,147,1501,43
0.01,0.0085,0.95,7,10,127,0.47,4,51,0,59,20,3193,156,87,63,150,1455,45
0.01,0.0085,0.95,3,0,0,0.843,0,0,0.013,52,67,2757,285,104,63,167,1458,48
0.01,0.0085,0.95,3,0,0,0.485,0,0,0.007,38,46,2926,146,98,84,182,1437,56
0.01,0.0085,0.95,7,0,0,0.899,0,0,0.016,51,33,3342,211,70,95,165,1437,40
0.01,0.0085,0.95,5,1,14,0.871,0,0,0.013,45,53,2810,226,68,114,182,1428,53
0.01,0.0085,0.95,6,0,0,0.667,0,0,0.024,92,58,2868,178,53,123,176,1437,41
0.01,0.0085,0.95,4,0,0,0.396,0,0,0.009,90,37,2688,252,92,83,175,1420,55
0.01,0.0085,0.95,3,0,0,0.76,0,0,0.037,45,93,2070,262,126,79,205,1428,52
0.01,0.0085,0.95,3,0,0,0.566,0,0,0.014,26,57,1945,160,45,86,131,1429,60
0.01,0.0085,0.95,4,0,0,0.564,0,0,0.024,21,55,2277,74,54,84,138,1434,46
0.01,0.0085,0.95,3,0,0,0.544,0,0,0.005,68,53,2846,216,80,90,170,1444,61
0.01,0.0085,0.95,3,0,0,0.532,0,0,0.016,58,66,3196,184,113,50,163,1459,63
0.01,0.0085,0.95,6,0,0,0.612,0,0,0.02,56,46,3231,174,77,63,140,1384,42
0.01,0.0085,0.95,3,0,0,0.746,0,0,0.006,27,65,2121,166,104,44,148,1409,54
0.01,0.0085,0.95,4,0,0,0.459,0,0,0.015,67,54,2653,211,96,85,181,1450,56
0.01,0.0085,0.95,4,0,0,0.607,0,0,0.027,100,67,2609,216,114,96,210,1422,50
0.01,0.0085,0.95,6,0,0,0.48,0,0,0.018,70,70,3086,169,62,120,182,1442,53
0.01,0.0085,0.95,5,0,0,0.727,7,90,0.01,35,56,2749,131,105,60,165,1406,44
0.01,0.0085,0.95,4,6,84,0.572,0,0,0.023,39,51,2268,119,62,91,153,1400,51
0.01,0.0085,0.95,4,0,0,0.773,0,0,0.022,32,60,2597,154,105,69,174,1435,49
0.01,0.0085,0.95,5,0,0,0.817,0,0,0.039,47,72,3191,204,98,75,173,1409,55
0.01,0.0085,0.95,3,0,0,0.768,0,0,0.025,45,65,2264,297,75,93,168,1492,64
0.01,0.0085,0.95,5,0,0,0.55,0,0,0.013,42,30,3038,196,81,61,142,1484,43
