d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,5,0,0,0,5,62,0,0,7,3311,1,51,27,78,1399,4
0.01,0.01,0.95,6,0,0,0,2,25,0.001,0,11,3241,0,45,35,80,1416,4
0.01,0.01,0.95,7,0,0,0,2,24,0,0,17,3217,0,49,31,80,1416,4
0.01,0.01,0.95,3,0,0,0,0,0,0.001,0,21,3043,4,36,46,82,1437,5
0.01,0.01,0.95,4,0,0,0,0,0,0.011,0,23,2826,0,49,38,87,1437,5
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,27,2470,0,47,41,88,1440,5
0.01,0.01,0.95,6,0,0,0,0,0,0.016,0,36,2640,0,42,45,87,1446,5
0.01,0.01,0.95,7,0,0,0,0,0,0.003,0,12,2944,0,45,43,88,1443,5
0.01,0.01,0.95,3,0,0,0.866,0,0,0.005,7,26,3530,35,70,30,100,1457,6
0.01,0.01,0.95,4,0,0,0,0,0,0.022,0,35,3465,12,60,38,98,1454,6
0.01,0.01,0.95,5,0,0,0,0,0,0.017,0,42,3178,0,59,40,99,1451,6
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,21,3468,0,56,47,103,1438,6
0.01,0.01,0.95,7,0,0,0,0,0,0.013,0,23,3464,0,54,42,96,1444,6
0.01,0.01,0.95,3,0,0,1,0,0,0.005,1,25,2577,55,57,30,87,1419,7
0.01,0.01,0.95,4,0,0,0.719,0,0,0.013,5,16,2652,55,63,25,88,1423,7
0.01,0.01,0.95,5,0,0,0.99,0,0,0.001,4,19,3582,39,61,24,85,1421,7
0.01,0.01,0.95,6,0,0,1,0,0,0.013,0,33,3436,7,57,28,85,1420,7
0.01,0.01,0.95,7,0,0,1,0,0,0.01,0,21,3335,3,50,26,76,1425,7
0.01,0.01,0.95,3,0,0,1,0,0,0.01,2,29,3296,29,13,67,80,1439,8
0.01,0.01,0.95,4,0,0,0.967,0,0,0.007,8,24,3173,45,15,69,84,1444,8
0.01,0.01,0.95,5,0,0,1,0,0,0.003,0,16,3466,15,16,66,82,1470,8
0.01,0.01,0.95,6,0,0,1,0,0,0.008,0,31,3865,5,14,67,81,1453,8
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,11,3633,0,12,63,75,1469,8
0.01,0.01,0.95,3,0,0,0.92,0,0,0.004,5,33,3369,33,65,43,108,1417,9
0.01,0.01,0.95,4,0,0,1,0,0,0.014,2,31,3253,23,64,45,109,1421,9
0.01,0.01,0.95,5,0,0,0,0,0,0.006,0,19,3464,3,58,47,105,1437,9
0.01,0.01,0.95,6,0,0,0,0,0,0.002,0,12,3808,0,53,50,103,1422,9
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,27,3769,0,51,56,107,1417,9
0.01,0.01,0.95,3,0,0,0.017,1,13,0.005,2,40,3132,6,36,50,86,1421,10
0.01,0.01,0.95,4,0,0,0,0,0,0.004,0,19,3563,0,30,49,79,1427,10
0.01,0.01,0.95,5,0,0,0,0,0,0.001,0,16,3743,0,27,54,81,1424,10
0.01,0.01,0.95,6,0,0,0,0,0,0.002,0,22,3872,0,24,57,81,1426,10
0.01,0.01,0.95,7,0,0,0,1,13,0.009,0,25,3583,0,26,59,85,1413,10
0.01,0.01,0.95,3,0,0,1,1,14,0.011,17,38,2672,140,63,37,100,1473,11
0.01,0.01,0.95,4,0,0,1,1,14,0.007,0,26,2755,85,64,33,97,1468,11
0.01,0.01,0.95,5,0,0,0,3,41,0.006,0,32,3039,1,66,33,99,1467,11
0.01,0.01,0.95,6,0,0,0,2,27,0.007,0,20,3077,0,70,30,100,1470,11
0.01,0.01,0.95,7,0,0,0,4,54,0.02,0,31,3119,0,73,28,101,1471,11
0.01,0.01,0.95,3,0,0,0.807,0,0,0.006,4,37,2974,64,55,45,100,1457,12
0.01,0.01,0.95,4,0,0,0.792,0,0,0.012,2,30,3066,30,50,44,94,1443,12
0.01,0.01,0.95,5,0,0,1,0,0,0.004,3,18,2982,30,52,47,99,1455,12
0.01,0.01,0.95,6,0,0,0,0,0,0.008,0,33,2718,0,53,47,100,1475,12
0.01,0.01,0.95,7,0,0,0,0,0,0.005,0,18,3035,0,51,52,103,1446,12
0.01,0.01,0.95,3,0,0,0.729,0,0,0.005,11,27,2374,115,72,23,95,1450,13
0.01,0.01,0.95,4,0,0,1,0,0,0.001,1,16,3008,30,72,21,93,1424,13
0.01,0.01,0.95,5,0,0,0,0,0,0.009,0,27,2998,1,70,26,96,1434,13
0.01,0.01,0.95,6,0,0,0,0,0,0.004,0,30,3389,0,74,22,96,1423,13
0.01,0.01,0.95,7,0,0,0,0,0,0,0,16,3302,0,74,18,92,1445,13
0.01,0.01,0.95,3,0,0,1,0,0,0.011,0,27,2468,20,41,48,89,1385,14
0.01,0.01,0.95,4,0,0,1,0,0,0.015,0,22,2835,31,42,47,89,1384,14
0.01,0.01,0.95,5,0,0,1,0,0,0.008,0,43,3107,12,43,50,93,1386,14
0.01,0.01,0.95,6,0,0,0.991,0,0,0.002,2,28,3328,8,41,53,94,1399,14
0.01,0.01,0.95,7,0,0,1,0,0,0.009,0,29,3437,7,39,53,92,1410,14
0.01,0.01,0.95,3,0,0,0.875,2,26,0.015,5,52,2685,33,78,32,110,1378,15
0.01,0.01,0.95,4,0,0,0.701,1,13,0.018,45,45,2783,65,87,24,111,1385,15
0.01,0.01,0.95,5,0,0,0.597,3,40,0.023,70,37,2514,206,90,25,115,1380,15
0.01,0.01,0.95,6,0,0,0.418,0,0,0.018,69,39,2401,184,89,25,114,1392,15
0.01,0.01,0.95,7,0,0,0.517,0,0,0.017,62,32,2106,187,91,28,119,1380,15
0.01,0.01,0.95,3,0,0,0.901,0,0,0.001,1,27,2821,4,34,66,100,1487,16
0.01,0.01,0.95,4,0,0,0,0,0,0.007,0,27,3056,0,43,70,113,1467,16
0.01,0.01,0.95,5,0,0,0,0,0,0.007,0,29,3074,0,64,54,118,1465,16
0.01,0.01,0.95,6,0,0,0,0,0,0.004,0,29,3357,0,70,45,115,1493,16
0.01,0.01,0.95,7,0,0,0,0,0,0.007,0,45,3787,0,82,44,126,1486,16
0.01,0.01,0.95,3,0,0,0.86,0,0,0.004,13,40,2907,97,64,21,85,1458,17
0.01,0.01,0.95,4,0,0,1,0,0,0.007,0,30,2852,94,66,22,88,1458,17
0.01,0.01,0.95,5,0,0,1,0,0,0.027,0,33,3156,80,61,18,79,1463,17
0.01,0.01,0.95,6,0,0,0.682,0,0,0.003,12,15,3252,47,63,17,80,1456,17
0.01,0.01,0.95,7,0,0,1,0,0,0.004,0,30,3323,17,67,15,82,1463,17
0.01,0.01,0.95,3,0,0,0.526,0,0,0.006,27,23,1702,168,43,40,83,1380,18
0.01,0.01,0.95,4,0,0,1,0,0,0.011,8,7,1706,83,40,36,76,1372,18
0.01,0.01,0.95,5,0,0,0.847,0,0,0.023,20,12,1459,255,37,46,83,1347,18
0.01,0.01,0.95,6,0,0,1,0,0,0.011,13,14,1924,257,37,47,84,1367,18
0.01,0.01,0.95,7,0,0,0.848,0,0,0.013,25,21,2415,81,36,49,85,1389,18
0.01,0.01,0.95,3,0,0,0.809,0,0,0.01,12,21,3088,114,52,49,101,1466,19
0.01,0.01,0.95,4,0,0,0.699,1,13,0.007,17,24,3459,78,51,44,95,1489,19
0.01,0.01,0.95,5,0,0,0.928,0,0,0.003,34,17,3308,175,47,42,89,1462,19
0.01,0.01,0.95,6,0,0,0.602,0,0,0.002,22,11,3370,114,48,37,85,1473,19
0.01,0.01,0.95,7,0,0,0.901,0,0,0.003,16,16,3420,141,55,34,89,1473,19
0.01,0.01,0.95,3,0,0,0.46,0,0,0.021,12,32,2083,53,61,32,93,1398,20
0.01,0.01,0.95,4,0,0,0.734,0,0,0.004,11,22,2021,48,53,34,87,1396,20
0.01,0.01,0.95,5,0,0,0.954,0,0,0.004,17,25,2417,92,56,28,84,1417,20
0.01,0.01,0.95,6,0,0,0.469,0,0,0.014,6,25,2671,43,55,29,84,1426,20
0.01,0.01,0.95,7,0,0,0.667,0,0,0.012,4,17,2784,24,55,28,83,1408,20
0.01,0.01,0.95,3,1,13,0.8,9,118,0.002,13,36,2842,65,72,39,111,1420,21
0.01,0.01,0.95,4,0,0,0.556,3,39,0.006,7,33,2991,45,69,35,104,1422,21
0.01,0.01,0.95,5,0,0,0.759,10,131,0.004,11,28,2831,26,68,35,103,1419,21
0.01,0.01,0.95,6,1,13,0.969,6,79,0.017,17,46,2565,87,59,47,106,1414,21
0.01,0.01,0.95,7,0,0,0.772,3,39,0.009,29,34,2708,116,57,44,101,1424,21
0.01,0.01,0.95,3,0,0,1,0,0,0.012,6,27,2934,43,42,38,80,1496,22
0.01,0.01,0.95,4,0,0,0.876,0,0,0.015,1,31,3199,8,47,33,80,1497,22
0.01,0.01,0.95,5,0,0,0.993,0,0,0.004,2,32,3287,6,48,31,79,1492,22
0.01,0.01,0.95,6,0,0,1,0,0,0.006,0,23,3291,11,49,30,79,1498,22
0.01,0.01,0.95,7,0,0,1,0,0,0.01,0,34,3215,11,38,34,72,1496,22
0.01,0.01,0.95,3,0,0,1,0,0,0,2,11,2983,39,35,24,59,1411,23
0.01,0.01,0.95,4,0,0,0.991,0,0,0.007,5,19,3206,16,36,28,64,1415,23
0.01,0.01,0.95,5,0,0,1,0,0,0.01,6,24,3265,43,37,32,69,1412,23
0.01,0.01,0.95,6,0,0,1,0,0,0.011,2,17,3481,29,32,28,60,1405,23
0.01,0.01,0.95,7,0,0,1,0,0,0,0,13,3399,4,36,32,68,1402,23
0.01,0.01,0.95,3,0,0,1,0,0,0.011,4,18,3359,43,32,48,80,1393,24
0.01,0.01,0.95,4,0,0,0.654,0,0,0.007,4,34,3482,30,38,53,91,1408,24
0.01,0.01,0.95,5,0,0,0.694,0,0,0.005,9,20,3173,99,37,44,81,1384,24
0.01,0.01,0.95,6,0,0,1,0,0,0.012,2,43,3137,26,40,43,83,1398,24
0.01,0.01,0.95,7,0,0,0,0,0,0.006,0,26,3118,3,49,38,87,1396,24
0.01,0.01,0.95,3,0,0,0.889,0,0,0.014,30,22,2675,246,56,50,106,1460,25
0.01,0.01,0.95,4,0,0,0.922,0,0,0.007,17,41,2693,253,53,51,104,1464,25
0.01,0.01,0.95,5,0,0,0.939,0,0,0.005,13,32,2932,238,53,51,104,1460,25
0.01,0.01,0.95,6,0,0,0.76,0,0,0.01,11,26,3163,161,61,41,102,1454,25
0.01,0.01,0.95,7,0,0,0.307,0,0,0.005,8,43,3174,46,55,45,100,1451,25
0.01,0.01,0.95,3,0,0,0.616,0,0,0.012,16,30,2828,63,25,71,96,1436,26
0.01,0.01,0.95,4,0,0,0.554,0,0,0.019,20,30,2941,54,18,71,89,1447,26
0.01,0.01,0.95,5,0,0,0.754,1,13,0.024,11,35,3152,86,20,75,95,1460,26
0.01,0.01,0.95,6,0,0,0.373,0,0,0.001,17,12,2956,45,26,70,96,1452,26
0.01,0.01,0.95,7,0,0,0.996,0,0,0.001,25,14,2976,59,22,77,99,1444,26
0.01,0.01,0.95,3,0,0,0.304,0,0,0.004,17,17,2601,45,66,28,94,1397,27
0.01,0.01,0.95,4,0,0,0.341,0,0,0.014,13,40,2456,51,74,21,95,1375,27
0.01,0.01,0.95,5,0,0,0.833,0,0,0.008,13,33,2488,64,78,14,92,1379,27
0.01,0.01,0.95,6,0,0,0.768,0,0,0.007,12,24,1808,159,80,9,89,1388,27
0.01,0.01,0.95,7,0,0,0.911,0,0,0.001,18,15,1943,186,80,7,87,1380,27
0.01,0.01,0.95,3,10,133,0.847,0,0,0.006,22,23,2963,44,54,30,84,1413,28
0.01,0.01,0.95,4,6,80,0.802,0,0,0.006,1,23,2955,4,51,33,84,1410,28
0.01,0.01,0.95,5,0,0,0,0,0,0.008,0,24,3237,0,54,31,85,1413,28
0.01,0.01,0.95,6,0,0,0,0,0,0.007,0,21,3619,0,42,33,75,1406,28
0.01,0.01,0.95,7,0,0,0,0,0,0.004,0,29,3487,0,51,31,82,1408,28
0.01,0.01,0.95,3,0,0,0.374,0,0,0.003,9,25,3097,43,32,50,82,1464,29
0.01,0.01,0.95,4,0,0,0.702,0,0,0,17,21,3285,67,40,40,80,1464,29
0.01,0.01,0.95,5,0,0,0.857,0,0,0.008,14,22,3163,78,45,35,80,1449,29
0.01,0.01,0.95,6,0,0,0.95,0,0,0.011,14,29,3138,58,50,30,80,1452,29
0.01,0.01,0.95,7,0,0,0.664,0,0,0.015,11,34,3295,73,56,25,81,1451,29
0.01,0.01,0.95,3,0,0,0.93,0,0,0.011,30,29,3768,96,69,37,106,1445,30
0.01,0.01,0.95,4,0,0,0.755,0,0,0.003,29,25,4100,87,69,33,102,1459,30
0.01,0.01,0.95,5,0,0,1,0,0,0.002,9,23,3764,60,71,33,104,1466,30
0.01,0.01,0.95,6,0,0,1,0,0,0.002,0,43,3890,36,77,32,109,1450,30
0.01,0.01,0.95,7,0,0,0.998,0,0,0.007,2,22,3776,73,73,27,100,1449,30
0.01,0.01,0.95,3,0,0,1,0,0,0.008,0,30,2717,7,57,27,84,1442,31
0.01,0.01,0.95,4,0,0,0,0,0,0.006,0,33,2962,1,53,32,85,1475,31
0.01,0.01,0.95,5,0,0,0,0,0,0.001,0,15,2741,0,59,26,85,1448,31
0.01,0.01,0.95,6,0,0,0,0,0,0.003,0,23,3237,0,59,26,85,1443,31
0.01,0.01,0.95,7,0,0,0,0,0,0.009,0,31,3467,0,57,26,83,1439,31
0.01,0.01,0.95,3,0,0,1,0,0,0.004,0,26,2966,12,36,42,78,1422,32
0.01,0.01,0.95,4,0,0,0,0,0,0.016,0,26,3242,0,38,38,76,1435,32
0.01,0.01,0.95,5,0,0,0,0,0,0.001,0,26,3051,0,38,40,78,1438,32
0.01,0.01,0.95,6,0,0,0,0,0,0.005,0,22,2844,0,41,36,77,1422,32
0.01,0.01,0.95,7,0,0,0,0,0,0.004,0,16,2746,0,44,30,74,1423,32
0.01,0.01,0.95,3,0,0,0.83,0,0,0.012,27,43,2076,158,53,47,100,1356,33
0.01,0.01,0.95,4,0,0,0.705,0,0,0.008,6,28,2145,265,52,39,91,1379,33
0.01,0.01,0.95,5,0,0,0.943,0,0,0.007,8,22,2195,72,54,39,93,1369,33
0.01,0.01,0.95,6,0,0,0.954,0,0,0.008,31,18,2451,132,60,35,95,1374,33
0.01,0.01,0.95,7,0,0,0.396,0,0,0.004,34,16,2569,68,57,29,86,1369,33
0.01,0.01,0.95,3,0,0,1,0,0,0.004,4,16,2034,69,44,22,66,1400,34
0.01,0.01,0.95,4,0,0,0.846,0,0,0.002,6,13,2464,58,53,17,70,1385,34
0.01,0.01,0.95,5,0,0,1,0,0,0.004,7,14,2379,72,49,19,68,1402,34
0.01,0.01,0.95,6,0,0,1,0,0,0,0,22,2465,9,51,18,69,1408,34
0.01,0.01,0.95,7,0,0,1,0,0,0.007,4,27,2959,18,49,19,68,1403,34
0.01,0.01,0.95,3,0,0,0.972,0,0,0.014,18,24,2214,184,56,37,93,1406,35
0.01,0.01,0.95,4,0,0,0.996,0,0,0.005,15,17,2381,434,60,37,97,1405,35
0.01,0.01,0.95,5,0,0,0.651,0,0,0.001,21,14,2545,203,58,32,90,1411,35
0.01,0.01,0.95,6,0,0,0.952,0,0,0.011,20,31,2823,179,51,38,89,1404,35
0.01,0.01,0.95,7,0,0,0.178,0,0,0.003,24,31,2574,182,48,41,89,1409,35
0.01,0.01,0.95,3,0,0,0.717,0,0,0.009,10,37,3561,87,62,38,100,1482,36
0.01,0.01,0.95,4,0,0,1,0,0,0.014,7,27,3650,44,67,31,98,1475,36
0.01,0.01,0.95,5,0,0,0.618,0,0,0.007,7,35,3539,46,69,30,99,1477,36
0.01,0.01,0.95,6,0,0,0.986,0,0,0.003,7,24,3619,25,73,21,94,1474,36
0.01,0.01,0.95,7,0,0,0.556,0,0,0.004,7,26,3938,19,72,20,92,1487,36
0.01,0.01,0.95,3,0,0,0.925,0,0,0.007,17,34,2540,145,45,59,104,1496,37
0.01,0.01,0.95,4,0,0,0.875,0,0,0.014,23,34,2728,144,45,51,96,1485,37
0.01,0.01,0.95,5,0,0,0.733,0,0,0.012,15,25,3244,151,40,48,88,1490,37
0.01,0.01,0.95,6,0,0,0.903,0,0,0,9,7,2983,61,47,43,90,1488,37
0.01,0.01,0.95,7,0,0,0.864,0,0,0.006,9,26,2836,35,43,43,86,1491,37
0.01,0.01,0.95,3,0,0,0,0,0,0.014,0,32,2746,1,51,26,77,1388,38
0.01,0.01,0.95,4,0,0,0,0,0,0.012,0,32,2953,0,54,25,79,1392,38
0.01,0.01,0.95,5,0,0,0,0,0,0.011,0,24,3211,0,52,26,78,1396,38
0.01,0.01,0.95,6,0,0,0,1,14,0.011,0,24,2963,0,54,25,79,1391,38
0.01,0.01,0.95,7,0,0,0,0,0,0.006,0,30,2953,0,52,24,76,1407,38
0.01,0.01,0.95,3,0,0,1,0,0,0.005,2,19,2503,16,47,22,69,1443,39
0.01,0.01,0.95,4,0,0,1,0,0,0,0,8,2675,6,51,18,69,1435,39
0.01,0.01,0.95,5,0,0,0,0,0,0.002,0,14,3383,0,50,16,66,1438,39
0.01,0.01,0.95,6,0,0,0,0,0,0,0,13,3425,0,54,18,72,1428,39
0.01,0.01,0.95,7,0,0,0,0,0,0,0,17,2979,0,50,18,68,1436,39
0.01,0.01,0.95,3,0,0,0.484,0,0,0.005,6,12,2300,14,37,28,65,1437,40
0.01,0.01,0.95,4,0,0,0.986,0,0,0.011,8,17,2489,31,41,19,60,1440,40
0.01,0.01,0.95,5,0,0,0.999,0,0,0.009,1,23,2898,18,45,25,70,1431,40
0.01,0.01,0.95,6,0,0,0.368,0,0,0.001,4,21,2959,44,42,24,66,1460,40
0.01,0.01,0.95,7,0,0,1,0,0,0,2,16,2873,12,41,30,71,1426,40
0.01,0.01,0.95,3,0,0,1,0,0,0.006,0,18,3093,7,37,23,60,1430,41
0.01,0.01,0.95,4,0,0,1,0,0,0.003,0,21,3108,7,35,20,55,1422,41
0.01,0.01,0.95,5,0,0,0,0,0,0,0,20,3082,2,36,21,57,1423,41
0.01,0.01,0.95,6,0,0,0,0,0,0.009,0,11,3044,0,39,26,65,1417,41
0.01,0.01,0.95,7,0,0,0,0,0,0,0,18,3161,0,36,26,62,1423,41
0.01,0.01,0.95,3,0,0,0.961,0,0,0.013,3,35,2463,69,38,60,98,1359,42
0.01,0.01,0.95,4,0,0,1,0,0,0.004,5,29,2686,21,32,62,94,1382,42
0.01,0.01,0.95,5,0,0,1,0,0,0.01,0,17,2664,3,25,68,93,1391,42
0.01,0.01,0.95,6,0,0,0,0,0,0.011,0,34,2600,0,22,72,94,1372,42
0.01,0.01,0.95,7,0,0,0,0,0,0.012,0,35,2497,0,20,74,94,1377,42
0.01,0.01,0.95,3,0,0,1,0,0,0.005,13,28,2940,86,53,36,89,1492,43
0.01,0.01,0.95,4,0,0,1,0,0,0.012,0,40,3317,24,52,35,87,1499,43
0.01,0.01,0.95,5,0,0,0,0,0,0.012,0,32,3344,0,53,39,92,1486,43
0.01,0.01,0.95,6,0,0,0,0,0,0.013,0,25,3759,0,50,38,88,1485,43
0.01,0.01,0.95,7,0,0,0,0,0,0.001,0,11,3428,0,49,36,85,1475,43
0.01,0.01,0.95,3,0,0,0.927,3,40,0.01,5,34,2863,72,37,57,94,1446,44
0.01,0.01,0.95,4,1,13,0.827,1,13,0.006,14,27,3440,175,36,54,90,1416,44
0.01,0.01,0.95,5,0,0,0.942,9,119,0.002,6,18,3625,151,34,50,84,1415,44
0.01,0.01,0.95,6,0,0,1,7,93,0.002,2,19,3782,110,33,53,86,1443,44
0.01,0.01,0.95,7,0,0,1,5,66,0.004,0,16,3907,11,36,43,79,1433,44
0.01,0.01,0.95,3,0,0,0,2,28,0.013,0,23,2842,0,42,25,67,1451,45
0.01,0.01,0.95,4,0,0,0,0,0,0.004,0,17,2941,0,35,24,59,1457,45
0.01,0.01,0.95,5,0,0,0,0,0,0.007,0,20,2718,0,43,31,74,1451,45
0.01,0.01,0.95,6,0,0,0,2,29,0.005,0,27,2829,0,45,30,75,1471,45
0.01,0.01,0.95,7,0,0,0,4,57,0.005,0,20,3066,0,43,34,77,1458,45
0.01,0.01,0.95,3,0,0,1,0,0,0.036,0,36,2676,11,50,21,71,1422,46
0.01,0.01,0.95,4,0,0,0.242,1,13,0.011,1,23,3366,9,53,20,73,1431,46
0.01,0.01,0.95,5,0,0,0,0,0,0.012,0,22,3253,0,51,19,70,1431,46
0.01,0.01,0.95,6,0,0,0,0,0,0.006,0,18,3190,0,52,17,69,1428,46
0.01,0.01,0.95,7,0,0,0,0,0,0.009,0,23,2908,0,50,18,68,1432,46
0.01,0.01,0.95,3,0,0,0.809,0,0,0.012,15,49,3148,98,30,70,100,1440,47
0.01,0.01,0.95,4,0,0,0.953,0,0,0.009,14,31,3860,73,30,72,102,1441,47
0.01,0.01,0.95,5,0,0,0.973,0,0,0.002,8,21,4021,62,26,71,97,1435,47
0.01,0.01,0.95,6,0,0,1,0,0,0.008,2,24,3885,206,24,75,99,1441,47
0.01,0.01,0.95,7,0,0,0.277,0,0,0.002,9,18,3805,16,23,70,93,1447,47
0.01,0.01,0.95,3,0,0,1,0,0,0.011,1,44,2622,30,54,45,99,1469,48
0.01,0.01,0.95,4,0,0,1,0,0,0.001,0,25,3338,5,23,47,70,1477,48
0.01,0.01,0.95,5,0,0,0,0,0,0.001,0,4,3569,0,16,24,40,1482,48
0.01,0.01,0.95,6,0,0,0,0,0,0.008,0,15,3447,0,24,17,41,1482,48
0.01,0.01,0.95,7,0,0,0,0,0,0.002,0,17,3769,0,36,8,44,1488,48
0.01,0.01,0.95,3,0,0,0.936,0,0,0.009,1,22,3464,51,46,37,83,1451,49
0.01,0.01,0.95,4,0,0,0.644,0,0,0.009,2,25,3504,93,23,50,73,1464,49
0.01,0.01,0.95,5,0,0,0.698,0,0,0.015,7,29,4004,38,20,60,80,1469,49
0.01,0.01,0.95,6,0,0,0.289,0,0,0.008,26,41,3737,71,11,66,77,1459,49
0.01,0.01,0.95,7,0,0,0.72,0,0,0.004,9,13,3543,64,6,79,85,1469,49
0.01,0.01,0.95,3,0,0,0.364,0,0,0,19,22,2683,86,36,46,82,1413,50
0.01,0.01,0.95,4,0,0,0.474,0,0,0.01,31,12,2272,87,33,51,84,1420,50
0.01,0.01,0.95,5,0,0,0.405,0,0,0.021,19,40,1852,93,34,48,82,1416,50
0.01,0.01,0.95,6,0,0,0.66,0,0,0.01,37,21,1958,140,31,47,78,1420,50
0.01,0.01,0.95,7,0,0,0.637,0,0,0.006,31,17,2133,112,36,45,81,1414,50
0.01,0.01,0.95,3,9,115,0.914,0,0,0.002,12,32,2660,336,57,41,98,1420,51
0.01,0.01,0.95,4,4,51,0.915,0,0,0.005,8,21,2869,174,59,37,96,1414,51
0.01,0.01,0.95,5,1,13,0.887,0,0,0.012,4,19,2805,193,59,26,85,1404,51
0.01,0.01,0.95,6,0,0,0.999,0,0,0.014,9,21,2979,173,69,27,96,1424,51
0.01,0.01,0.95,7,4,51,0.434,0,0,0.005,14,20,2869,36,62,33,95,1418,51
0.01,0.01,0.95,3,0,0,0.72,0,0,0.003,10,17,2757,25,28,50,78,1423,52
0.01,0.01,0.95,4,0,0,0.638,0,0,0.001,15,24,2527,36,28,50,78,1416,52
0.01,0.01,0.95,5,0,0,0.573,0,0,0.007,6,19,2574,15,32,45,77,1411,52
0.01,0.01,0.95,6,0,0,1,0,0,0.006,4,21,2579,27,29,48,77,1412,52
0.01,0.01,0.95,7,0,0,1,0,0,0.004,2,18,2968,9,28,49,77,1409,52
0.01,0.01,0.95,3,0,0,0.97,0,0,0.004,18,31,2778,198,46,75,121,1433,53
0.01,0.01,0.95,4,0,0,0.855,0,0,0.011,32,38,3096,132,40,76,116,1443,53
0.01,0.01,0.95,5,0,0,0.605,0,0,0.011,55,42,3568,177,40,77,117,1445,53
0.01,0.01,0.95,6,0,0,0.662,0,0,0.013,48,31,3804,192,38,76,114,1458,53
0.01,0.01,0.95,7,0,0,0.623,0,0,0.005,22,31,3647,138,47,84,131,1442,53
0.01,0.01,0.95,3,0,0,0,0,0,0,0,15,2533,0,42,28,70,1393,54
0.01,0.01,0.95,4,0,0,0,0,0,0.021,0,24,2605,0,45,35,80,1390,54
0.01,0.01,0.95,5,0,0,0,0,0,0.01,0,20,2949,0,35,48,83,1397,54
0.01,0.01,0.95,6,0,0,0,0,0,0.001,0,15,3077,0,31,51,82,1413,54
0.01,0.01,0.95,7,0,0,0,0,0,0,0,4,3396,0,27,56,83,1397,54
0.01,0.01,0.95,3,0,0,0.705,0,0,0.004,5,19,2829,66,26,54,80,1422,55
0.01,0.01,0.95,4,0,0,0.925,0,0,0.01,37,13,2480,190,21,49,70,1421,55
0.01,0.01,0.95,5,0,0,0.965,0,0,0.009,31,24,2422,496,28,42,70,1439,55
0.01,0.01,0.95,6,0,0,0.985,0,0,0.004,8,16,2513,267,36,32,68,1422,55
0.01,0.01,0.95,7,0,0,1,0,0,0.01,5,22,2852,222,40,26,66,1417,55
0.01,0.01,0.95,3,0,0,0.993,0,0,0,8,32,2611,99,38,46,84,1466,56
0.01,0.01,0.95,4,0,0,1,0,0,0.003,3,33,2610,16,34,52,86,1469,56
0.01,0.01,0.95,5,0,0,0.674,0,0,0.01,5,20,2274,21,32,47,79,1487,56
0.01,0.01,0.95,6,0,0,1,0,0,0.016,0,37,2524,27,30,51,81,1492,56
