d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,4,2,26,0.404,0,0,0.001,34,26,2984,118,82,67,149,1394,14
0.01,0.01,0.95,5,4,52,0.472,0,0,0.019,60,46,3061,174,88,67,155,1383,14
0.01,0.01,0.95,6,2,26,0.474,0,0,0.014,43,60,3070,118,89,60,149,1371,14
0.01,0.01,0.95,7,7,91,0.398,0,0,0.015,55,42,3169,173,101,49,150,1374,14
0.01,0.01,0.95,3,0,0,0.58,1,14,0.018,30,48,2638,128,125,60,185,1403,15
0.01,0.01,0.95,4,0,0,0.985,1,13,0.015,29,65,2903,106,126,55,181,1397,15
0.01,0.01,0.95,5,0,0,0.827,3,40,0.016,7,51,3102,75,135,49,184,1375,15
0.01,0.01,0.95,6,0,0,0.24,1,14,0.011,16,40,3541,67,138,51,189,1395,15
0.01,0.01,0.95,7,0,0,0.158,1,13,0.024,50,52,3420,79,138,45,183,1382,15
0.01,0.01,0.95,3,0,0,0.612,0,0,0.009,44,46,2537,293,107,62,169,1480,16
0.01,0.01,0.95,4,0,0,0.832,0,0,0.019,39,66,2862,309,114,63,177,1480,16
0.01,0.01,0.95,5,0,0,0.789,0,0,0.014,48,35,2917,319,121,55,176,1486,16
0.01,0.01,0.95,6,0,0,0.621,0,0,0.011,76,14,2589,394,124,45,169,1487,16
0.01,0.01,0.95,7,0,0,0.829,0,0,0.008,51,25,2637,353,124,50,174,1478,16
0.01,0.01,0.95,3,0,0,0.876,0,0,0.026,16,55,2781,104,87,52,139,1451,17
0.01,0.01,0.95,4,0,0,0.8,0,0,0.012,34,38,2769,237,90,54,144,1452,17
0.01,0.01,0.95,5,0,0,0.896,0,0,0.008,33,39,2871,167,96,57,153,1450,17
0.01,0.01,0.95,6,0,0,0.416,0,0,0.007,41,26,3232,138,102,59,161,1460,17
0.01,0.01,0.95,7,0,0,0.632,0,0,0.014,41,31,2939,176,98,62,160,1448,17
0.01,0.01,0.95,3,0,0,0.805,0,0,0.008,28,48,2176,307,52,108,160,1339,18
0.01,0.01,0.95,4,0,0,0.731,0,0,0.02,32,41,1937,209,50,101,151,1347,18
0.01,0.01,0.95,5,0,0,0.697,0,0,0.009,39,19,1762,172,53,108,161,1345,18
0.01,0.01,0.95,6,0,0,0.68,0,0,0.011,54,16,2007,141,52,105,157,1348,18
0.01,0.01,0.95,7,0,0,0.77,0,0,0.027,35,37,2433,105,54,104,158,1350,18
0.01,0.01,0.95,3,1,13,0.69,0,0,0.009,49,34,2692,125,67,110,177,1476,19
0.01,0.01,0.95,4,0,0,0.837,0,0,0.003,44,37,3075,234,60,113,173,1488,19
0.01,0.01,0.95,5,0,0,0.943,0,0,0.016,27,46,3483,131,51,109,160,1474,19
0.01,0.01,0.95,6,0,0,0.247,0,0,0.002,21,27,3766,136,45,101,146,1463,19
0.01,0.01,0.95,7,0,0,0.882,0,0,0.004,23,41,3716,117,45,88,133,1476,19
0.01,0.01,0.95,3,0,0,0.555,1,13,0.006,22,57,2919,116,92,84,176,1426,20
0.01,0.01,0.95,4,0,0,0.48,0,0,0.014,51,51,2974,120,93,78,171,1393,20
0.01,0.01,0.95,5,1,13,0.866,0,0,0.026,47,44,3148,173,90,83,173,1413,20
0.01,0.01,0.95,6,0,0,0.692,0,0,0.022,41,62,3116,199,95,77,172,1423,20
0.01,0.01,0.95,7,1,13,0.355,0,0,0.015,78,47,2976,171,93,78,171,1407,20
0.01,0.01,0.95,3,4,56,0.971,9,126,0.027,13,45,1946,146,120,57,177,1396,21
0.01,0.01,0.95,4,1,14,0.989,4,56,0.021,12,36,2144,58,123,57,180,1409,21
0.01,0.01,0.95,5,1,14,0.294,3,42,0.007,5,30,2181,22,124,48,172,1405,21
0.01,0.01,0.95,6,0,0,0.987,4,56,0.003,3,26,2164,22,123,49,172,1395,21
0.01,0.01,0.95,7,0,0,0.997,3,41,0.016,3,51,2147,23,124,48,172,1417,21
0.01,0.01,0.95,3,0,0,0.76,2,27,0.01,54,59,2644,279,99,81,180,1504,22
0.01,0.01,0.95,4,0,0,0.781,0,0,0.003,36,44,3448,292,101,80,181,1522,22
0.01,0.01,0.95,5,0,0,0.358,0,0,0.017,53,65,3561,133,108,68,176,1524,22
0.01,0.01,0.95,6,0,0,0.835,1,13,0.007,50,37,3273,173,107,69,176,1522,22
0.01,0.01,0.95,7,0,0,0.754,2,27,0.003,32,33,3240,176,112,70,182,1493,22
0.01,0.01,0.95,3,0,0,0.704,0,0,0.013,49,53,3267,155,88,93,181,1404,23
0.01,0.01,0.95,4,0,0,0.591,0,0,0.01,30,58,3529,104,80,80,160,1422,23
0.01,0.01,0.95,5,0,0,0.399,0,0,0.021,21,56,3574,81,64,94,158,1442,23
0.01,0.01,0.95,6,0,0,0.676,0,0,0.01,25,46,3740,73,43,90,133,1447,23
0.01,0.01,0.95,7,0,0,1,0,0,0.007,8,33,3572,58,49,72,121,1458,23
0.01,0.01,0.95,3,0,0,0.947,0,0,0.008,23,69,3196,120,71,102,173,1446,24
0.01,0.01,0.95,4,0,0,0.434,0,0,0.029,13,76,3512,105,73,98,171,1444,24
0.01,0.01,0.95,5,0,0,0.494,0,0,0.013,17,46,3324,74,75,101,176,1443,24
0.01,0.01,0.95,6,0,0,0.821,0,0,0.011,25,59,3500,78,77,97,174,1431,24
0.01,0.01,0.95,7,0,0,0.367,0,0,0.009,38,53,3786,94,72,98,170,1435,24
0.01,0.01,0.95,3,0,0,1,0,0,0.017,7,62,3049,42,115,54,169,1460,25
0.01,0.01,0.95,4,0,0,1,0,0,0.01,0,39,3102,12,102,55,157,1465,25
0.01,0.01,0.95,5,0,0,0,0,0,0.041,0,67,3383,1,91,60,151,1442,25
0.01,0.01,0.95,6,0,0,0,0,0,0.028,0,59,3613,0,97,65,162,1468,25
0.01,0.01,0.95,7,0,0,0,0,0,0.01,0,35,3568,0,90,72,162,1467,25
0.01,0.01,0.95,3,0,0,0.8,0,0,0.014,24,57,3040,118,81,90,171,1451,26
0.01,0.01,0.95,4,0,0,0.842,0,0,0.004,33,38,2912,154,77,90,167,1440,26
0.01,0.01,0.95,5,0,0,0.479,0,0,0.005,35,32,2799,241,80,92,172,1441,26
0.01,0.01,0.95,6,0,0,0.588,0,0,0.011,59,35,2637,220,81,92,173,1447,26
0.01,0.01,0.95,7,0,0,0.84,0,0,0.006,44,33,2860,333,76,90,166,1447,26
0.01,0.01,0.95,3,0,0,0.517,0,0,0.032,33,38,1529,207,56,91,147,1369,27
0.01,0.01,0.95,4,0,0,0.545,0,0,0.008,40,26,1733,179,59,90,149,1388,27
0.01,0.01,0.95,5,0,0,0.819,0,0,0.014,40,33,2747,210,55,89,144,1373,27
0.01,0.01,0.95,6,0,0,0.731,0,0,0.009,19,29,3264,77,56,81,137,1381,27
0.01,0.01,0.95,7,0,0,0.993,0,0,0.019,4,37,3121,27,56,84,140,1396,27
0.01,0.01,0.95,3,7,96,0.467,0,0,0.01,28,40,3078,119,32,111,143,1423,28
0.01,0.01,0.95,4,9,123,0.616,0,0,0.016,21,45,3441,108,27,117,144,1448,28
0.01,0.01,0.95,5,4,55,0.89,0,0,0.006,34,41,3617,119,22,122,144,1425,28
0.01,0.01,0.95,6,5,68,0.333,1,14,0.015,58,48,3217,128,14,122,136,1430,28
0.01,0.01,0.95,7,4,55,0.46,0,0,0.005,28,32,3209,147,13,119,132,1405,28
0.01,0.01,0.95,3,0,0,0.513,0,0,0.013,42,68,3167,151,78,113,191,1485,29
0.01,0.01,0.95,4,0,0,0.657,0,0,0.009,65,41,3092,203,74,120,194,1482,29
0.01,0.01,0.95,5,0,0,0.736,0,0,0.015,40,49,2985,185,69,112,181,1454,29
0.01,0.01,0.95,6,0,0,0.729,0,0,0.013,34,51,3451,122,71,112,183,1463,29
0.01,0.01,0.95,7,1,14,0.498,0,0,0.012,62,41,3392,185,70,121,191,1469,29
0.01,0.01,0.95,3,0,0,0.924,0,0,0.007,16,40,2759,188,84,52,136,1438,30
0.01,0.01,0.95,4,0,0,0.474,0,0,0.007,34,30,3002,160,64,70,134,1457,30
0.01,0.01,0.95,5,0,0,0.572,0,0,0.003,39,24,3291,137,60,74,134,1440,30
0.01,0.01,0.95,6,0,0,0.85,0,0,0.013,46,28,3338,216,58,81,139,1462,30
0.01,0.01,0.95,7,0,0,0.569,0,0,0.005,32,23,3056,142,51,84,135,1441,30
0.01,0.01,0.95,3,0,0,0.619,0,0,0.02,27,44,2309,247,101,66,167,1447,31
0.01,0.01,0.95,4,0,0,0.903,0,0,0.007,42,26,2605,477,111,60,171,1471,31
0.01,0.01,0.95,5,0,0,0.544,0,0,0.006,42,32,3057,213,112,60,172,1455,31
0.01,0.01,0.95,6,0,0,0.842,0,0,0.014,25,42,3214,121,115,57,172,1465,31
0.01,0.01,0.95,7,0,0,0.67,0,0,0.004,28,55,2856,102,110,60,170,1470,31
0.01,0.01,0.95,3,2,28,0.595,0,0,0.018,10,41,2088,42,87,82,169,1428,32
0.01,0.01,0.95,4,1,14,0.413,0,0,0.008,8,33,2510,48,83,76,159,1422,32
0.01,0.01,0.95,5,2,28,0.929,0,0,0.011,7,32,2434,55,85,63,148,1438,32
0.01,0.01,0.95,6,3,41,0.525,0,0,0.013,9,23,2343,74,89,61,150,1419,32
0.01,0.01,0.95,7,5,69,0.807,0,0,0.029,26,42,2552,150,87,57,144,1431,32
0.01,0.01,0.95,3,0,0,0.5,0,0,0.012,23,54,3065,86,105,67,172,1393,33
0.01,0.01,0.95,4,0,0,0.559,0,0,0.023,35,54,2860,108,104,66,170,1392,33
0.01,0.01,0.95,5,0,0,0.551,0,0,0.016,38,65,3113,144,103,69,172,1397,33
0.01,0.01,0.95,6,0,0,0.567,0,0,0.012,36,42,3183,149,108,63,171,1396,33
0.01,0.01,0.95,7,0,0,0.528,0,0,0.006,43,35,3519,155,105,68,173,1394,33
0.01,0.01,0.95,3,0,0,0.473,0,0,0.031,36,67,2961,86,78,101,179,1420,34
0.01,0.01,0.95,4,0,0,0.752,0,0,0.025,31,46,2732,148,82,99,181,1401,34
0.01,0.01,0.95,5,0,0,0.84,0,0,0.021,27,63,2825,203,85,93,178,1423,34
0.01,0.01,0.95,6,0,0,0.723,0,0,0.012,45,57,2909,127,77,98,175,1415,34
0.01,0.01,0.95,7,0,0,0.898,0,0,0.005,22,31,2827,93,76,100,176,1413,34
0.01,0.01,0.95,3,0,0,0.802,0,0,0.011,31,41,2865,275,90,67,157,1412,35
0.01,0.01,0.95,4,0,0,0.702,0,0,0.009,31,37,3411,131,100,59,159,1424,35
0.01,0.01,0.95,5,0,0,0.858,0,0,0.001,25,41,3291,150,97,60,157,1411,35
0.01,0.01,0.95,6,0,0,0.955,0,0,0.013,23,52,3322,282,101,56,157,1401,35
0.01,0.01,0.95,7,0,0,0.697,0,0,0.018,37,49,2962,286,105,52,157,1406,35
0.01,0.01,0.95,3,0,0,0.804,0,0,0.005,49,24,2724,166,98,67,165,1463,36
0.01,0.01,0.95,4,0,0,0.752,0,0,0.008,41,39,2952,221,107,65,172,1466,36
0.01,0.01,0.95,5,0,0,0.643,0,0,0.018,30,45,2926,139,103,58,161,1452,36
0.01,0.01,0.95,6,0,0,0.517,0,0,0.014,29,46,3170,119,100,64,164,1459,36
0.01,0.01,0.95,7,0,0,0.649,0,0,0.005,51,35,3728,163,99,63,162,1458,36
0.01,0.01,0.95,3,0,0,0.799,0,0,0.018,15,53,3381,101,111,83,194,1488,37
0.01,0.01,0.95,4,0,0,0.828,0,0,0.002,35,34,3701,178,104,84,188,1490,37
0.01,0.01,0.95,5,0,0,0.603,0,0,0.014,60,48,3781,212,100,81,181,1480,37
0.01,0.01,0.95,6,0,0,0.627,0,0,0.003,49,37,3618,195,102,88,190,1481,37
0.01,0.01,0.95,7,0,0,0.688,0,0,0.013,21,56,4090,124,107,80,187,1476,37
0.01,0.01,0.95,3,0,0,0.998,0,0,0.006,3,12,2193,55,38,54,92,1396,38
0.01,0.01,0.95,4,0,0,1,0,0,0.006,2,24,2597,54,46,37,83,1384,38
0.01,0.01,0.95,5,0,0,1,0,0,0.008,2,15,2562,116,51,29,80,1397,38
0.01,0.01,0.95,6,0,0,1,0,0,0.014,3,34,2316,90,54,27,81,1381,38
0.01,0.01,0.95,7,0,0,1,0,0,0.016,0,34,2239,7,59,29,88,1383,38
0.01,0.01,0.95,3,0,0,0.783,0,0,0.022,22,60,3267,155,67,85,152,1425,39
0.01,0.01,0.95,4,0,0,0.708,0,0,0.01,60,40,3228,247,72,78,150,1434,39
0.01,0.01,0.95,5,0,0,0.639,0,0,0.023,42,34,2878,206,73,76,149,1432,39
0.01,0.01,0.95,6,0,0,0.69,0,0,0.006,31,32,2942,142,73,81,154,1438,39
0.01,0.01,0.95,7,0,0,0.551,0,0,0.005,42,31,2770,142,72,80,152,1431,39
0.01,0.01,0.95,3,0,0,0.661,0,0,0.019,28,63,2947,286,125,57,182,1459,40
0.01,0.01,0.95,4,0,0,0.618,0,0,0.015,25,44,3599,173,124,60,184,1465,40
0.01,0.01,0.95,5,2,28,0.658,0,0,0.009,50,32,3895,172,118,60,178,1460,40
0.01,0.01,0.95,6,0,0,0.914,0,0,0.015,27,43,4108,137,114,66,180,1463,40
0.01,0.01,0.95,7,0,0,0.604,0,0,0.003,35,35,3476,92,110,62,172,1414,40
0.01,0.01,0.95,3,0,0,0.746,0,0,0.017,13,42,2782,81,60,85,145,1406,41
0.01,0.01,0.95,4,0,0,0.602,0,0,0.008,33,25,3268,169,54,82,136,1426,41
0.01,0.01,0.95,5,0,0,0.812,0,0,0.006,31,22,3130,169,55,79,134,1416,41
0.01,0.01,0.95,6,0,0,0.845,0,0,0.008,15,18,3156,125,50,60,110,1413,41
0.01,0.01,0.95,7,0,0,1,0,0,0.003,0,19,3575,55,45,57,102,1425,41
0.01,0.01,0.95,3,0,0,0.88,0,0,0.008,37,35,1746,242,89,69,158,1394,42
0.01,0.01,0.95,4,0,0,0.763,0,0,0.015,38,28,1688,313,90,66,156,1381,42
0.01,0.01,0.95,5,0,0,0.865,0,0,0.043,19,58,1957,191,91,66,157,1380,42
0.01,0.01,0.95,6,0,0,0.773,0,0,0.017,24,48,2471,104,90,64,154,1399,42
0.01,0.01,0.95,7,0,0,0.58,0,0,0.019,31,30,2413,106,96,60,156,1392,42
0.01,0.01,0.95,3,0,0,0.859,0,0,0.019,17,37,2539,232,71,69,140,1478,43
0.01,0.01,0.95,4,0,0,0.852,0,0,0.013,7,50,3130,108,70,69,139,1498,43
0.01,0.01,0.95,5,0,0,1,0,0,0.013,4,37,3172,87,83,57,140,1486,43
0.01,0.01,0.95,6,0,0,1,0,0,0.011,0,45,3264,12,77,62,139,1478,43
0.01,0.01,0.95,7,0,0,0,0,0,0.011,0,23,3423,1,83,59,142,1487,43
0.01,0.01,0.95,3,0,0,0.591,0,0,0.013,27,64,2818,224,93,81,174,1429,44
0.01,0.01,0.95,4,0,0,0.789,2,29,0.007,16,41,2791,156,88,69,157,1412,44
0.01,0.01,0.95,5,0,0,1,2,29,0.006,2,25,2588,25,92,59,151,1419,44
0.01,0.01,0.95,6,0,0,1,4,59,0.012,0,28,2306,3,102,51,153,1414,44
0.01,0.01,0.95,7,0,0,0,2,29,0.007,0,21,2292,0,105,41,146,1420,44
0.01,0.01,0.95,3,15,199,0.455,2,27,0.01,48,36,3104,167,127,55,182,1458,45
0.01,0.01,0.95,4,5,67,0.522,4,54,0.006,27,37,3496,136,129,55,184,1453,45
0.01,0.01,0.95,5,7,95,0.624,1,14,0.012,47,52,3522,160,115,50,165,1450,45
0.01,0.01,0.95,6,5,68,0.566,5,68,0.003,43,25,3570,202,118,49,167,1457,45
0.01,0.01,0.95,7,3,41,0.944,4,55,0.017,36,38,3457,153,134,44,178,1463,45
0.01,0.01,0.95,3,0,0,0.858,0,0,0.011,32,53,2890,147,90,98,188,1477,46
0.01,0.01,0.95,4,0,0,0.68,0,0,0.005,44,33,3414,186,80,93,173,1459,46
0.01,0.01,0.95,5,0,0,0.584,0,0,0.024,26,43,3321,162,70,95,165,1444,46
0.01,0.01,0.95,6,0,0,0.64,0,0,0.009,50,44,3103,142,71,95,166,1440,46
0.01,0.01,0.95,7,0,0,0.6,0,0,0.015,49,42,3146,296,81,82,163,1444,46
0.01,0.01,0.95,3,0,0,0.665,0,0,0.006,44,31,3291,161,100,59,159,1444,47
0.01,0.01,0.95,4,0,0,0.39,0,0,0.012,44,38,3173,121,95,58,153,1429,47
0.01,0.01,0.95,5,0,0,0.8,0,0,0.002,46,31,3142,229,94,65,159,1439,47
0.01,0.01,0.95,6,0,0,0.999,0,0,0.008,15,42,3321,118,100,59,159,1439,47
0.01,0.01,0.95,7,0,0,0.539,0,0,0.009,2,41,3513,27,102,52,154,1443,47
0.01,0.01,0.95,3,0,0,0.516,0,0,0.012,64,59,3661,253,124,68,192,1466,48
0.01,0.01,0.95,4,0,0,0.668,0,0,0.01,51,47,4016,196,122,62,184,1461,48
0.01,0.01,0.95,5,0,0,0.476,0,0,0.013,77,41,4040,176,122,63,185,1465,48
0.01,0.01,0.95,6,0,0,0.568,0,0,0.008,52,51,4109,193,128,59,187,1451,48
0.01,0.01,0.95,7,0,0,0.51,0,0,0.014,69,51,4165,235,125,58,183,1469,48
0.01,0.01,0.95,3,0,0,0.832,0,0,0.015,17,61,2776,253,77,88,165,1439,49
0.01,0.01,0.95,4,0,0,0.473,0,0,0.004,41,44,3047,207,68,102,170,1434,49
0.01,0.01,0.95,5,0,0,0.405,0,0,0.008,68,36,3398,176,66,104,170,1456,49
0.01,0.01,0.95,6,0,0,0.624,0,0,0.012,60,40,3153,242,60,114,174,1439,49
0.01,0.01,0.95,7,0,0,0.59,0,0,0.018,51,60,3127,213,54,113,167,1439,49
0.01,0.01,0.95,3,0,0,0.589,0,0,0.034,53,78,3552,184,123,62,185,1420,50
0.01,0.01,0.95,4,0,0,0.597,0,0,0.01,60,54,3756,239,127,61,188,1425,50
0.01,0.01,0.95,5,0,0,0.58,0,0,0.008,53,50,3729,221,117,58,175,1418,50
0.01,0.01,0.95,6,0,0,0.276,0,0,0.012,45,47,3833,129,133,42,175,1422,50
0.01,0.01,0.95,7,0,0,0.435,0,0,0.019,57,63,3672,97,136,41,177,1424,50
0.01,0.01,0.95,3,22,283,0.694,0,0,0.015,44,51,3710,143,101,77,178,1415,51
0.01,0.01,0.95,4,8,104,0.51,0,0,0.012,25,51,3595,104,105,70,175,1415,51
0.01,0.01,0.95,5,10,129,0.827,0,0,0.008,33,49,3738,147,102,74,176,1424,51
0.01,0.01,0.95,6,13,168,0.597,0,0,0.006,48,37,3703,128,100,73,173,1414,51
0.01,0.01,0.95,7,18,232,0.758,0,0,0.008,46,32,3814,247,97,77,174,1421,51
0.01,0.01,0.95,3,0,0,0.547,0,0,0.013,39,61,3330,143,79,97,176,1411,52
0.01,0.01,0.95,4,0,0,0.49,0,0,0.016,30,50,3397,96,82,93,175,1418,52
0.01,0.01,0.95,5,0,0,0.546,0,0,0.034,32,51,2749,125,87,84,171,1415,52
0.01,0.01,0.95,6,0,0,0.672,0,0,0.003,44,24,2710,135,95,77,172,1418,52
0.01,0.01,0.95,7,0,0,0.693,0,0,0.017,29,47,2429,137,102,76,178,1419,52
0.01,0.01,0.95,3,0,0,0.638,0,0,0.009,48,39,2836,134,55,115,170,1429,53
0.01,0.01,0.95,4,0,0,0.627,0,0,0.023,24,29,2751,121,52,83,135,1436,53
0.01,0.01,0.95,5,0,0,0.417,0,0,0.006,33,26,2783,91,64,70,134,1442,53
0.01,0.01,0.95,6,0,0,0.553,0,0,0.011,45,34,3286,117,69,64,133,1439,53
0.01,0.01,0.95,7,0,0,0.767,0,0,0.016,22,53,3377,87,73,57,130,1448,53
0.01,0.01,0.95,3,0,0,0,0,0,0.014,0,32,2332,5,71,69,140,1365,54
0.01,0.01,0.95,4,0,0,0,0,0,0.008,0,46,2439,0,69,63,132,1381,54
0.01,0.01,0.95,5,0,0,0,0,0,0.027,0,39,2469,0,69,64,133,1381,54
0.01,0.01,0.95,6,0,0,0,0,0,0.028,0,47,2369,0,72,68,140,1381,54
0.01,0.01,0.95,7,0,0,0,0,0,0.016,0,34,2373,0,71,66,137,1375,54
0.01,0.01,0.95,3,0,0,0.966,0,0,0.023,40,36,2564,159,58,80,138,1424,55
0.01,0.01,0.95,4,0,0,0.832,0,0,0.012,22,51,2784,161,54,83,137,1415,55
0.01,0.01,0.95,5,0,0,0.846,0,0,0.017,10,51,2745,150,47,87,134,1427,55
