d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,5,0,0,0.4,0,0,0.011,88,37,1282,159,163,41,204,1065,9
0.01,0.01,0.95,6,1,13,0.621,0,0,0.046,88,59,1216,235,167,40,207,1070,9
0.01,0.01,0.95,7,0,0,0.836,0,0,0.051,84,42,849,506,169,37,206,1059,9
0.01,0.01,0.95,3,0,0,0.731,0,0,0.037,43,52,1640,143,75,93,168,1038,10
0.01,0.01,0.95,4,0,0,0.764,1,13,0.032,23,55,1683,96,76,88,164,1052,10
0.01,0.01,0.95,5,0,0,0.461,0,0,0.004,22,30,1543,70,91,61,152,1052,10
0.01,0.01,0.95,6,0,0,0.566,0,0,0.033,35,45,1435,49,107,45,152,1031,10
0.01,0.01,0.95,7,0,0,0.73,0,0,0.022,28,50,1604,86,114,39,153,1027,10
0.01,0.01,0.95,3,0,0,0.443,1,14,0.023,52,43,1575,249,89,64,153,1095,11
0.01,0.01,0.95,4,0,0,0.746,0,0,0.014,55,43,2051,189,99,54,153,1081,11
0.01,0.01,0.95,5,0,0,0.784,0,0,0.012,37,50,2155,138,102,47,149,1083,11
0.01,0.01,0.95,6,0,0,0.309,0,0,0.01,68,33,2207,113,111,43,154,1087,11
0.01,0.01,0.95,7,0,0,0.659,0,0,0.017,60,47,2618,255,106,46,152,1092,11
0.01,0.01,0.95,3,0,0,0.646,0,0,0.028,62,59,1699,210,97,88,185,1051,12
0.01,0.01,0.95,4,0,0,0.567,0,0,0.019,69,60,1866,135,102,87,189,1060,12
0.01,0.01,0.95,5,0,0,0.438,0,0,0.038,47,82,1822,101,111,85,196,1053,12
0.01,0.01,0.95,6,0,0,0.598,0,0,0.018,42,51,1834,114,111,87,198,1058,12
0.01,0.01,0.95,7,0,0,0.711,0,0,0.046,46,78,1959,121,105,80,185,1053,12
0.01,0.01,0.95,3,0,0,0.513,0,0,0.011,16,38,1787,183,100,61,161,1028,13
0.01,0.01,0.95,4,0,0,0.575,0,0,0.011,34,38,1832,121,103,58,161,1046,13
0.01,0.01,0.95,5,0,0,0.578,0,0,0.002,47,23,1769,104,91,74,165,1038,13
0.01,0.01,0.95,6,0,0,0.632,0,0,0.009,52,35,1816,148,91,77,168,1041,13
0.01,0.01,0.95,7,0,0,0.433,0,0,0.07,42,53,1647,233,94,70,164,1016,13
0.01,0.01,0.95,3,0,0,0.695,2,29,0.023,21,32,1386,81,95,50,145,1041,14
0.01,0.01,0.95,4,0,0,0.838,0,0,0.011,15,48,1358,127,96,49,145,1011,14
0.01,0.01,0.95,5,0,0,0.429,0,0,0.021,33,45,1593,96,96,47,143,1012,14
0.01,0.01,0.95,6,1,14,0.542,0,0,0.047,66,48,1901,123,100,44,144,1027,14
0.01,0.01,0.95,7,3,44,0.414,0,0,0.014,53,45,1786,138,99,47,146,1015,14
0.01,0.01,0.95,3,0,0,0.562,5,68,0.059,59,89,1288,140,106,101,207,1018,15
0.01,0.01,0.95,4,0,0,0.629,0,0,0.024,63,39,1714,148,108,89,197,1007,15
0.01,0.01,0.95,5,0,0,0.436,0,0,0.028,105,86,1912,160,120,95,215,1019,15
0.01,0.01,0.95,6,0,0,0.529,0,0,0.025,101,52,2057,164,119,97,216,1005,15
0.01,0.01,0.95,7,1,14,0.49,0,0,0.028,87,64,2232,162,113,92,205,1004,15
0.01,0.01,0.95,3,0,0,0.79,0,0,0.025,30,42,1727,137,77,71,148,1096,16
0.01,0.01,0.95,4,0,0,0.439,0,0,0.012,47,54,1754,134,83,62,145,1093,16
0.01,0.01,0.95,5,0,0,0.75,0,0,0.025,31,49,1541,134,85,64,149,1087,16
0.01,0.01,0.95,6,0,0,0.284,0,0,0.024,57,46,1864,125,85,62,147,1090,16
0.01,0.01,0.95,7,0,0,0.436,0,0,0.01,50,35,2075,91,87,59,146,1090,16
0.01,0.01,0.95,3,0,0,0.82,0,0,0.032,40,55,1856,161,91,78,169,1061,17
0.01,0.01,0.95,4,0,0,0.826,0,0,0.038,49,65,1714,206,97,77,174,1071,17
0.01,0.01,0.95,5,0,0,0.903,0,0,0.026,25,42,1426,289,100,70,170,1078,17
0.01,0.01,0.95,6,0,0,0.941,0,0,0.024,57,52,1278,385,98,74,172,1072,17
0.01,0.01,0.95,7,0,0,0.935,0,0,0.035,23,50,1286,453,105,63,168,1074,17
0.01,0.01,0.95,3,0,0,0.469,0,0,0.042,59,70,1432,120,88,109,197,1004,18
0.01,0.01,0.95,4,0,0,0.842,0,0,0.028,53,77,1516,187,87,104,191,1011,18
0.01,0.01,0.95,5,0,0,0.411,1,13,0.013,78,34,1872,201,79,94,173,1002,18
0.01,0.01,0.95,6,0,0,0.327,1,13,0.032,60,47,1908,132,84,81,165,992,18
0.01,0.01,0.95,7,0,0,0.139,2,27,0.055,56,59,1670,82,93,73,166,975,18
0.01,0.01,0.95,3,0,0,0.642,0,0,0.021,23,42,1149,61,93,82,175,1079,19
0.01,0.01,0.95,4,0,0,0.783,0,0,0.008,45,50,1428,101,86,81,167,1095,19
0.01,0.01,0.95,5,0,0,0.989,0,0,0.002,9,14,1676,119,102,64,166,1088,19
0.01,0.01,0.95,6,0,0,0.855,0,0,0.056,19,38,1254,244,104,66,170,1087,19
0.01,0.01,0.95,7,0,0,0.882,0,0,0.007,52,17,1402,306,103,61,164,1080,19
0.01,0.01,0.95,3,0,0,0.722,0,0,0.031,36,72,1867,126,92,75,167,1048,20
0.01,0.01,0.95,4,0,0,0.335,1,14,0.018,30,46,1878,69,91,65,156,1063,20
0.01,0.01,0.95,5,0,0,0.413,0,0,0.014,47,36,1878,131,98,61,159,1048,20
0.01,0.01,0.95,6,0,0,0.642,0,0,0.015,70,44,2304,166,95,62,157,1059,20
0.01,0.01,0.95,7,0,0,0.312,0,0,0.008,59,25,2455,122,94,67,161,1056,20
0.01,0.01,0.95,3,2,26,0.495,13,166,0.026,55,70,1665,120,97,91,188,1047,21
0.01,0.01,0.95,4,2,26,0.633,13,166,0.049,54,56,1384,149,98,75,173,1039,21
0.01,0.01,0.95,5,4,51,0.64,12,153,0.018,46,36,1228,127,81,88,169,1040,21
0.01,0.01,0.95,6,5,64,0.739,7,89,0.037,52,61,1582,137,79,96,175,1048,21
0.01,0.01,0.95,7,6,76,0.481,11,140,0.023,71,72,1283,224,85,103,188,1045,21
0.01,0.01,0.95,3,0,0,0.778,2,26,0.029,53,51,1830,173,109,75,184,1092,22
0.01,0.01,0.95,4,0,0,0.376,1,13,0.016,71,40,1925,306,113,68,181,1088,22
0.01,0.01,0.95,5,0,0,0.6,2,26,0.037,46,53,1954,157,112,76,188,1099,22
0.01,0.01,0.95,6,0,0,0.664,0,0,0.017,56,65,2069,154,112,77,189,1088,22
0.01,0.01,0.95,7,0,0,0.618,1,13,0.011,78,36,1888,188,106,76,182,1088,22
0.01,0.01,0.95,3,0,0,0.529,0,0,0.029,30,50,1267,66,53,115,168,1053,23
0.01,0.01,0.95,4,0,0,0.751,0,0,0.017,46,44,1075,132,54,120,174,1043,23
0.01,0.01,0.95,5,0,0,0.916,0,0,0.034,43,29,1155,175,52,114,166,1026,23
0.01,0.01,0.95,6,0,0,0.677,0,0,0.016,56,49,1126,246,54,118,172,1056,23
0.01,0.01,0.95,7,0,0,0.715,0,0,0.048,62,57,1549,246,52,120,172,1055,23
0.01,0.01,0.95,3,0,0,0.628,0,0,0.05,51,68,1153,144,78,92,170,1066,24
0.01,0.01,0.95,4,0,0,0.947,0,0,0.023,38,41,1282,206,78,90,168,1072,24
0.01,0.01,0.95,5,0,0,0.693,0,0,0.057,30,37,1751,151,76,86,162,1062,24
0.01,0.01,0.95,6,0,0,0.535,0,0,0.011,39,48,1824,96,85,87,172,1075,24
0.01,0.01,0.95,7,0,0,0.535,0,0,0.005,26,29,2088,75,85,84,169,1054,24
0.01,0.01,0.95,3,0,0,0.624,0,0,0.024,63,49,1222,165,96,73,169,1086,25
0.01,0.01,0.95,4,0,0,0.548,0,0,0.012,52,30,1380,165,89,60,149,1073,25
0.01,0.01,0.95,5,0,0,0.549,0,0,0.012,30,21,1675,141,92,47,139,1082,25
0.01,0.01,0.95,6,0,0,0.606,0,0,0.022,43,21,1908,74,104,38,142,1079,25
0.01,0.01,0.95,7,0,0,0.626,0,0,0.021,27,36,1857,72,106,36,142,1085,25
0.01,0.01,0.95,3,0,0,0.605,0,0,0.023,48,63,1567,136,125,63,188,1071,26
0.01,0.01,0.95,4,0,0,0.412,0,0,0.021,69,52,1759,88,129,54,183,1064,26
0.01,0.01,0.95,5,0,0,0.721,0,0,0.024,43,37,1804,139,130,57,187,1063,26
0.01,0.01,0.95,6,0,0,0.43,0,0,0.036,96,51,1827,122,129,60,189,1072,26
0.01,0.01,0.95,7,0,0,0.379,0,0,0.021,85,51,1727,175,134,51,185,1068,26
0.01,0.01,0.95,3,0,0,0,0,0,0.071,0,57,853,2,64,83,147,1034,27
0.01,0.01,0.95,4,0,0,0,0,0,0.017,0,39,857,0,69,77,146,1019,27
0.01,0.01,0.95,5,0,0,0,0,0,0.042,0,37,900,0,63,74,137,1040,27
0.01,0.01,0.95,6,0,0,0,0,0,0.024,0,59,1377,0,70,86,156,1027,27
0.01,0.01,0.95,7,0,0,0,0,0,0.004,0,21,1899,0,61,84,145,1047,27
0.01,0.01,0.95,3,12,154,0.639,0,0,0.039,52,69,1149,234,80,94,174,1043,28
0.01,0.01,0.95,4,11,141,0.378,0,0,0.066,63,59,1257,166,79,93,172,1041,28
0.01,0.01,0.95,5,7,90,0.614,0,0,0.014,38,42,1458,160,76,91,167,1044,28
0.01,0.01,0.95,6,2,26,0.489,0,0,0.021,45,53,1973,82,78,90,168,1053,28
0.01,0.01,0.95,7,7,90,0.46,0,0,0.004,55,31,2184,104,86,82,168,1041,28
0.01,0.01,0.95,3,0,0,0.755,0,0,0.02,43,58,2066,106,69,86,155,1081,29
0.01,0.01,0.95,4,0,0,0.721,0,0,0.022,40,56,2067,115,63,88,151,1079,29
0.01,0.01,0.95,5,0,0,0.471,0,0,0.016,35,46,1899,98,61,92,153,1091,29
0.01,0.01,0.95,6,0,0,0.567,0,0,0.018,31,54,2131,84,60,94,154,1085,29
0.01,0.01,0.95,7,0,0,0.387,0,0,0.006,65,41,2261,110,55,104,159,1087,29
0.01,0.01,0.95,3,0,0,0.259,0,0,0.02,32,48,2431,63,58,100,158,1075,30
0.01,0.01,0.95,4,0,0,0.993,0,0,0.019,4,87,2640,28,62,97,159,1069,30
0.01,0.01,0.95,5,0,0,0.927,0,0,0.012,4,50,2673,25,56,102,158,1084,30
0.01,0.01,0.95,6,0,0,0.486,0,0,0.026,25,56,2636,50,59,94,153,1073,30
0.01,0.01,0.95,7,0,0,0.626,0,0,0.005,48,34,2942,145,57,98,155,1079,30
0.01,0.01,0.95,3,0,0,0.799,0,0,0.06,48,76,972,151,94,79,173,1084,31
0.01,0.01,0.95,4,0,0,0.546,0,0,0.029,72,49,1371,158,82,83,165,1085,31
0.01,0.01,0.95,5,0,0,0.696,0,0,0.044,37,60,1623,143,69,94,163,1090,31
0.01,0.01,0.95,6,0,0,0.172,0,0,0.014,36,53,2240,67,60,100,160,1109,31
0.01,0.01,0.95,7,0,0,0.259,0,0,0.014,87,46,2061,105,62,104,166,1074,31
0.01,0.01,0.95,3,14,170,0.498,0,0,0.065,61,51,903,193,82,111,193,1042,32
0.01,0.01,0.95,4,10,121,0.863,0,0,0.023,40,49,1036,253,74,105,179,1032,32
0.01,0.01,0.95,5,2,24,0.901,0,0,0.062,33,49,927,242,75,93,168,1042,32
0.01,0.01,0.95,6,2,24,0.864,0,0,0.008,22,38,1104,173,72,99,171,1043,32
0.01,0.01,0.95,7,9,109,0.566,0,0,0.001,65,17,1804,237,74,96,170,1039,32
0.01,0.01,0.95,3,0,0,0.483,0,0,0.04,104,67,1512,190,88,92,180,1043,33
0.01,0.01,0.95,4,0,0,0.544,0,0,0.066,54,66,1743,177,85,93,178,1049,33
0.01,0.01,0.95,5,0,0,0.629,0,0,0.043,59,55,1729,139,93,81,174,1042,33
0.01,0.01,0.95,6,0,0,0.419,0,0,0.067,97,72,1470,148,92,80,172,1033,33
0.01,0.01,0.95,7,0,0,0.521,0,0,0.073,82,60,1344,191,97,76,173,1034,33
0.01,0.01,0.95,3,0,0,0.654,0,0,0.045,53,59,1034,270,74,81,155,1039,34
0.01,0.01,0.95,4,1,13,0.453,0,0,0.004,54,21,1421,172,71,71,142,1041,34
0.01,0.01,0.95,5,0,0,0.427,0,0,0.004,47,37,1719,101,81,70,151,1042,34
0.01,0.01,0.95,6,0,0,0.777,0,0,0.019,49,28,1791,130,80,69,149,1057,34
0.01,0.01,0.95,7,1,13,0.532,0,0,0.027,44,38,1581,159,86,66,152,1042,34
0.01,0.01,0.95,3,0,0,0.783,0,0,0.022,45,38,741,158,65,103,168,1028,35
0.01,0.01,0.95,4,0,0,0.366,0,0,0.093,65,39,662,96,58,104,162,1029,35
0.01,0.01,0.95,5,0,0,0.419,0,0,0.091,76,48,801,212,62,103,165,1034,35
0.01,0.01,0.95,6,0,0,0.678,0,0,0.019,56,47,1234,211,57,110,167,1043,35
0.01,0.01,0.95,7,0,0,0.333,0,0,0.027,70,60,1378,183,58,109,167,1021,35
0.01,0.01,0.95,3,0,0,1,0,0,0.012,4,39,2096,30,97,68,165,1093,36
0.01,0.01,0.95,4,0,0,1,0,0,0.017,1,50,2004,4,97,63,160,1080,36
0.01,0.01,0.95,5,0,0,0,0,0,0.008,0,51,2321,0,104,62,166,1080,36
0.01,0.01,0.95,6,0,0,0,0,0,0.016,0,59,2650,0,100,59,159,1080,36
0.01,0.01,0.95,7,0,0,0,0,0,0.003,0,29,2620,0,99,59,158,1073,36
0.01,0.01,0.95,3,0,0,0.989,0,0,0.039,19,58,1863,78,85,74,159,1082,37
0.01,0.01,0.95,4,0,0,0.991,0,0,0.006,11,57,1887,301,90,63,153,1091,37
0.01,0.01,0.95,5,0,0,0.946,0,0,0.013,28,16,1954,486,99,48,147,1085,37
0.01,0.01,0.95,6,0,0,0.926,1,13,0.007,37,51,1856,415,106,54,160,1093,37
0.01,0.01,0.95,7,0,0,0.893,0,0,0.015,43,62,1748,432,104,51,155,1094,37
0.01,0.01,0.95,3,0,0,0.793,0,0,0.034,15,37,829,91,41,66,107,1042,38
0.01,0.01,0.95,4,0,0,0.957,0,0,0.051,27,30,633,210,51,54,105,1025,38
0.01,0.01,0.95,5,0,0,0.831,0,0,0.026,10,16,738,58,61,47,108,1024,38
0.01,0.01,0.95,6,0,0,0.953,0,0,0.042,4,36,1271,16,65,40,105,1034,38
0.01,0.01,0.95,7,0,0,0,0,0,0.008,0,20,1565,0,62,43,105,1013,38
0.01,0.01,0.95,3,0,0,0.845,0,0,0.022,33,69,1166,175,111,72,183,1036,39
0.01,0.01,0.95,4,0,0,0.585,0,0,0.009,23,28,1398,114,112,68,180,1043,39
0.01,0.01,0.95,5,0,0,0.251,0,0,0.019,80,26,1424,145,113,65,178,1046,39
0.01,0.01,0.95,6,0,0,0.569,0,0,0.034,75,42,1323,193,120,59,179,1026,39
0.01,0.01,0.95,7,0,0,0.665,0,0,0.038,59,35,1148,241,116,61,177,1020,39
0.01,0.01,0.95,3,0,0,0.743,0,0,0.036,18,61,1483,55,105,52,157,1069,40
0.01,0.01,0.95,4,0,0,0.494,0,0,0.023,34,46,1699,88,107,51,158,1063,40
0.01,0.01,0.95,5,0,0,0.362,0,0,0.019,44,40,1409,110,112,46,158,1066,40
0.01,0.01,0.95,6,0,0,0.811,0,0,0.037,53,40,1452,149,108,56,164,1072,40
0.01,0.01,0.95,7,0,0,0.239,0,0,0.03,46,57,1863,133,102,57,159,1061,40
0.01,0.01,0.95,3,0,0,0.64,0,0,0.022,36,62,1574,119,56,101,157,1037,41
0.01,0.01,0.95,4,0,0,0.235,0,0,0.009,69,23,1880,97,52,103,155,1037,41
0.01,0.01,0.95,5,0,0,0.326,0,0,0.026,56,38,1722,110,51,103,154,1041,41
0.01,0.01,0.95,6,0,0,0.62,0,0,0.022,75,39,1928,148,52,109,161,1068,41
0.01,0.01,0.95,7,0,0,0.896,0,0,0.017,47,56,2302,148,53,104,157,1054,41
0.01,0.01,0.95,3,0,0,0.335,0,0,0.02,68,31,996,171,78,69,147,1014,42
0.01,0.01,0.95,4,0,0,0.769,0,0,0.028,40,36,1148,166,79,65,144,1004,42
0.01,0.01,0.95,5,0,0,0.684,0,0,0.049,45,46,1178,96,77,66,143,1007,42
0.01,0.01,0.95,6,0,0,0.774,0,0,0.012,13,39,1083,109,82,62,144,1019,42
0.01,0.01,0.95,7,0,0,0.76,0,0,0.063,43,54,1188,180,78,64,142,997,42
0.01,0.01,0.95,3,0,0,0.666,0,0,0.028,26,69,1324,75,91,50,141,1086,43
0.01,0.01,0.95,4,0,0,0.903,0,0,0.015,10,31,1295,62,99,44,143,1089,43
0.01,0.01,0.95,5,0,0,0.997,0,0,0.014,4,33,1504,37,101,40,141,1086,43
0.01,0.01,0.95,6,0,0,0.997,0,0,0.023,1,46,1719,11,103,37,140,1077,43
0.01,0.01,0.95,7,0,0,0,0,0,0.006,0,24,1890,0,105,42,147,1083,43
0.01,0.01,0.95,3,0,0,0.773,1,14,0.033,43,56,877,172,65,86,151,1081,44
0.01,0.01,0.95,4,0,0,0.411,2,28,0.032,80,39,940,183,62,91,153,1037,44
0.01,0.01,0.95,5,0,0,0.482,1,14,0.049,47,41,1089,199,54,99,153,1042,44
0.01,0.01,0.95,6,0,0,0.672,4,56,0.021,83,43,1339,190,47,96,143,1075,44
0.01,0.01,0.95,7,1,14,0.802,3,42,0.034,27,27,1282,181,43,85,128,1071,44
0.01,0.01,0.95,3,5,66,0.905,0,0,0.025,45,55,1686,180,110,97,207,1075,45
0.01,0.01,0.95,4,8,108,0.814,5,67,0.012,14,59,1888,73,111,92,203,1071,45
0.01,0.01,0.95,5,5,67,0.416,10,133,0.018,19,51,1964,47,112,86,198,1062,45
0.01,0.01,0.95,6,6,80,0.675,4,53,0.023,73,44,2081,125,116,84,200,1068,45
0.01,0.01,0.95,7,9,119,0.256,5,66,0.04,95,59,1710,150,113,88,201,1050,45
0.01,0.01,0.95,3,0,0,0.643,1,14,0.011,54,67,1913,165,85,89,174,1086,46
0.01,0.01,0.95,4,0,0,0.487,0,0,0.044,59,50,1650,168,70,97,167,1075,46
0.01,0.01,0.95,5,0,0,0.391,0,0,0.033,49,65,2053,85,67,95,162,1061,46
0.01,0.01,0.95,6,0,0,0.379,1,14,0.009,52,36,2280,85,73,93,166,1064,46
0.01,0.01,0.95,7,0,0,0.417,1,14,0.039,69,44,2003,130,68,100,168,1086,46
0.01,0.01,0.95,3,0,0,0.537,0,0,0.01,33,41,1356,207,70,110,180,1047,47
0.01,0.01,0.95,4,0,0,0.578,0,0,0.016,81,40,1549,186,71,114,185,1062,47
0.01,0.01,0.95,5,0,0,0.458,0,0,0.032,94,69,1799,210,58,119,177,1074,47
0.01,0.01,0.95,6,0,0,0.737,0,0,0.034,56,47,1544,219,54,118,172,1084,47
0.01,0.01,0.95,7,0,0,0.492,0,0,0.004,57,34,1808,142,41,117,158,1071,47
0.01,0.01,0.95,3,0,0,0.422,0,0,0.033,49,76,1657,105,113,65,178,1093,48
0.01,0.01,0.95,4,0,0,0.713,0,0,0.027,59,53,1962,183,117,64,181,1080,48
0.01,0.01,0.95,5,0,0,0.532,0,0,0.003,76,50,2239,180,113,61,174,1089,48
0.01,0.01,0.95,6,0,0,0.539,0,0,0.023,99,47,2109,218,117,61,178,1088,48
0.01,0.01,0.95,7,0,0,0.728,0,0,0.022,87,54,2074,204,119,60,179,1097,48
0.01,0.01,0.95,3,0,0,0.742,0,0,0.048,38,69,1109,148,76,101,177,1065,49
0.01,0.01,0.95,4,0,0,0.798,0,0,0.034,18,61,1244,96,61,107,168,1066,49
0.01,0.01,0.95,5,0,0,0.838,0,0,0.026,10,58,1530,7,59,105,164,1044,49
0.01,0.01,0.95,6,0,0,0,0,0,0.017,0,49,1722,0,56,112,168,1062,49
0.01,0.01,0.95,7,0,0,0,0,0,0.039,0,70,2017,0,48,119,167,1065,49
0.01,0.01,0.95,3,0,0,0.497,0,0,0.058,87,76,761,171,107,94,201,1003,50
0.01,0.01,0.95,4,0,0,0.505,0,0,0.065,73,71,903,174,113,84,197,1008,50
0.01,0.01,0.95,5,0,0,0.383,0,0,0.058,44,77,1202,172,109,85,194,1015,50
0.01,0.01,0.95,6,1,14,0.427,0,0,0.009,89,43,1781,156,109,81,190,1009,50
0.01,0.01,0.95,7,0,0,0.541,0,0,0.059,70,67,1824,128,118,76,194,1013,50
0.01,0.01,0.95,3,10,129,0.586,0,0,0.037,53,54,1468,159,74,89,163,1053,51
0.01,0.01,0.95,4,17,220,0.518,0,0,0.016,65,47,1752,158,70,97,167,1052,51
0.01,0.01,0.95,5,10,129,0.747,1,13,0.019,61,63,1740,254,67,102,169,1042,51
0.01,0.01,0.95,6,14,181,0.528,0,0,0.051,74,45,1711,327,60,100,160,1057,51
0.01,0.01,0.95,7,8,104,0.44,0,0,0.019,73,37,1767,293,65,102,167,1043,51
0.01,0.01,0.95,3,0,0,0.606,0,0,0.024,60,71,1687,159,127,70,197,1063,52
0.01,0.01,0.95,4,0,0,0.737,0,0,0.058,85,65,1219,205,133,66,199,1047,52
0.01,0.01,0.95,5,0,0,0.498,0,0,0.027,71,51,1287,238,136,55,191,1061,52
0.01,0.01,0.95,6,0,0,0.643,0,0,0.074,74,57,1322,185,142,53,195,1042,52
0.01,0.01,0.95,7,0,0,0.876,0,0,0.014,41,45,1343,124,146,48,194,1053,52
0.01,0.01,0.95,3,0,0,0.463,0,0,0.015,55,52,1260,170,102,63,165,1047,53
0.01,0.01,0.95,4,0,0,0.759,0,0,0.085,48,54,1277,177,100,70,170,1050,53
0.01,0.01,0.95,5,0,0,0.802,0,0,0.017,54,56,1346,271,105,66,171,1049,53
0.01,0.01,0.95,6,0,0,0.679,0,0,0.079,38,47,1552,314,94,63,157,1048,53
0.01,0.01,0.95,7,0,0,0.314,0,0,0.022,48,57,1743,88,90,73,163,1052,53
0.01,0.01,0.95,3,0,0,0.615,0,0,0.06,55,62,1071,179,119,61,180,1032,54
0.01,0.01,0.95,4,0,0,0.657,0,0,0.025,53,30,1070,152,127,48,175,1008,54
0.01,0.01,0.95,5,0,0,0.63,0,0,0.083,74,62,1146,171,132,41,173,1024,54
0.01,0.01,0.95,6,0,0,0.614,1,13,0.014,31,44,1488,135,129,47,176,1035,54
0.01,0.01,0.95,7,0,0,0.586,0,0,0.014,69,36,1539,139,129,54,183,1026,54
0.01,0.01,0.95,3,0,0,0.484,0,0,0.032,56,49,1237,142,111,54,165,1051,55
0.01,0.01,0.95,4,0,0,0.588,0,0,0.019,67,48,1115,208,110,57,167,1044,55
0.01,0.01,0.95,5,0,0,0.707,0,0,0.014,53,26,1414,218,99,49,148,1044,55
0.01,0.01,0.95,6,0,0,0.415,0,0,0.036,74,30,1484,240,84,62,146,1047,55
