d-d-t,r-r-t,decay-factor,Year,HumanAnnualDLCases,HumanAnnualDogSerovarInc/10K,prop-rc-dscases,HumanAnnualRLCases,HumanAnnualRodentSerovarInc/10K,prop-dc-rscases,DogAnnualDLCases,DogAnnualRLCases,RodentAnnualRLCases,RodentAnnualDLCases,averageannODN,averageannSDN,averageDN,averageannRN,iteration
0.01,0.01,0.95,7,0,0,0.299,0,0,0.012,45,49,3507,144,72,70,142,1458,56
0.01,0.01,0.95,3,0,0,0.469,0,0,0.012,21,64,2960,64,65,102,167,1492,57
0.01,0.01,0.95,4,0,0,0.596,0,0,0.014,24,47,3260,101,63,101,164,1480,57
0.01,0.01,0.95,5,0,0,0.309,0,0,0.026,47,55,3313,117,74,96,170,1481,57
0.01,0.01,0.95,6,0,0,0.691,0,0,0.012,35,39,3274,174,72,96,168,1476,57
0.01,0.01,0.95,7,0,0,0.846,0,0,0.004,27,42,3917,117,77,91,168,1496,57
0.01,0.01,0.95,3,0,0,0.9,1,14,0.024,44,61,3627,149,115,82,197,1485,58
0.01,0.01,0.95,4,0,0,0.486,1,14,0.01,71,65,3629,113,119,82,201,1472,58
0.01,0.01,0.95,5,0,0,0.593,0,0,0.005,39,37,3875,160,114,65,179,1511,58
0.01,0.01,0.95,6,0,0,0.834,0,0,0.004,17,50,3994,137,118,66,184,1477,58
0.01,0.01,0.95,7,0,0,0.641,0,0,0.004,45,35,3776,131,126,59,185,1493,58
0.01,0.01,0.95,3,0,0,0.952,1,14,0.018,21,73,2629,114,80,79,159,1419,59
0.01,0.01,0.95,4,0,0,0.429,0,0,0.03,24,60,2607,40,74,81,155,1411,59
0.01,0.01,0.95,5,1,14,0.782,0,0,0.004,19,44,2655,59,79,71,150,1432,59
0.01,0.01,0.95,6,0,0,0.698,2,28,0.015,27,50,2816,114,77,75,152,1459,59
0.01,0.01,0.95,7,0,0,0.447,1,14,0.008,54,46,2949,175,79,74,153,1422,59
0.01,0.01,0.95,3,1,13,0.646,0,0,0.006,79,42,2702,230,93,71,164,1427,60
0.01,0.01,0.95,4,0,0,0.668,0,0,0.009,24,39,3031,113,73,72,145,1436,60
0.01,0.01,0.95,5,0,0,0.598,1,13,0.007,45,33,3114,86,54,68,122,1423,60
0.01,0.01,0.95,6,0,0,0.83,1,13,0.011,37,21,3202,195,56,58,114,1418,60
0.01,0.01,0.95,7,0,0,0.786,0,0,0.021,29,42,2868,280,61,46,107,1424,60
0.01,0.01,0.95,3,0,0,0.842,0,0,0.012,37,60,3135,147,79,95,174,1444,61
0.01,0.01,0.95,4,0,0,0.501,0,0,0.017,6,74,4060,64,85,81,166,1439,61
0.01,0.01,0.95,5,0,0,0.928,0,0,0.007,17,49,4089,59,91,76,167,1435,61
0.01,0.01,0.95,6,0,0,0.425,0,0,0.016,50,39,4314,79,96,80,176,1451,61
0.01,0.01,0.95,7,0,0,0.607,0,0,0.011,50,47,3961,112,87,83,170,1425,61
0.01,0.01,0.95,3,0,0,0.521,0,0,0.011,36,49,3509,102,73,79,152,1449,62
0.01,0.01,0.95,4,0,0,0.575,0,0,0.013,31,47,3444,111,66,76,142,1447,62
0.01,0.01,0.95,5,0,0,0.317,0,0,0.007,47,30,3413,87,60,88,148,1453,62
0.01,0.01,0.95,6,0,0,0.371,0,0,0,20,20,3566,103,40,91,131,1450,62
0.01,0.01,0.95,7,0,0,0.5,0,0,0.011,75,41,3511,102,41,106,147,1447,62
0.01,0.01,0.95,3,0,0,0.714,1,13,0.02,33,50,3101,93,90,64,154,1434,63
0.01,0.01,0.95,4,0,0,0.394,0,0,0.015,44,47,3509,120,94,59,153,1456,63
0.01,0.01,0.95,5,0,0,0.912,0,0,0.012,31,42,3222,129,96,54,150,1449,63
0.01,0.01,0.95,6,0,0,0.983,0,0,0.011,22,33,3275,100,98,51,149,1478,63
0.01,0.01,0.95,7,0,0,0.845,0,0,0.026,22,54,2786,125,102,47,149,1442,63
0.01,0.01,0.95,3,0,0,0.595,0,0,0.021,15,54,2125,51,77,83,160,1471,64
0.01,0.01,0.95,4,0,0,0.322,0,0,0.034,65,56,2226,74,74,81,155,1466,64
0.01,0.01,0.95,5,0,0,0.553,0,0,0.034,61,74,2875,114,72,84,156,1475,64
0.01,0.01,0.95,6,0,0,0.586,0,0,0.019,70,57,2783,233,68,92,160,1460,64
0.01,0.01,0.95,7,0,0,0.682,0,0,0.03,52,46,3004,176,67,90,157,1459,64
0.01,0.01,0.95,3,0,0,0.915,0,0,0.008,21,54,2841,45,79,75,154,1449,65
0.01,0.01,0.95,4,0,0,1,0,0,0.011,5,47,3036,83,84,69,153,1466,65
0.01,0.01,0.95,5,0,0,0.599,0,0,0.016,20,53,3318,64,88,65,153,1466,65
0.01,0.01,0.95,6,0,0,0.865,0,0,0.003,24,35,3228,74,83,65,148,1465,65
0.01,0.01,0.95,7,0,0,0.249,0,0,0.007,60,28,3247,102,82,70,152,1454,65
0.01,0.01,0.95,3,0,0,0.504,0,0,0.005,30,30,3160,90,96,55,151,1401,66
0.01,0.01,0.95,4,0,0,0.406,0,0,0.015,63,47,2738,123,92,58,150,1385,66
0.01,0.01,0.95,5,0,0,0.825,0,0,0.021,44,40,2865,254,97,55,152,1397,66
0.01,0.01,0.95,6,0,0,0.538,0,0,0.016,64,48,2685,242,98,54,152,1398,66
0.01,0.01,0.95,7,0,0,0.614,0,0,0.013,48,38,2746,209,97,50,147,1407,66
0.01,0.01,0.95,3,0,0,0.706,0,0,0.016,7,56,2903,81,80,69,149,1480,67
0.01,0.01,0.95,4,0,0,0.715,1,14,0.012,28,33,2978,140,81,63,144,1487,67
0.01,0.01,0.95,5,0,0,0.855,1,14,0.008,23,36,3029,128,76,67,143,1496,67
0.01,0.01,0.95,6,0,0,0.975,0,0,0.017,3,51,3077,50,84,61,145,1496,67
0.01,0.01,0.95,7,0,0,1,0,0,0.005,0,30,3176,10,82,60,142,1491,67
0.01,0.01,0.95,3,0,0,0.706,0,0,0.016,48,74,2562,180,98,95,193,1442,68
0.01,0.01,0.95,4,0,0,0.598,0,0,0.012,51,40,2882,151,100,90,190,1450,68
0.01,0.01,0.95,5,0,0,0.726,0,0,0.004,52,50,3475,159,100,99,199,1448,68
0.01,0.01,0.95,6,0,0,0.373,0,0,0.017,53,55,3860,152,97,96,193,1453,68
0.01,0.01,0.95,7,0,0,0.691,0,0,0.008,81,53,3638,354,99,96,195,1461,68
0.01,0.01,0.95,3,1,13,0.42,0,0,0.011,18,59,2609,49,97,76,173,1399,69
0.01,0.01,0.95,4,0,0,0.937,0,0,0.009,12,48,3380,51,81,81,162,1398,69
0.01,0.01,0.95,5,1,13,0.356,0,0,0.024,29,44,3327,67,78,84,162,1405,69
0.01,0.01,0.95,6,2,26,0.475,0,0,0.009,26,39,3495,50,75,87,162,1399,69
0.01,0.01,0.95,7,1,13,0.502,1,13,0.005,25,32,3754,54,78,85,163,1401,69
0.01,0.01,0.95,3,0,0,0.492,4,52,0.001,22,42,2459,53,83,88,171,1437,70
0.01,0.01,0.95,4,0,0,1,8,105,0.011,1,50,2638,3,91,70,161,1453,70
0.01,0.01,0.95,5,0,0,0,4,53,0.008,0,45,2795,0,103,63,166,1450,70
0.01,0.01,0.95,6,0,0,0,3,40,0.015,0,48,2718,0,96,63,159,1473,70
0.01,0.01,0.95,7,0,0,0,5,66,0.012,0,45,2826,0,106,59,165,1447,70
0.01,0.01,0.95,3,0,0,0.63,1,13,0.01,36,52,2675,265,72,62,134,1433,71
0.01,0.01,0.95,4,1,13,0.892,0,0,0.008,57,28,2923,281,65,65,130,1420,71
0.01,0.01,0.95,5,2,26,0.577,0,0,0.014,57,28,2784,277,66,63,129,1426,71
0.01,0.01,0.95,6,1,13,0.712,0,0,0.004,65,26,2791,181,64,65,129,1415,71
0.01,0.01,0.95,7,1,13,0.522,4,52,0.004,28,29,2826,94,71,55,126,1440,71
0.01,0.01,0.95,3,0,0,0.755,0,0,0.015,13,60,2944,99,101,51,152,1418,72
0.01,0.01,0.95,4,0,0,0.767,0,0,0.013,29,48,3397,142,106,40,146,1420,72
0.01,0.01,0.95,5,0,0,0.74,0,0,0.006,39,23,3078,142,109,35,144,1422,72
0.01,0.01,0.95,6,0,0,0.476,0,0,0.004,73,39,2777,166,108,41,149,1407,72
0.01,0.01,0.95,7,0,0,0.61,0,0,0.009,46,39,2752,190,104,45,149,1421,72
0.01,0.01,0.95,3,0,0,0.682,0,0,0.007,51,32,2442,207,85,73,158,1385,73
0.01,0.01,0.95,4,0,0,0.537,0,0,0.002,57,31,2495,157,92,70,162,1386,73
0.01,0.01,0.95,5,0,0,0.407,0,0,0.009,48,27,2537,162,90,61,151,1366,73
0.01,0.01,0.95,6,0,0,0.608,0,0,0.015,65,23,2311,135,94,58,152,1387,73
0.01,0.01,0.95,7,0,0,0.669,0,0,0.004,41,18,2167,128,106,52,158,1368,73
0.01,0.01,0.95,3,0,0,0.97,0,0,0.012,26,67,2637,351,62,101,163,1460,74
0.01,0.01,0.95,4,0,0,0.378,0,0,0.017,59,29,2519,259,54,101,155,1434,74
0.01,0.01,0.95,5,0,0,0.277,0,0,0.014,43,53,2360,122,56,98,154,1442,74
0.01,0.01,0.95,6,0,0,0.519,0,0,0.022,41,57,2728,89,56,85,141,1463,74
0.01,0.01,0.95,7,0,0,0.432,1,14,0.009,60,35,3072,132,65,84,149,1450,74
0.01,0.01,0.95,3,0,0,0.773,0,0,0.013,63,47,2674,211,100,88,188,1440,75
0.01,0.01,0.95,4,0,0,0.703,0,0,0.012,73,46,2788,245,110,77,187,1415,75
0.01,0.01,0.95,5,0,0,0.855,0,0,0.011,67,47,3175,203,120,70,190,1448,75
0.01,0.01,0.95,6,1,13,0.765,0,0,0.002,66,37,3425,179,102,67,169,1450,75
0.01,0.01,0.95,7,0,0,0.666,0,0,0.011,47,32,3286,198,99,63,162,1447,75
0.01,0.01,0.95,3,0,0,0.699,3,40,0.006,45,20,2575,275,88,76,164,1409,76
0.01,0.01,0.95,4,0,0,0.637,2,26,0.011,51,46,2608,268,96,73,169,1416,76
0.01,0.01,0.95,5,0,0,0.902,5,65,0.007,54,51,2491,198,95,72,167,1416,76
0.01,0.01,0.95,6,0,0,0.765,1,13,0.026,76,62,2951,228,103,67,170,1414,76
0.01,0.01,0.95,7,0,0,0.474,2,26,0.006,60,63,3486,209,94,79,173,1419,76
0.01,0.01,0.95,3,0,0,0.535,0,0,0.019,54,62,2524,143,92,85,177,1472,77
0.01,0.01,0.95,4,0,0,0.8,0,0,0.01,45,70,2926,202,89,90,179,1485,77
0.01,0.01,0.95,5,0,0,0.773,0,0,0.019,86,53,2811,228,89,89,178,1479,77
0.01,0.01,0.95,6,0,0,0.395,0,0,0.006,92,49,3023,384,91,82,173,1481,77
0.01,0.01,0.95,7,0,0,0.802,0,0,0.018,73,56,2899,283,96,73,169,1491,77
0.01,0.01,0.95,3,0,0,0.912,0,0,0.008,36,51,3021,106,96,62,158,1416,78
0.01,0.01,0.95,4,0,0,0.737,0,0,0.015,8,54,2986,109,95,61,156,1430,78
0.01,0.01,0.95,5,0,0,0.989,0,0,0.006,9,63,3254,81,112,51,163,1401,78
0.01,0.01,0.95,6,0,0,0.797,0,0,0.006,19,35,2864,62,107,47,154,1409,78
0.01,0.01,0.95,7,0,0,0.382,0,0,0.023,17,58,3169,78,105,52,157,1418,78
0.01,0.01,0.95,3,0,0,0.524,5,68,0.009,45,60,3058,165,128,50,178,1397,79
0.01,0.01,0.95,4,0,0,0.704,10,136,0.009,52,40,3232,164,124,48,172,1409,79
0.01,0.01,0.95,5,0,0,0.464,8,109,0.008,48,33,3295,141,118,45,163,1414,79
0.01,0.01,0.95,6,0,0,0.32,5,68,0.008,50,47,3502,105,119,49,168,1389,79
0.01,0.01,0.95,7,0,0,0.784,2,27,0.005,68,35,3533,124,120,52,172,1393,79
0.01,0.01,0.95,3,0,0,0.999,0,0,0.002,6,27,2794,89,64,59,123,1421,80
0.01,0.01,0.95,4,0,0,0.951,0,0,0.008,11,25,2685,161,67,57,124,1413,80
0.01,0.01,0.95,5,0,0,0.884,0,0,0.001,15,25,2655,414,75,47,122,1412,80
0.01,0.01,0.95,6,0,0,1,0,0,0.055,25,48,2238,490,75,54,129,1409,80
0.01,0.01,0.95,7,0,0,0.943,0,0,0.014,14,42,2286,497,75,52,127,1417,80
0.01,0.01,0.95,3,0,0,0.545,0,0,0.007,34,48,2617,103,63,100,163,1410,81
0.01,0.01,0.95,4,0,0,0.446,0,0,0.025,22,71,2703,93,55,99,154,1408,81
0.01,0.01,0.95,5,0,0,0.493,0,0,0.011,25,56,2731,87,51,103,154,1415,81
0.01,0.01,0.95,6,0,0,0.964,0,0,0.036,11,70,2361,115,44,103,147,1405,81
0.01,0.01,0.95,7,0,0,0.512,0,0,0.01,41,54,2975,142,44,110,154,1415,81
0.01,0.01,0.95,3,0,0,0.413,0,0,0.017,24,52,2928,91,72,77,149,1445,82
0.01,0.01,0.95,4,0,0,0.494,0,0,0.012,20,43,3196,40,65,88,153,1434,82
0.01,0.01,0.95,5,0,0,0.492,0,0,0.033,46,52,3104,68,64,89,153,1443,82
0.01,0.01,0.95,6,0,0,0.654,0,0,0.01,59,30,3161,127,61,88,149,1432,82
0.01,0.01,0.95,7,0,0,0.688,0,0,0.013,48,37,2882,263,63,86,149,1437,82
0.01,0.01,0.95,3,0,0,1,0,0,0.034,4,79,2283,30,63,124,187,1445,83
0.01,0.01,0.95,4,0,0,0.962,0,0,0.005,2,31,2681,8,56,111,167,1445,83
0.01,0.01,0.95,5,0,0,1,0,0,0.013,0,41,2778,8,69,101,170,1462,83
0.01,0.01,0.95,6,0,0,0,0,0,0.012,0,47,2576,0,65,104,169,1440,83
0.01,0.01,0.95,7,0,0,0,0,0,0.02,0,47,2707,0,65,95,160,1440,83
0.01,0.01,0.95,3,0,0,0.852,22,281,0.011,43,52,3316,171,86,85,171,1497,84
0.01,0.01,0.95,4,0,0,0.892,9,114,0.012,13,58,3749,40,75,79,154,1490,84
0.01,0.01,0.95,5,0,0,0.649,14,175,0.017,28,50,4056,44,86,70,156,1488,84
0.01,0.01,0.95,6,0,0,0.795,2,25,0.008,47,68,4505,111,97,69,166,1495,84
0.01,0.01,0.95,7,0,0,0.676,6,74,0.009,51,40,4263,145,86,83,169,1482,84
0.01,0.01,0.95,3,0,0,0.786,1,14,0.01,11,48,2928,50,85,45,130,1481,85
0.01,0.01,0.95,4,0,0,0.724,0,0,0.003,8,32,2825,28,85,40,125,1491,85
0.01,0.01,0.95,5,0,0,0,0,0,0.01,0,30,2842,0,93,34,127,1506,85
0.01,0.01,0.95,6,0,0,0,0,0,0.014,0,40,2831,0,102,32,134,1485,85
0.01,0.01,0.95,7,0,0,0,1,14,0.006,0,41,2902,0,97,37,134,1499,85
0.01,0.01,0.95,3,16,212,0.507,0,0,0.011,74,67,3219,188,72,113,185,1472,86
0.01,0.01,0.95,4,7,93,0.336,0,0,0.013,76,37,3064,212,59,107,166,1441,86
0.01,0.01,0.95,5,9,119,0.838,0,0,0.011,50,28,2846,222,57,102,159,1425,86
0.01,0.01,0.95,6,9,119,0.456,1,13,0.015,38,35,2651,178,60,104,164,1431,86
0.01,0.01,0.95,7,8,106,0.288,1,13,0.019,47,69,2676,148,62,100,162,1442,86
0.01,0.01,0.95,3,0,0,0.602,1,13,0.006,53,46,2588,257,89,75,164,1393,87
0.01,0.01,0.95,4,0,0,0.848,1,13,0.02,39,36,2651,233,94,56,150,1383,87
0.01,0.01,0.95,5,0,0,0.596,0,0,0.008,43,50,3365,136,100,50,150,1409,87
0.01,0.01,0.95,6,0,0,0.967,0,0,0.012,29,37,3147,138,98,47,145,1395,87
0.01,0.01,0.95,7,0,0,0.619,0,0,0.037,31,56,2774,110,101,47,148,1397,87
0.01,0.01,0.95,3,0,0,0.823,0,0,0.018,54,65,2432,216,120,67,187,1411,88
0.01,0.01,0.95,4,0,0,0.86,1,13,0.006,18,25,2739,162,116,60,176,1424,88
0.01,0.01,0.95,5,0,0,0.491,0,0,0.005,70,31,2846,188,123,53,176,1415,88
0.01,0.01,0.95,6,0,0,0.332,0,0,0.01,69,25,2990,164,127,46,173,1419,88
0.01,0.01,0.95,7,0,0,0.839,0,0,0.014,29,30,3267,204,128,42,170,1396,88
0.01,0.01,0.95,3,0,0,0.544,0,0,0.012,37,40,2895,197,96,54,150,1455,89
0.01,0.01,0.95,4,0,0,0.74,0,0,0.009,57,39,3191,163,102,52,154,1449,89
0.01,0.01,0.95,5,0,0,0.993,0,0,0.014,21,44,3139,155,99,52,151,1453,89
0.01,0.01,0.95,6,0,0,0.574,0,0,0.012,43,38,3394,99,100,50,150,1446,89
0.01,0.01,0.95,7,0,0,0.485,0,0,0.015,50,48,3936,140,98,51,149,1437,89
0.01,0.01,0.95,3,9,118,0.88,0,0,0.013,41,57,3415,153,85,82,167,1478,90
0.01,0.01,0.95,4,11,144,0.486,0,0,0.008,49,41,3690,108,82,86,168,1482,90
0.01,0.01,0.95,5,1,13,0.488,0,0,0.014,33,43,3610,78,86,84,170,1474,90
0.01,0.01,0.95,6,5,66,0.996,0,0,0.018,11,57,3544,73,86,80,166,1468,90
0.01,0.01,0.95,7,3,39,0.43,0,0,0.008,52,54,3838,86,77,87,164,1474,90
0.01,0.01,0.95,3,0,0,0.943,0,0,0.034,35,80,2318,405,63,133,196,1415,91
0.01,0.01,0.95,4,0,0,0.708,0,0,0.013,65,61,2991,284,52,135,187,1415,91
0.01,0.01,0.95,5,0,0,0.666,0,0,0,48,40,3648,151,56,137,193,1428,91
0.01,0.01,0.95,6,0,0,0.644,0,0,0.005,53,35,3751,130,53,131,184,1417,91
0.01,0.01,0.95,7,0,0,0.471,0,0,0.017,73,58,3602,168,54,133,187,1422,91
0.01,0.01,0.95,3,0,0,0.644,0,0,0.013,56,58,3062,139,117,82,199,1455,92
0.01,0.01,0.95,4,0,0,0.783,0,0,0.008,49,40,2950,197,101,92,193,1458,92
0.01,0.01,0.95,5,0,0,0.559,0,0,0.017,58,60,3311,211,79,96,175,1463,92
0.01,0.01,0.95,6,0,0,0.576,0,0,0.022,46,55,3289,171,68,104,172,1452,92
0.01,0.01,0.95,7,0,0,0.402,0,0,0.008,81,33,3630,113,61,113,174,1471,92
0.01,0.01,0.95,3,0,0,0.726,0,0,0.008,64,52,3191,325,85,99,184,1529,93
0.01,0.01,0.95,4,0,0,0.55,0,0,0.019,67,49,3928,274,76,96,172,1511,93
0.01,0.01,0.95,5,0,0,0.549,0,0,0.005,34,44,3922,166,70,90,160,1512,93
0.01,0.01,0.95,6,2,27,0.631,1,13,0.003,55,22,3790,184,73,89,162,1527,93
0.01,0.01,0.95,7,2,27,0.805,0,0,0.011,73,39,3887,241,70,87,157,1529,93
0.01,0.01,0.95,3,0,0,0.626,0,0,0.036,40,71,2447,271,85,88,173,1402,94
0.01,0.01,0.95,4,0,0,0.581,2,26,0.021,56,45,2848,169,89,84,173,1413,94
0.01,0.01,0.95,5,0,0,0.541,0,0,0.013,47,59,2983,182,93,77,170,1421,94
0.01,0.01,0.95,6,0,0,0.321,0,0,0.021,35,31,2780,72,92,74,166,1416,94
0.01,0.01,0.95,7,0,0,0.924,0,0,0.028,56,58,3007,137,88,80,168,1435,94
0.01,0.01,0.95,3,0,0,0.693,4,54,0.01,27,54,3497,157,89,80,169,1413,95
0.01,0.01,0.95,4,0,0,0.787,3,41,0.017,38,53,3818,200,89,80,169,1437,95
0.01,0.01,0.95,5,0,0,0.58,0,0,0.005,34,32,3824,243,90,84,174,1409,95
0.01,0.01,0.95,6,0,0,0.702,1,13,0.003,52,24,3898,336,79,75,154,1443,95
0.01,0.01,0.95,7,0,0,0.557,0,0,0.008,41,44,4045,275,88,62,150,1425,95
0.01,0.01,0.95,3,0,0,0.805,0,0,0.014,50,62,3157,221,66,93,159,1463,96
0.01,0.01,0.95,4,0,0,0.83,0,0,0.008,30,59,3448,218,62,92,154,1459,96
0.01,0.01,0.95,5,0,0,0.633,0,0,0.003,42,38,3711,113,71,84,155,1468,96
0.01,0.01,0.95,6,0,0,0.469,0,0,0,30,40,3781,168,66,92,158,1467,96
0.01,0.01,0.95,7,0,0,0.609,0,0,0.012,77,52,3966,156,68,98,166,1448,96
0.01,0.01,0.95,3,0,0,0.836,0,0,0.004,22,54,3156,111,70,95,165,1536,97
0.01,0.01,0.95,4,0,0,0.598,0,0,0.009,53,49,3199,213,69,90,159,1526,97
0.01,0.01,0.95,5,0,0,0.784,0,0,0.007,35,46,3791,196,65,94,159,1528,97
0.01,0.01,0.95,6,0,0,0.628,0,0,0.016,50,36,3755,294,68,92,160,1544,97
0.01,0.01,0.95,7,0,0,0.995,0,0,0.005,31,37,3709,197,63,94,157,1531,97
0.01,0.01,0.95,3,4,54,0.682,9,121,0.016,40,67,2940,215,86,99,185,1462,98
0.01,0.01,0.95,4,0,0,0.555,8,109,0.009,45,59,3092,128,82,99,181,1470,98
0.01,0.01,0.95,5,0,0,0.537,6,82,0.005,62,49,3230,150,83,100,183,1460,98
0.01,0.01,0.95,6,0,0,0.779,5,68,0.007,78,41,3643,169,83,103,186,1449,98
0.01,0.01,0.95,7,1,14,0.814,5,69,0.017,28,66,3553,126,85,92,177,1468,98
0.01,0.01,0.95,3,2,27,0.487,7,94,0.015,36,58,2972,86,98,73,171,1434,99
0.01,0.01,0.95,4,4,54,0.747,9,122,0.004,20,51,3416,67,100,75,175,1440,99
0.01,0.01,0.95,5,4,54,0.763,7,95,0.008,25,31,3349,106,98,68,166,1426,99
0.01,0.01,0.95,6,4,54,0.798,6,81,0.015,30,53,3403,120,99,68,167,1429,99
0.01,0.01,0.95,7,0,0,0.922,3,41,0.01,10,51,3010,148,104,59,163,1440,99
0.01,0.01,0.95,3,4,53,0.628,0,0,0.013,44,57,2859,288,73,102,175,1463,100
0.01,0.01,0.95,4,1,13,0.806,0,0,0.009,46,41,3253,179,74,100,174,1444,100
0.01,0.01,0.95,5,10,132,0.745,0,0,0.022,87,44,3287,288,66,114,180,1451,100
0.01,0.01,0.95,6,4,53,0.604,0,0,0.016,78,43,3252,249,66,114,180,1455,100
0.01,0.01,0.95,7,1,13,0.612,0,0,0.01,89,46,3637,212,70,108,178,1458,100
